epoch,loss,loss/data,loss/ic,loss/res,loss/zeta,lr,step
,,,,,,0.0005,53800
538,0.08273006975650787,0.07632961124181747,0.0022305368911474943,0.004169963765889406,0.002879014704376459,,53899
,,,,,,0.0005,53900
539,0.10055845975875854,0.0935494527220726,0.0033856520894914865,0.003623394761234522,0.0022465998772531748,,53999
,,,,,,0.0005,54000
540,0.0834481418132782,0.07613172382116318,0.0037239890079945326,0.0035924240946769714,0.0031582163646817207,,54099
,,,,,,0.0005,54100
541,0.11034311354160309,0.10139578580856323,0.004425609949976206,0.004521714989095926,0.0026009478606283665,,54199
,,,,,,0.0005,54200
542,0.08286324143409729,0.0762375146150589,0.002904829103499651,0.003720876295119524,0.0036729236599057913,,54299
,,,,,,0.0005,54300
543,0.10719069838523865,0.09789232164621353,0.004169193096458912,0.005129192490130663,0.0030600554309785366,,54399
,,,,,,0.0005,54400
544,0.07942124456167221,0.07366060465574265,0.0026182462461292744,0.0031424073968082666,0.003969355020672083,,54499
,,,,,,0.0005,54500
545,0.10178215056657791,0.09406116604804993,0.003719540312886238,0.004001438617706299,0.003424285911023617,,54599
,,,,,,0.0005,54600
546,0.07952219992876053,0.07325343787670135,0.0028097296599298716,0.003459037048742175,0.0043260520324110985,,54699
,,,,,,0.0005,54700
547,0.10755790770053864,0.09901508688926697,0.00418973108753562,0.004353099502623081,0.003688320517539978,,54799
,,,,,,0.0005,54800
548,0.08256655931472778,0.07633591443300247,0.002727559069171548,0.003503133775666356,0.004762591328471899,,54899
,,,,,,0.0005,54900
549,0.12075748294591904,0.10923688113689423,0.0059801023453474045,0.005540517624467611,0.004132720176130533,,54999
,,,,,,0.0005,55000
550,0.08177757263183594,0.07691465318202972,0.002246689051389694,0.002616256009787321,0.004840548150241375,,55099
,,,,,,0.0005,55100
551,0.10002568364143372,0.09048856049776077,0.005341142416000366,0.0041959634982049465,0.0039346059784293175,,55199
,,,,,,0.0005,55200
552,0.07956451177597046,0.07416500151157379,0.0023338005412369967,0.003065685275942087,0.0048620677553117275,,55299
,,,,,,0.0005,55300
553,0.1074395477771759,0.09878324717283249,0.004671509377658367,0.003984765149652958,0.004307793918997049,,55399
,,,,,,0.0005,55400
554,0.07939683645963669,0.0745520293712616,0.0022020956967025995,0.002642683684825897,0.005257404409348965,,55499
,,,,,,0.0005,55500
555,0.10638900101184845,0.09783051908016205,0.004647142253816128,0.003911310341209173,0.0047734458930790424,,55599
,,,,,,0.0005,55600
556,0.07956207543611526,0.07440892606973648,0.0025828825309872627,0.0025702519342303276,0.005720126908272505,,55699
,,,,,,0.0005,55700
557,0.11477784067392349,0.10474947839975357,0.005612621083855629,0.004415762610733509,0.004884268622845411,,55799
,,,,,,0.0005,55800
558,0.08332020044326782,0.07763636112213135,0.00285393581725657,0.0028299379628151655,0.0059379758313298225,,55899
,,,,,,0.0005,55900
559,0.11150793731212616,0.1014416441321373,0.00533823249861598,0.0047280131839215755,0.00509417662397027,,55999
,,,,,,0.0005,56000
560,0.07927212864160538,0.07329584658145905,0.0028134167660027742,0.003162872279062867,0.006144520360976458,,56099
,,,,,,0.0005,56100
561,0.10741235315799713,0.09885145723819733,0.0045205638743937016,0.004040330648422241,0.005522527266293764,,56199
,,,,,,0.0005,56200
562,0.07822318375110626,0.07295616716146469,0.0028082465287297964,0.002458779141306877,0.006483625620603561,,56299
,,,,,,0.0005,56300
563,0.10119671374559402,0.09421241283416748,0.003614791203290224,0.003369509009644389,0.005531931761652231,,56399
,,,,,,0.0005,56400
564,0.07965291291475296,0.07409826666116714,0.003248268971219659,0.002306343289092183,0.006475081667304039,,56499
,,,,,,0.0005,56500
565,0.11163320392370224,0.10300979018211365,0.004951308947056532,0.0036720787174999714,0.0056976377964019775,,56599
,,,,,,0.0005,56600
566,0.07853854447603226,0.07241472601890564,0.0032204852905124426,0.0029033191967755556,0.007088784594088793,,56699
,,,,,,0.0005,56700
567,0.12840619683265686,0.11798600107431412,0.005764991510659456,0.00465525034815073,0.006450619548559189,,56799
,,,,,,0.0005,56800
568,0.08090995252132416,0.0753655955195427,0.002761825919151306,0.0027825345750898123,0.007161656394600868,,56899
,,,,,,0.0005,56900
569,0.10836982727050781,0.09938901662826538,0.005092526786029339,0.003888326231390238,0.006270283833146095,,56999
,,,,,,0.00025,57000
570,0.07248613983392715,0.07015562057495117,0.0005418997025117278,0.0017885926645249128,0.006374604068696499,,57099
,,,,,,0.00025,57100
571,0.0767679214477539,0.07421275973320007,0.0010846295626834035,0.001470545306801796,0.006129194982349873,,57199
,,,,,,0.00025,57200
572,0.06646355241537094,0.06511474400758743,0.0005938055692240596,0.0007550231530331075,0.006253497209399939,,57299
,,,,,,0.00025,57300
573,0.0766424685716629,0.07317311316728592,0.0019196427892893553,0.0015497201820835471,0.005746751558035612,,57399
,,,,,,0.00025,57400
574,0.06699328869581223,0.06549026072025299,0.000650535337626934,0.000852512544952333,0.006064916029572487,,57499
,,,,,,0.00025,57500
575,0.07264658063650131,0.0703296810388565,0.0011706968070939183,0.0011461881222203374,0.00567546347156167,,57599
,,,,,,0.00025,57600
576,0.06546404957771301,0.06379394233226776,0.0008529017213732004,0.000817239168100059,0.005757552571594715,,57699
,,,,,,0.00025,57700
577,0.0692155733704567,0.06719138473272324,0.000975251488853246,0.001048970385454595,0.00536031648516655,,57799
,,,,,,0.00025,57800
578,0.06595629453659058,0.06383445858955383,0.00115089095197618,0.0009709572768770158,0.005490764044225216,,57899
,,,,,,0.00025,57900
579,0.06843669712543488,0.06668903678655624,0.0006866590119898319,0.0010610335739329457,0.005130544770509005,,57999
,,,,,,0.00025,58000
580,0.06638004630804062,0.06397417932748795,0.0013787527568638325,0.001027072430588305,0.005409727338701487,,58099
,,,,,,0.00025,58100
581,0.06896529346704483,0.06689898669719696,0.0010102808009833097,0.0010560054797679186,0.005024963989853859,,58199
,,,,,,0.00025,58200
582,0.06543774157762527,0.06339782476425171,0.0011386683909222484,0.0009012455120682716,0.005320021416991949,,58299
,,,,,,0.00025,58300
583,0.0688328966498375,0.06668468564748764,0.0011218058643862605,0.001026415964588523,0.004927140194922686,,58399
,,,,,,0.00025,58400
584,0.06520318239927292,0.06332302838563919,0.0009942007018253207,0.000885943416506052,0.005133789032697678,,58499
,,,,,,0.00025,58500
585,0.06723788380622864,0.06537490338087082,0.0008294106228277087,0.0010335382539778948,0.00476646376773715,,58599
,,,,,,0.00025,58600
586,0.0660131424665451,0.06346277892589569,0.0014208225766196847,0.0011295357253402472,0.005117369350045919,,58699
,,,,,,0.00025,58700
587,0.06774447113275528,0.0661139041185379,0.0005641216994263232,0.001066449680365622,0.005006179679185152,,58799
,,,,,,0.00025,58800
588,0.06470342725515366,0.06284940987825394,0.0009394412045367062,0.0009145715739578009,0.005057648289948702,,58899
,,,,,,0.00025,58900
589,0.06526345759630203,0.0636342316865921,0.0006155128940008581,0.0010137064382433891,0.004641265608370304,,58999
,,,,,,0.00025,59000
590,0.06728671491146088,0.06437128037214279,0.0016623983392491937,0.0012530484236776829,0.0050824955105781555,,59099
,,,,,,0.00025,59100
591,0.07030246406793594,0.06793481111526489,0.0012288681464269757,0.0011387936538085341,0.00482883071526885,,59199
,,,,,,0.00025,59200
592,0.06305282562971115,0.061628181487321854,0.0006797011592425406,0.0007449373952113092,0.004897273611277342,,59299
,,,,,,0.00025,59300
593,0.064283587038517,0.06263957917690277,0.000651358684990555,0.000992645975202322,0.004499924369156361,,59399
,,,,,,0.00025,59400
594,0.06625676155090332,0.06374090909957886,0.0013617884833365679,0.0011540548875927925,0.004770828876644373,,59499
,,,,,,0.00025,59500
595,0.06509684771299362,0.06338967382907867,0.0006869533681310713,0.0010202160337939858,0.004516486544162035,,59599
,,,,,,0.00025,59600
596,0.06576620787382126,0.06364888697862625,0.0011394303292036057,0.0009779157117009163,0.004796077497303486,,59699
,,,,,,0.00025,59700
597,0.06551733613014221,0.06356905400753021,0.0009099752642214298,0.001038307324051857,0.004423219710588455,,59799
,,,,,,0.00025,59800
598,0.06584280729293823,0.06328687071800232,0.0013948864070698619,0.0011610634392127395,0.004979653283953667,,59899
,,,,,,0.00025,59900
599,0.06820964068174362,0.06610433012247086,0.0008889079908840358,0.0012164165964350104,0.004611155949532986,,59999
,,,,,,0.00025,60000
600,0.06520600616931915,0.06309352070093155,0.0010560931405052543,0.0010563884861767292,0.00491967611014843,,60099
,,,,,,0.00025,60100
601,0.06718006730079651,0.06507722288370132,0.0006278106011450291,0.0014750459231436253,0.004489030689001083,,60199
,,,,,,0.00025,60200
602,0.06651125103235245,0.06395182758569717,0.0013330337824299932,0.001226344145834446,0.004591329023241997,,60299
,,,,,,0.00025,60300
603,0.06457170099020004,0.0628582164645195,0.0007324549951590598,0.0009810358751565218,0.004394521005451679,,60399
,,,,,,0.00025,60400
604,0.06487023085355759,0.0627608671784401,0.0011216660495847464,0.0009876824915409088,0.004649954382330179,,60499
,,,,,,0.00025,60500
605,0.06423056870698929,0.06250003725290298,0.0007168733864091337,0.0010136794298887253,0.004339978564530611,,60599
,,,,,,0.00025,60600
606,0.0652628019452095,0.06300929933786392,0.0011298115132376552,0.0011236679274588823,0.004644245374947786,,60699
,,,,,,0.00025,60700
607,0.0642157569527626,0.06244736909866333,0.0006768638850189745,0.0010915391612797976,0.004429463762789965,,60799
,,,,,,0.00025,60800
608,0.06396525353193283,0.061893388628959656,0.0010993379401043057,0.0009725086274556816,0.004509716294705868,,60899
,,,,,,0.00025,60900
609,0.06213519722223282,0.060657139867544174,0.0005676503060385585,0.0009103969787247479,0.004289410542696714,,60999
,,,,,,0.00025,61000
610,0.0647592842578888,0.062463611364364624,0.001180456136353314,0.0011152088409289718,0.004514069762080908,,61099
,,,,,,0.00025,61100
611,0.06206369772553444,0.06011762097477913,0.0006871228688396513,0.00125898199621588,0.004287301562726498,,61199
,,,,,,0.00025,61200
612,0.06746147572994232,0.06443238258361816,0.0015996078727766871,0.0014294865541160107,0.004454339388757944,,61299
,,,,,,0.00025,61300
613,0.06241462379693985,0.060566339641809464,0.0008317456231452525,0.001016532420180738,0.004360558930784464,,61399
,,,,,,0.00025,61400
614,0.06563746184110641,0.06304718554019928,0.0013554453616961837,0.0012348592281341553,0.004571396857500076,,61499
,,,,,,0.00025,61500
615,0.06252007931470871,0.06083814799785614,0.0006930469535291195,0.0009889022912830114,0.0044308737851679325,,61599
,,,,,,0.00025,61600
616,0.0641247034072876,0.06207908317446709,0.0009559711324982345,0.001089643337763846,0.004414618480950594,,61699
,,,,,,0.00025,61700
617,0.061256829649209976,0.059403154999017715,0.00054900225950405,0.0013046861859038472,0.004213489592075348,,61799
,,,,,,0.00025,61800
618,0.06908053159713745,0.06572575122117996,0.0016371122328564525,0.0017176576657220721,0.0043953279964625835,,61899
,,,,,,0.00025,61900
619,0.06353537738323212,0.06132413446903229,0.0008412037859670818,0.0013700372073799372,0.004224612843245268,,61999
,,,,,,0.00025,62000
620,0.06319441646337509,0.060947008430957794,0.0012877839617431164,0.0009596322197467089,0.004351895302534103,,62099
,,,,,,0.00025,62100
621,0.06094140186905861,0.059348322451114655,0.0006499239825643599,0.0009431425132788718,0.004128634463995695,,62199
,,,,,,0.00025,62200
622,0.06579212099313736,0.06312160193920135,0.0014365706592798233,0.0012339536333456635,0.004248658195137978,,62299
,,,,,,0.00025,62300
623,0.060141175985336304,0.05874721705913544,0.000508435070514679,0.0008855068008415401,0.004293069243431091,,62399
,,,,,,0.00025,62400
624,0.06397394090890884,0.061848510056734085,0.0008884763810783625,0.0012369364267215133,0.0040573314763605595,,62499
,,,,,,0.00025,62500
625,0.06080922111868858,0.05918896943330765,0.0004511206061579287,0.0011691608233377337,0.004316760692745447,,62599
,,,,,,0.00025,62600
626,0.06387721002101898,0.061675477772951126,0.0010339819127693772,0.0011677617440000176,0.004081363324075937,,62699
,,,,,,0.00025,62700
627,0.06119593605399132,0.05960774049162865,0.0007631445187143981,0.0008250654209405184,0.0042406064458191395,,62799
,,,,,,0.00025,62800
628,0.06208275258541107,0.06038283184170723,0.0007934225141070783,0.0009064798359759152,0.004076557233929634,,62899
,,,,,,0.00025,62900
629,0.06113503500819206,0.05954403802752495,0.0006489044753834605,0.0009420924470759928,0.00418164161965251,,62999
,,,,,,0.00025,63000
630,0.06190790235996246,0.06028556451201439,0.0006133102579042315,0.0010090084979310632,0.004052747040987015,,63099
,,,,,,0.00025,63100
631,0.060151007026433945,0.058369703590869904,0.0005545089370571077,0.0012267979327589273,0.003842000849545002,,63199
,,,,,,0.00025,63200
632,0.0677095502614975,0.06456100940704346,0.001687379670329392,0.0014611540827900171,0.004138491582125425,,63299
,,,,,,0.00025,63300
633,0.06078889220952988,0.05900934338569641,0.0007163956179283559,0.0010631340555846691,0.0040664393454790115,,63399
,,,,,,0.00025,63400
634,0.06255656480789185,0.06065443158149719,0.0009259413927793503,0.0009761981200426817,0.0041437032632529736,,63499
,,,,,,0.00025,63500
635,0.05955813452601433,0.05804276093840599,0.0005874588969163597,0.0009279036312364042,0.004052873235195875,,63599
,,,,,,0.00025,63600
636,0.060627531260252,0.0590427927672863,0.0006667986162938178,0.0009179071639664471,0.0036893615033477545,,63699
,,,,,,0.00025,63700
637,0.06253090500831604,0.06040484458208084,0.001093838713131845,0.001032180618494749,0.004218655172735453,,63799
,,,,,,0.00025,63800
638,0.06224439665675163,0.06045306846499443,0.0006420653080567718,0.0011492433259263635,0.0036776040215045214,,63899
,,,,,,0.00025,63900
639,0.06429208815097809,0.06166098639369011,0.0013669831678271294,0.001264104968868196,0.0043075499124825,,63999
,,,,,,0.00025,64000
640,0.06689482182264328,0.0649009495973587,0.0008548650075681508,0.001138993538916111,0.003914529457688332,,64099
,,,,,,0.00025,64100
641,0.06158212944865227,0.05945202708244324,0.0009326991275884211,0.001197399222292006,0.004533144645392895,,64199
,,,,,,0.00025,64200
642,0.06721598654985428,0.06486712396144867,0.0009298156946897507,0.0014190602814778686,0.004072275944054127,,64299
,,,,,,0.00025,64300
643,0.06109614297747612,0.05888272076845169,0.00112202821765095,0.0010914115700870752,0.004225782584398985,,64399
,,,,,,0.00025,64400
644,0.061461348086595535,0.05938071385025978,0.0007836345466785133,0.0012970148818567395,0.003946123644709587,,64499
,,,,,,0.00025,64500
645,0.06146764010190964,0.059389397501945496,0.0009606909588910639,0.001117556937970221,0.0040713120251894,,64599
,,,,,,0.00025,64600
646,0.059301722794771194,0.05725608393549919,0.000743316428270191,0.0013023152714595199,0.003920670598745346,,64699
,,,,,,0.00025,64700
647,0.06201011314988136,0.05966760218143463,0.001055095810443163,0.0012873950181528926,0.003957791719585657,,64799
,,,,,,0.00025,64800
648,0.059232696890830994,0.056993305683135986,0.0008190865628421307,0.0014202771708369255,0.0038418148178607225,,64899
,,,,,,0.00025,64900
649,0.06185042858123779,0.059586621820926666,0.0011083761928603053,0.0011554209049791098,0.003854775335639715,,64999
,,,,,,0.00025,65000
650,0.057298339903354645,0.05506658926606178,0.0007888671825639904,0.0014428634895011783,0.00361431110650301,,65099
,,,,,,0.00025,65100
651,0.0620121955871582,0.05928143858909607,0.0014343061484396458,0.0012964532943442464,0.003706365590915084,,65199
,,,,,,0.00025,65200
652,0.056528687477111816,0.05438416078686714,0.0006498872535303235,0.0014946293085813522,0.0034356475807726383,,65299
,,,,,,0.00025,65300
653,0.06050752103328705,0.05786621570587158,0.0012164346408098936,0.0014248513616621494,0.0035213881637901068,,65399
,,,,,,0.00025,65400
654,0.05600272864103317,0.054243046790361404,0.000725186022464186,0.001034517539665103,0.003404197283089161,,65499
,,,,,,0.00025,65500
655,0.052263323217630386,0.05091750621795654,0.0007284782477654517,0.0006173460278660059,0.0032807362731546164,,65599
,,,,,,0.00025,65600
656,0.05191154032945633,0.050034087151288986,0.000820039538666606,0.0010574233019724488,0.002952271606773138,,65699
,,,,,,0.00025,65700
657,0.05636104568839073,0.053808409720659256,0.0013116864720359445,0.0012409399496391416,0.0031466137152165174,,65799
,,,,,,0.00025,65800
658,0.052604492753744125,0.05058237165212631,0.000758055888582021,0.0012640681816264987,0.0029196497052907944,,65899
,,,,,,0.00025,65900
659,0.05556343495845795,0.05310528725385666,0.001259807264432311,0.001198361162096262,0.0028744300361722708,,65999
,,,,,,0.00025,66000
660,0.05135020241141319,0.04967471584677696,0.0006261432426981628,0.0010493320878595114,0.002793724648654461,,66099
,,,,,,0.00025,66100
661,0.05071374401450157,0.04928215220570564,0.0006632482400164008,0.000768350379075855,0.00244280812330544,,66199
,,,,,,0.00025,66200
662,0.050658199936151505,0.04885603114962578,0.0008626804337836802,0.0009394783992320299,0.00271939137019217,,66299
,,,,,,0.00025,66300
663,0.05234454199671745,0.05030282586812973,0.0011190609075129032,0.0009226608090102673,0.002482004463672638,,66399
,,,,,,0.00025,66400
664,0.050990793853998184,0.04928426444530487,0.0008841796079650521,0.0008223651093430817,0.0029345795046538115,,66499
,,,,,,0.00025,66500
665,0.05899281054735184,0.05630944296717644,0.001329536666162312,0.0013538295170292258,0.0023813347797840834,,66599
,,,,,,0.00025,66600
666,0.054019127041101456,0.05129643529653549,0.0012846759054809809,0.0014380111824721098,0.0029541461262851954,,66699
,,,,,,0.00025,66700
667,0.061237189918756485,0.05826172977685928,0.0015110681997612119,0.0014643846079707146,0.0025392635725438595,,66799
,,,,,,0.00025,66800
668,0.04976970702409744,0.04760804399847984,0.0010127346031367779,0.0011489352909848094,0.00310309836640954,,66899
,,,,,,0.00025,66900
669,0.06533204019069672,0.062759630382061,0.0012674392201006413,0.0013050211127847433,0.002676185220479965,,66999
,,,,,,0.00025,67000
670,0.05011983588337898,0.04794609546661377,0.0009246540139429271,0.0012490707449615002,0.0031051074620336294,,67099
,,,,,,0.00025,67100
671,0.06319676339626312,0.06035062298178673,0.001667451811954379,0.001178679522126913,0.00291043589822948,,67199
,,,,,,0.00025,67200
672,0.047171223908662796,0.045813675969839096,0.0006566031952388585,0.0007009537075646222,0.0029916432686150074,,67299
,,,,,,0.00025,67300
673,0.05510405823588371,0.053052421659231186,0.001164339599199593,0.000887286092620343,0.00263435416854918,,67399
,,,,,,0.00025,67400
674,0.04740352928638458,0.04572192206978798,0.0008196640992537141,0.000861930544488132,0.0029828164260834455,,67499
,,,,,,0.00025,67500
675,0.05799238383769989,0.05558350682258606,0.0014890918973833323,0.0009198079351335764,0.002781061688438058,,67599
,,,,,,0.00025,67600
676,0.04602811858057976,0.044768039137125015,0.0006372953648678958,0.0006227887351997197,0.002853499259799719,,67699
,,,,,,0.00025,67700
677,0.052924882620573044,0.05050697550177574,0.0014688314404338598,0.0009490509983152151,0.0024561507161706686,,67799
,,,,,,0.00025,67800
678,0.04752999544143677,0.04567259922623634,0.0009673716267570853,0.0008900156244635582,0.0028461043257266283,,67899
,,,,,,0.00025,67900
679,0.05741649866104126,0.05494207888841629,0.0013163445983082056,0.0011580279096961021,0.002527474192902446,,67999
,,,,,,0.00025,68000
680,0.04593922197818756,0.04439247399568558,0.0007322014425881207,0.0008145379251800478,0.002842846792191267,,68099
,,,,,,0.00025,68100
681,0.06067993864417076,0.057896003127098083,0.0016574910841882229,0.0011264613131061196,0.0025956134777516127,,68199
,,,,,,0.00025,68200
682,0.044290777295827866,0.04306411370635033,0.0006396236130967736,0.0005870356690138578,0.0025836846325546503,,68299
,,,,,,0.00025,68300
683,0.048927560448646545,0.04710860177874565,0.0010225585428997874,0.0007964059477671981,0.0022204143460839987,,68399
,,,,,,0.00025,68400
684,0.045185916125774384,0.04360039532184601,0.0007971705636009574,0.0007883511134423316,0.0025288111064583063,,68499
,,,,,,0.00025,68500
685,0.05225059762597084,0.050255708396434784,0.0011492593912407756,0.000845623086206615,0.0022891617845743895,,68599
,,,,,,0.00025,68600
686,0.04380592703819275,0.04221312701702118,0.00084200210403651,0.0007508035050705075,0.002571807010099292,,68699
,,,,,,0.00025,68700
687,0.05129536613821983,0.04943037033081055,0.000993892434053123,0.0008711054688319564,0.0022999944631010294,,68799
,,,,,,0.00025,68800
688,0.042799390852451324,0.04160405322909355,0.0006287766736932099,0.0005665675853379071,0.0023295285645872355,,68899
,,,,,,0.00025,68900
689,0.049339666962623596,0.0473918691277504,0.0010358693543821573,0.0009119125315919518,0.0019098020857200027,,68999
,,,,,,0.00025,69000
690,0.045550838112831116,0.043800339102745056,0.0009159937617368996,0.0008344854577444494,0.0021849649492651224,,69099
,,,,,,0.00025,69100
691,0.05002917721867561,0.04810785874724388,0.0009969513630494475,0.0009243448148481548,0.0018615329172462225,,69199
,,,,,,0.00025,69200
692,0.044561926275491714,0.042846404016017914,0.0008886117720976472,0.0008268929668702185,0.002073501003906131,,69299
,,,,,,0.00025,69300
693,0.047018345445394516,0.04510856047272682,0.0007324049947783351,0.0011773809092119336,0.001732795499265194,,69399
,,,,,,0.00025,69400
694,0.04430525749921799,0.042507629841566086,0.0009656505426391959,0.0008319755434058607,0.0018996065482497215,,69499
,,,,,,0.00025,69500
695,0.049177587032318115,0.04731311276555061,0.0009000391000881791,0.000964424922131002,0.0016062860377132893,,69599
,,,,,,0.00025,69600
696,0.044449251145124435,0.04243745282292366,0.0010059772757813334,0.001005835016258061,0.0018525796476751566,,69699
,,,,,,0.00025,69700
697,0.049436382949352264,0.0476764477789402,0.0008076217491179705,0.0009523164480924606,0.0015515845734626055,,69799
,,,,,,0.00025,69800
698,0.04320012405514717,0.041337113827466965,0.0009860172867774963,0.0008769994019530714,0.0017916421638801694,,69899
,,,,,,0.00025,69900
699,0.04992115497589111,0.04757578670978546,0.0013912497088313103,0.0009541117469780147,0.001595687004737556,,69999
,,,,,,0.00025,70000
700,0.04227472096681595,0.040708474814891815,0.000839880493003875,0.0007263673469424248,0.001773668103851378,,70099
,,,,,,0.00025,70100
701,0.04596864804625511,0.04405875504016876,0.000948392553254962,0.0009614862501621246,0.0015170947881415486,,70199
,,,,,,0.00025,70200
702,0.04286092147231102,0.041223350912332535,0.0007935154717415571,0.0008440689998678863,0.0017999879783019423,,70299
,,,,,,0.00025,70300
703,0.04983244091272354,0.04730067774653435,0.001424661953933537,0.0011071102926507592,0.0015646538231521845,,70399
,,,,,,0.00025,70400
704,0.04021238908171654,0.03902238607406616,0.0005673945415765047,0.0006226064870133996,0.001738698803819716,,70499
,,,,,,0.00025,70500
705,0.04560011997818947,0.04370669275522232,0.001082476694136858,0.0008109431946650147,0.0015224780654534698,,70599
,,,,,,0.00025,70600
706,0.03918803855776787,0.03797948360443115,0.0006831681821495295,0.0005253927083685994,0.0015466518234461546,,70699
,,,,,,0.00025,70700
707,0.04050282761454582,0.0389225073158741,0.0008224816410802305,0.0007578346994705498,0.0013016104931011796,,70799
,,,,,,0.00025,70800
708,0.04125725477933884,0.03933224827051163,0.0010160781675949693,0.0009089348604902625,0.0015441084979102015,,70899
,,,,,,0.00025,70900
709,0.04669276997447014,0.04481850191950798,0.0010548824211582541,0.0008194003021344543,0.0013705792371183634,,70999
,,,,,,0.00025,71000
710,0.0393865630030632,0.03807554021477699,0.0007287803455255926,0.0005822459352202713,0.0014589476631954312,,71099
,,,,,,0.00025,71100
711,0.04250076040625572,0.0404660664498806,0.0011749252444133162,0.0008597720297984779,0.0012443397426977754,,71199
,,,,,,0.00025,71200
712,0.03796428069472313,0.036355361342430115,0.0008757167961448431,0.0007332029053941369,0.0014098156243562698,,71299
,,,,,,0.00025,71300
713,0.04180888831615448,0.040108464658260345,0.0009647035622037947,0.0007357235881499946,0.0013226362643763423,,71399
,,,,,,0.00025,71400
714,0.03862636536359787,0.03711076080799103,0.0008645009947940707,0.0006511009414680302,0.0012312986655160785,,71499
,,,,,,0.00025,71500
715,0.03767726197838783,0.03635826334357262,0.0005828902940265834,0.0007361010066233575,0.001108765136450529,,71599
,,,,,,0.00025,71600
716,0.03973003104329109,0.03804980218410492,0.0008383563836105168,0.000841878296341747,0.0011405833065509796,,71699
,,,,,,0.00025,71700
717,0.03847499564290047,0.03656203672289848,0.0009448208729736507,0.0009681392693892121,0.0009979179594665766,,71799
,,,,,,0.00025,71800
718,0.04096125811338425,0.03855890780687332,0.0011984545271843672,0.0012039064895361662,0.001160257961601019,,71899
,,,,,,0.00025,71900
719,0.03982425853610039,0.037514157593250275,0.001025571022182703,0.0012845215387642384,0.0010580196976661682,,71999
,,,,,,0.00025,72000
720,0.04016023501753807,0.03834401071071625,0.0009463480673730373,0.0008698631427250803,0.0010304325260221958,,72099
,,,,,,0.00025,72100
721,0.036879248917102814,0.03560418635606766,0.0006137625896371901,0.0006613040459342301,0.0009476235136389732,,72199
,,,,,,0.00025,72200
722,0.03991140052676201,0.037680309265851974,0.0011436778586357832,0.0010874078143388033,0.0008478952222503722,,72299
,,,,,,0.00025,72300
723,0.0374235101044178,0.035990819334983826,0.0005937564419582486,0.0008389323484152555,0.0009768721647560596,,72399
,,,,,,0.00025,72400
724,0.038917604833841324,0.0369366817176342,0.00101846840698272,0.0009624682716093957,0.0008156514959409833,,72499
,,,,,,0.00025,72500
725,0.037840429693460464,0.036181844770908356,0.0008450426976196468,0.0008135337848216295,0.0010096364421769977,,72599
,,,,,,0.00025,72600
726,0.041016899049282074,0.038427915424108505,0.0014615169493481517,0.0011274793650954962,0.0008482475532218814,,72699
,,,,,,0.00025,72700
727,0.037409570068120956,0.0356634184718132,0.0007437453023158014,0.0010023899376392365,0.0010434732539579272,,72799
,,,,,,0.00025,72800
728,0.037934791296720505,0.03601628541946411,0.001019286923110485,0.0008992154034785926,0.0008921687840484083,,72899
,,,,,,0.00025,72900
729,0.036779534071683884,0.03531505912542343,0.0005436788196675479,0.0009207931580021977,0.0008033206104300916,,72999
,,,,,,0.00025,73000
730,0.03835180774331093,0.036483630537986755,0.0009082009200938046,0.0009599591139703989,0.0008001315291039646,,73099
,,,,,,0.00025,73100
731,0.03643273189663887,0.03448683023452759,0.000997401773929596,0.0009485042537562549,0.000634717580396682,,73199
,,,,,,0.00025,73200
732,0.03965917229652405,0.036913029849529266,0.0013723971787840128,0.001373755862005055,0.0007881401688791811,,73299
,,,,,,0.00025,73300
733,0.03872732073068619,0.036259692162275314,0.0010381247848272324,0.0014295002911239862,0.0007508978014811873,,73399
,,,,,,0.00025,73400
734,0.03948592767119408,0.03716571629047394,0.0012124216882511973,0.0011077848030254245,0.0006856866530142725,,73499
,,,,,,0.00025,73500
735,0.035740792751312256,0.03426920622587204,0.0007147144642658532,0.0007568752043880522,0.0006802928983233869,,73599
,,,,,,0.00025,73600
736,0.037994030863046646,0.03578281030058861,0.0011247263755649328,0.00108646834269166,0.0005578231066465378,,73699
,,,,,,0.00025,73700
737,0.03683910891413689,0.03505610674619675,0.00087354815332219,0.0009094505221582949,0.0006796196685172617,,73799
,,,,,,0.00025,73800
738,0.035357002168893814,0.03364454582333565,0.0009456041152589023,0.0007668584585189819,0.0006204971577972174,,73899
,,,,,,0.00025,73900
739,0.03563878312706947,0.03407571092247963,0.0007584684644825757,0.0008045936701819301,0.0006798298563808203,,73999
,,,,,,0.00025,74000
740,0.03590727224946022,0.034233640879392624,0.0009937355061993003,0.0006799066322855651,0.0006307371659204364,,74099
,,,,,,0.00025,74100
741,0.0348614901304245,0.03358104079961777,0.0007180475513450801,0.0005624000914394855,0.0005724565126001835,,74199
,,,,,,0.00025,74200
742,0.03612165525555611,0.03402726724743843,0.0012105468194931746,0.0008838453213684261,0.0006462236633524299,,74299
,,,,,,0.00025,74300
743,0.035259414464235306,0.032929711043834686,0.001345418975688517,0.000984280719421804,0.0005125118186697364,,74399
,,,,,,0.00025,74400
744,0.038018614053726196,0.03506926819682121,0.001613652566447854,0.001335703767836094,0.0006603666115552187,,74499
,,,,,,0.00025,74500
745,0.03710378706455231,0.03481047973036766,0.0009327075676992536,0.001360599067993462,0.0006242103409022093,,74599
,,,,,,0.00025,74600
