x,t,u_pred,u_true,error
2.040816e-02,3.877551e-01,4.398876e-02,4.369706e-02,2.917051e-04
2.040816e-02,4.081632e-01,4.314670e-02,4.282572e-02,3.209822e-04
2.040816e-02,4.285714e-01,4.231349e-02,4.197175e-02,3.417395e-04
2.040816e-02,4.489796e-01,4.148847e-02,4.113481e-02,3.536604e-04
2.040816e-02,4.693877e-01,4.067165e-02,4.031456e-02,3.570877e-04
2.040816e-02,4.897959e-01,3.986380e-02,3.951066e-02,3.531352e-04
2.040816e-02,5.102041e-01,3.906608e-02,3.872280e-02,3.432781e-04
2.040816e-02,5.306122e-01,3.827995e-02,3.795065e-02,3.293045e-04
2.040816e-02,5.510204e-01,3.750759e-02,3.719388e-02,3.137104e-04
2.040816e-02,5.714286e-01,3.675079e-02,3.645222e-02,2.985746e-04
2.040816e-02,5.918368e-01,3.601152e-02,3.572534e-02,2.861768e-04
2.040816e-02,6.122449e-01,3.529105e-02,3.501296e-02,2.780855e-04
2.040816e-02,6.326531e-01,3.459039e-02,3.431478e-02,2.756119e-04
2.040816e-02,6.530612e-01,3.390983e-02,3.363053e-02,2.792999e-04
2.040816e-02,6.734694e-01,3.324893e-02,3.295992e-02,2.890155e-04
2.040816e-02,6.938776e-01,3.260675e-02,3.230267e-02,3.040768e-04
2.040816e-02,7.142857e-01,3.198203e-02,3.165854e-02,3.234930e-04
2.040816e-02,7.346939e-01,3.137302e-02,3.102725e-02,3.457703e-04
2.040816e-02,7.551020e-01,3.077829e-02,3.040855e-02,3.697369e-04
2.040816e-02,7.755102e-01,3.019616e-02,2.980219e-02,3.939699e-04
2.040816e-02,7.959183e-01,2.962559e-02,2.920792e-02,4.176777e-04
2.040816e-02,8.163266e-01,2.906531e-02,2.862550e-02,4.398152e-04
2.040816e-02,8.367347e-01,2.851436e-02,2.805469e-02,4.596692e-04
2.040816e-02,8.571429e-01,2.797139e-02,2.749526e-02,4.761256e-04
2.040816e-02,8.775510e-01,2.743483e-02,2.694699e-02,4.878342e-04
2.040816e-02,8.979592e-01,2.690190e-02,2.640965e-02,4.922468e-04
2.040816e-02,9.183673e-01,2.636889e-02,2.588303e-02,4.858561e-04
2.040816e-02,9.387755e-01,2.583116e-02,2.536691e-02,4.642550e-04
2.040816e-02,9.591837e-01,2.528250e-02,2.486108e-02,4.214253e-04
2.040816e-02,9.795918e-01,2.471554e-02,2.436533e-02,3.502108e-04
2.040816e-02,1.000000e+00,2.412179e-02,2.387948e-02,2.423152e-04
4.081633e-02,0.000000e+00,1.275791e-01,1.278772e-01,2.980679e-04
4.081633e-02,2.040816e-02,1.250361e-01,1.253272e-01,2.911538e-04
4.081633e-02,4.081633e-02,1.225846e-01,1.228281e-01,2.435148e-04
4.081633e-02,6.122449e-02,1.201948e-01,1.203789e-01,1.840368e-04
4.081633e-02,8.163265e-02,1.178459e-01,1.179784e-01,1.325831e-04
4.081633e-02,1.020408e-01,1.155277e-01,1.156259e-01,9.819865e-05
4.081633e-02,1.224490e-01,1.132387e-01,1.133202e-01,8.155406e-05
4.081633e-02,1.428571e-01,1.109833e-01,1.110606e-01,7.723272e-05
4.081633e-02,1.632653e-01,1.087680e-01,1.088460e-01,7.794797e-05
4.081633e-02,1.836735e-01,1.065990e-01,1.066755e-01,7.648766e-05
4.081633e-02,2.040816e-01,1.044804e-01,1.045483e-01,6.790459e-05
4.081633e-02,2.244898e-01,1.024139e-01,1.024636e-01,4.968047e-05
4.081633e-02,2.448980e-01,1.003990e-01,1.004204e-01,2.145767e-05
4.081633e-02,2.653061e-01,9.843326e-02,9.841798e-02,1.527369e-05
4.081633e-02,2.857143e-01,9.651369e-02,9.645547e-02,5.821884e-05
4.081633e-02,3.061225e-01,9.463692e-02,9.453209e-02,1.048222e-04
4.081633e-02,3.265306e-01,9.279969e-02,9.264707e-02,1.526251e-04
4.081633e-02,3.469388e-01,9.099925e-02,9.079964e-02,1.996011e-04
4.081633e-02,3.673469e-01,8.923283e-02,8.898904e-02,2.437904e-04
4.081633e-02,3.877551e-01,8.749801e-02,8.721455e-02,2.834573e-04
4.081633e-02,4.081632e-01,8.579266e-02,8.547544e-02,3.172159e-04
4.081633e-02,4.285714e-01,8.411473e-02,8.377101e-02,3.437176e-04
4.081633e-02,4.489796e-01,8.246279e-02,8.210058e-02,3.622100e-04
4.081633e-02,4.693877e-01,8.083567e-02,8.046345e-02,3.722236e-04
4.081633e-02,4.897959e-01,7.923311e-02,7.885896e-02,3.741533e-04
4.081633e-02,5.102041e-01,7.765549e-02,7.728647e-02,3.690273e-04
4.081633e-02,5.306122e-01,7.610387e-02,7.574534e-02,3.585294e-04
4.081633e-02,5.510204e-01,7.457972e-02,7.423493e-02,3.447905e-04
4.081633e-02,5.714286e-01,7.308474e-02,7.275464e-02,3.300980e-04
4.081633e-02,5.918368e-01,7.162058e-02,7.130387e-02,3.167093e-04
4.081633e-02,6.122449e-01,7.018876e-02,6.988204e-02,3.067255e-04
4.081633e-02,6.326531e-01,6.878999e-02,6.848855e-02,3.014356e-04
4.081633e-02,6.530612e-01,6.742457e-02,6.712285e-02,3.017113e-04
4.081633e-02,6.734694e-01,6.609198e-02,6.578439e-02,3.075972e-04
4.081633e-02,6.938776e-01,6.479153e-02,6.447261e-02,3.189221e-04
4.081633e-02,7.142857e-01,6.352165e-02,6.318699e-02,3.346652e-04
4.081633e-02,7.346939e-01,6.228110e-02,6.192701e-02,3.540963e-04
4.081633e-02,7.551020e-01,6.106824e-02,6.069215e-02,3.760904e-04
4.081633e-02,7.755102e-01,5.988151e-02,5.948191e-02,3.995970e-04
4.081633e-02,7.959183e-01,5.871940e-02,5.829581e-02,4.235879e-04
4.081633e-02,8.163266e-01,5.758020e-02,5.713336e-02,4.468448e-04
