epoch,loss,loss/data,loss/ic,loss/mu,loss/res,lr,step
74,10.743738174438477,7.112517356872559,2.1390295028686523,2.3203086853027344,1.4921919107437134,,14999
,,,,,,0.001,15000
75,11.141812324523926,7.320466995239258,1.9728450775146484,2.3371284008026123,1.8485009670257568,,15199
,,,,,,0.001,15200
76,9.048970222473145,6.7361884117126465,0.9093700051307678,2.3582606315612793,1.403410792350769,,15399
,,,,,,0.001,15400
77,10.76323413848877,7.1614155769348145,1.9234519004821777,2.35929799079895,1.6783673763275146,,15599
,,,,,,0.001,15600
78,10.085488319396973,7.832691192626953,0.9547290802001953,2.3254494667053223,1.2980678081512451,,15799
,,,,,,0.001,15800
79,8.794729232788086,6.756921768188477,0.7002751231193542,2.3366639614105225,1.3375359773635864,,15999
,,,,,,0.001,16000
80,10.276225090026855,7.1600494384765625,1.381643295288086,2.2759571075439453,1.7345314025878906,,16199
,,,,,,0.001,16200
81,10.003339767456055,6.720919609069824,1.5315862894058228,2.247750997543335,1.750832438468933,,16399
,,,,,,0.001,16400
82,9.53714656829834,6.353180885314941,1.352772831916809,2.284315586090088,1.8311916589736938,,16599
,,,,,,0.001,16600
83,8.828058242797852,5.801682949066162,1.2370517253875732,2.3019003868103027,1.789322018623352,,16799
,,,,,,0.001,16800
84,9.32101821899414,6.131654262542725,1.3890113830566406,2.3255200386047363,1.8003499507904053,,16999
,,,,,,0.001,17000
85,10.57630729675293,6.901040554046631,1.4347916841506958,2.276871919631958,2.240471839904785,,17199
,,,,,,0.001,17200
86,9.097982406616211,6.5944719314575195,0.9747596383094788,2.2334952354431152,1.5287504196166992,,17399
,,,,,,0.001,17400
87,10.036886215209961,7.214913368225098,1.871443510055542,2.2551801204681396,0.9505313634872437,,17599
,,,,,,0.001,17600
88,8.865246772766113,6.943850040435791,0.6695773005485535,2.2226665019989014,1.251821756362915,,17799
,,,,,,0.001,17800
89,9.22367000579834,7.153973579406738,0.9812067151069641,2.2450485229492188,1.0884904861450195,,17999
,,,,,,0.001,18000
90,10.662718772888184,7.4030375480651855,1.6244502067565918,2.248476266860962,1.6352261304855347,,18199
,,,,,,0.001,18200
91,10.137405395507812,7.765755653381348,1.1849684715270996,2.2112393379211426,1.18668532371521,,18399
,,,,,,0.001,18400
92,8.36471939086914,5.902145862579346,0.863869845867157,2.1804888248443604,1.598705530166626,,18599
,,,,,,0.001,18600
93,10.555854797363281,7.563329696655273,1.337203860282898,2.1481969356536865,1.655321717262268,,18799
,,,,,,0.001,18800
94,8.916147232055664,6.75788688659668,0.8840845823287964,2.1519522666931152,1.2741762399673462,,18999
,,,,,,0.001,19000
95,8.58665943145752,5.373027801513672,1.4947388172149658,2.2252018451690674,1.7188912630081177,,19199
,,,,,,0.001,19200
96,10.236387252807617,7.8143110275268555,1.2468910217285156,2.1968741416931152,1.1751834154129028,,19399
,,,,,,0.001,19400
97,9.280240058898926,6.5142364501953125,1.0911747217178345,2.217501163482666,1.6748287677764893,,19599
,,,,,,0.001,19600
98,9.195921897888184,5.725375175476074,1.432241439819336,2.2179927825927734,2.0383050441741943,,19799
,,,,,,0.001,19800
99,9.009937286376953,6.469533443450928,0.8813188672065735,2.179354190826416,1.6590847969055176,,19999
,,,,,,0.001,20000
100,10.582544326782227,7.559051513671875,1.1546459197998047,2.1850688457489014,1.8688480854034424,,20199
,,,,,,0.001,20200
101,9.365933418273926,6.457540512084961,1.3710825443267822,2.1819307804107666,1.5373119115829468,,20399
,,,,,,0.001,20400
102,9.159541130065918,5.9261956214904785,1.2421082258224487,2.2172796726226807,1.9912365674972534,,20599
,,,,,,0.001,20600
103,9.464110374450684,7.043949127197266,1.3704689741134644,2.247164249420166,1.049691081047058,,20799
,,,,,,0.001,20800
104,9.240357398986816,6.261387348175049,1.2053900957107544,2.186828851699829,1.7735787630081177,,20999
,,,,,,0.001,21000
105,9.734074592590332,7.2662577629089355,1.0740591287612915,2.1480071544647217,1.3937581777572632,,21199
,,,,,,0.001,21200
106,8.76175594329834,6.380218029022217,0.953948438167572,2.1578032970428467,1.4275920391082764,,21399
,,,,,,0.001,21400
107,8.636581420898438,6.271262168884277,1.0269218683242798,2.2217509746551514,1.3383969068527222,,21599
,,,,,,0.001,21600
108,8.721454620361328,5.915676593780518,1.2286007404327393,2.2640161514282227,1.577174425125122,,21799
,,,,,,0.001,21800
109,9.403524398803711,6.328402996063232,1.4958657026290894,2.279548168182373,1.5792560577392578,,21999
,,,,,,0.001,22000
110,8.903491973876953,6.153542995452881,1.3176450729370117,2.253755569458008,1.4323062896728516,,22199
,,,,,,0.001,22200
111,8.613113403320312,6.224643707275391,1.0757924318313599,2.2527167797088623,1.312680721282959,,22399
,,,,,,0.001,22400
112,10.20108699798584,6.638154029846191,2.372633934020996,2.2699477672576904,1.1902955770492554,,22599
,,,,,,0.001,22600
113,11.735989570617676,8.338919639587402,1.347551941871643,2.2499496936798096,2.049520254135132,,22799
,,,,,,0.001,22800
114,9.183597564697266,6.651732921600342,0.9725551009178162,2.272627115249634,1.559310793876648,,22999
,,,,,,0.001,23000
115,9.362483978271484,5.948956489562988,1.2717890739440918,2.3083677291870117,2.141742467880249,,23199
,,,,,,0.001,23200
116,7.466546058654785,4.93257999420166,0.6654683947563171,2.3583157062530518,1.8684974908828735,,23399
,,,,,,0.001,23400
117,8.754579544067383,5.756932258605957,1.306730031967163,2.3735249042510986,1.6909191608428955,,23599
,,,,,,0.001,23600
118,9.63657283782959,6.9730377197265625,1.0181217193603516,2.325740337371826,1.6454108953475952,,23799
,,,,,,0.001,23800
119,8.87672233581543,6.258840084075928,0.9038195610046387,2.301286220550537,1.7140597105026245,,23999
,,,,,,0.001,24000
120,8.913215637207031,6.8006367683410645,0.6444194912910461,2.3124032020568848,1.4681538343429565,,24199
,,,,,,0.001,24200
121,8.852766036987305,6.3467278480529785,0.9034135937690735,2.2226831912994385,1.6026259660720825,,24399
,,,,,,0.001,24400
122,8.245241165161133,5.8233137130737305,0.7364908456802368,2.1362104415893555,1.6854357719421387,,24599
,,,,,,0.001,24600
123,9.167600631713867,7.16637659072876,0.9104130864143372,2.082758903503418,1.090814232826233,,24799
,,,,,,0.001,24800
124,8.257560729980469,6.0415120124816895,0.7345346212387085,2.113773822784424,1.4815104007720947,,24999
,,,,,,0.001,25000
125,9.766613960266113,7.206879615783691,0.8295135498046875,2.117391347885132,1.730218529701233,,25199
,,,,,,0.001,25200
126,10.445589065551758,6.693086624145508,2.3083271980285645,2.1754512786865234,1.4441752433776855,,25399
,,,,,,0.001,25400
127,9.55369758605957,6.896341323852539,1.1221702098846436,2.2372262477874756,1.535184383392334,,25599
,,,,,,0.001,25600
128,9.729437828063965,6.088221073150635,1.9980533123016357,2.2302634716033936,1.6431649923324585,,25799
,,,,,,0.001,25800
129,8.299616813659668,6.765065670013428,0.5171520709991455,2.1332011222839355,1.0174001455307007,,25999
,,,,,,0.001,26000
130,8.224431037902832,5.750324726104736,0.8391311764717102,2.1371009349823,1.6349736452102661,,26199
,,,,,,0.001,26200
131,9.311984062194824,6.526757717132568,1.5839041471481323,2.1465961933135986,1.201324462890625,,26399
,,,,,,0.001,26400
132,8.891600608825684,6.415766716003418,1.0399284362792969,2.136774778366089,1.43590247631073,,26599
,,,,,,0.001,26600
133,8.122214317321777,6.089260101318359,0.7180558443069458,2.184370517730713,1.31489896774292,,26799
,,,,,,0.001,26800
134,8.535399436950684,5.7246198654174805,1.0230250358581543,2.221313238143921,1.787750244140625,,26999
,,,,,,0.001,27000
135,8.510649681091309,5.656060218811035,1.3212794065475464,2.2391536235809326,1.5333095788955688,,27199
,,,,,,0.001,27200
136,8.455962181091309,6.253094673156738,0.7704569101333618,2.191288709640503,1.4324073791503906,,27399
,,,,,,0.001,27400
137,8.284721374511719,5.394020080566406,1.060205340385437,2.2176201343536377,1.8304951190948486,,27599
,,,,,,0.001,27600
138,8.65432071685791,5.612834930419922,1.0034128427505493,2.199253559112549,2.038071632385254,,27799
,,,,,,0.001,27800
139,10.8641996383667,7.424583435058594,1.7009433507919312,2.2025694847106934,1.7386749982833862,,27999
,,,,,,0.001,28000
140,9.706838607788086,6.53621244430542,1.3096078634262085,2.2106733322143555,1.8610187768936157,,28199
,,,,,,0.001,28200
141,8.589261054992676,6.541225433349609,0.7304055094718933,2.2074649333953857,1.3176299333572388,,28399
,,,,,,0.001,28400
142,9.792920112609863,6.943932056427002,1.3727943897247314,2.2346036434173584,1.4761919975280762,,28599
,,,,,,0.001,28600
143,9.727334976196289,6.945960998535156,1.014021635055542,2.193577289581299,1.7673513889312744,,28799
,,,,,,0.001,28800
144,9.051621437072754,7.058279514312744,0.7209135293960571,2.203589677810669,1.272425889968872,,28999
,,,,,,0.001,29000
145,10.48106861114502,7.201364040374756,1.5353461503982544,2.160115957260132,1.744358777999878,,29199
,,,,,,0.001,29200
146,8.26591682434082,5.523756504058838,0.9995885491371155,2.2085464000701904,1.742570161819458,,29399
,,,,,,0.001,29400
147,10.11689567565918,7.175444602966309,1.2463970184326172,2.189878463745117,1.695050597190857,,29599
,,,,,,0.001,29600
148,8.632637023925781,6.611979007720947,0.8714935779571533,2.1249401569366455,1.149166464805603,,29799
,,,,,,0.001,29800
149,8.979796409606934,6.928409576416016,0.7939323782920837,2.1342227458953857,1.2574554681777954,,29999
,,,,,,0.001,30000
150,8.756186485290527,5.822432041168213,0.9794931411743164,2.171724319458008,1.9542611837387085,,30199
,,,,,,0.001,30200
151,9.021369934082031,6.046932697296143,0.787909746170044,2.1320979595184326,2.186525821685791,,30399
,,,,,,0.001,30400
152,8.049419403076172,5.658932209014893,0.8006482124328613,2.0941317081451416,1.589835286140442,,30599
,,,,,,0.001,30600
153,8.518915176391602,6.142632007598877,0.9940745234489441,2.1160013675689697,1.3822108507156372,,30799
,,,,,,0.001,30800
154,10.140369415283203,7.496213912963867,1.6845728158950806,2.1265816688537598,0.959579586982727,,30999
,,,,,,0.001,31000
155,8.306150436401367,6.149168014526367,0.7775890827178955,2.0900490283966064,1.3793952465057373,,31199
,,,,,,0.001,31200
156,10.073421478271484,6.534422397613525,1.9624485969543457,2.1010732650756836,1.5765529870986938,,31399
,,,,,,0.001,31400
157,8.89339828491211,6.510421276092529,0.7773795127868652,2.103494644165039,1.6055973768234253,,31599
,,,,,,0.001,31600
158,10.283841133117676,7.250487327575684,1.0312888622283936,2.109055280685425,2.0020625591278076,,31799
,,,,,,0.001,31800
159,8.536917686462402,6.282846450805664,0.7871127724647522,2.0719754695892334,1.4669601917266846,,31999
,,,,,,0.001,32000
160,8.253236770629883,6.272272109985352,0.6519581079483032,2.060910701751709,1.329010248184204,,32199
,,,,,,0.001,32200
161,7.6090922355651855,5.584870338439941,0.5477083325386047,2.122063398361206,1.4765150547027588,,32399
,,,,,,0.001,32400
162,8.537418365478516,5.854956150054932,1.0480788946151733,2.1531498432159424,1.6343783140182495,,32599
,,,,,,0.001,32600
163,8.735191345214844,5.9149627685546875,1.0796316862106323,2.1429030895233154,1.7405976057052612,,32799
,,,,,,0.001,32800
164,9.412491798400879,6.85797119140625,0.7902582883834839,2.0630669593811035,1.764264702796936,,32999
,,,,,,0.001,33000
165,8.901008605957031,5.996115207672119,1.2755123376846313,2.091498613357544,1.6293786764144897,,33199
,,,,,,0.001,33200
166,8.462987899780273,5.964367866516113,1.0007188320159912,2.098932981491089,1.4979006052017212,,33399
,,,,,,0.001,33400
167,9.381241798400879,6.108639240264893,1.4624922275543213,2.123591661453247,1.81010901927948,,33599
,,,,,,0.001,33600
168,9.884964942932129,6.573594570159912,1.3638222217559814,2.1324312686920166,1.9475504159927368,,33799
,,,,,,0.001,33800
169,8.2427339553833,5.293302059173584,1.2192487716674805,2.132140636444092,1.7301838397979736,,33999
,,,,,,0.001,34000
170,9.107644081115723,6.420858860015869,1.1403919458389282,2.097919225692749,1.5463939905166626,,34199
,,,,,,0.001,34200
171,9.273053169250488,6.242724895477295,1.30167555809021,2.081399917602539,1.7286502122879028,,34399
,,,,,,0.001,34400
172,8.611591339111328,6.589810371398926,0.7418889403343201,2.1051199436187744,1.2798906564712524,,34599
,,,,,,0.0005,34600
173,8.726614952087402,7.17310094833374,0.24520154297351837,2.1190102100372314,1.30830979347229,,34799
,,,,,,0.0005,34800
174,8.37794303894043,7.050510883331299,0.25914615392684937,2.1014020442962646,1.0682841539382935,,34999
,,,,,,0.0005,35000
175,8.324110984802246,7.274103164672852,0.17105065286159515,2.115960121154785,0.878959059715271,,35199
,,,,,,0.0005,35200
176,8.276264190673828,7.305152893066406,0.2556137144565582,2.136096715927124,0.7154988646507263,,35399
,,,,,,0.0005,35400
177,8.217097282409668,6.9588727951049805,0.18547439575195312,2.165678024291992,1.0727509260177612,,35599
,,,,,,0.0005,35600
178,8.949201583862305,7.600987434387207,0.3730996251106262,2.1843838691711426,0.975110650062561,,35799
,,,,,,0.0005,35800
179,8.385539054870605,6.958050727844238,0.31809526681900024,2.20023250579834,1.109390377998352,,35999
,,,,,,0.0005,36000
180,8.001108169555664,6.516393661499023,0.4092232882976532,2.172281265258789,1.075492024421692,,36199
,,,,,,0.0005,36200
181,8.635367393493652,7.38417911529541,0.5223315954208374,2.15204119682312,0.7288538813591003,,36399
,,,,,,0.0005,36400
182,8.397216796875,7.401890754699707,0.20637038350105286,2.151087999343872,0.7889562249183655,,36599
,,,,,,0.0005,36600
183,8.194952011108398,7.2313008308410645,0.25350984930992126,2.1715571880340576,0.710142195224762,,36799
,,,,,,0.0005,36800
184,8.836222648620605,7.64424991607666,0.35153016448020935,2.1830015182495117,0.8404426574707031,,36999
,,,,,,0.0005,37000
185,9.006863594055176,6.850492000579834,0.5741361975669861,2.186716318130493,1.5822325944900513,,37199
,,,,,,0.0005,37200
186,9.20772933959961,7.889919757843018,0.3513730764389038,2.1869072914123535,0.9664369821548462,,37399
,,,,,,0.0005,37400
187,8.297607421875,7.142879486083984,0.30230894684791565,2.1773900985717773,0.8524209856987,,37599
,,,,,,0.0005,37600
188,8.60583782196045,7.157847881317139,0.3006792366504669,2.148729085922241,1.1473100185394287,,37799
,,,,,,0.0005,37800
189,8.882283210754395,7.318475723266602,0.39157548546791077,2.1169025897979736,1.1722339391708374,,37999
,,,,,,0.0005,38000
190,8.605384826660156,7.26024866104126,0.25025588274002075,2.0878727436065674,1.0948817729949951,,38199
,,,,,,0.0005,38200
191,8.27780818939209,7.337490558624268,0.25209444761276245,2.1045403480529785,0.6882237792015076,,38399
,,,,,,0.0005,38400
192,8.369086265563965,6.764184474945068,0.4418649971485138,2.070934534072876,1.1630381345748901,,38599
,,,,,,0.0005,38600
193,9.40371036529541,7.210372447967529,0.780964195728302,2.044368267059326,1.4123750925064087,,38799
,,,,,,0.0005,38800
194,9.35527229309082,7.429131984710693,0.4063885807991028,2.038827657699585,1.519750714302063,,38999
,,,,,,0.0005,39000
195,8.579139709472656,7.093146324157715,0.3215753734111786,2.035126209259033,1.1644198894500732,,39199
,,,,,,0.0005,39200
196,8.298879623413086,7.0631513595581055,0.2354327142238617,2.035029411315918,1.00029456615448,,39399
,,,,,,0.0005,39400
197,8.729205131530762,7.3844451904296875,0.423964262008667,2.0372936725616455,0.9207940697669983,,39599
,,,,,,0.0005,39600
198,8.241705894470215,7.214017391204834,0.2304808795452118,2.0569682121276855,0.7972089648246765,,39799
,,,,,,0.0005,39800
199,8.423599243164062,7.259275913238525,0.2141363024711609,2.0552191734313965,0.9501888751983643,,39999
,,,,,,0.0005,40000
200,8.402146339416504,6.1301398277282715,0.4509040415287018,2.021897554397583,1.8211023807525635,,40199
,,,,,,0.0005,40200
201,8.72291374206543,7.285436153411865,0.2785632014274597,2.0096795558929443,1.1589163541793823,,40399
,,,,,,0.0005,40400
202,8.966571807861328,7.299332618713379,0.3680122196674347,2.0012121200561523,1.2992287874221802,,40599
,,,,,,0.0005,40600
203,8.513249397277832,7.323402404785156,0.35877299308776855,2.0057668685913086,0.8310720920562744,,40799
,,,,,,0.0005,40800
204,8.343241691589355,7.234520435333252,0.2569451928138733,2.0113282203674316,0.8517776131629944,,40999
,,,,,,0.0005,41000
205,8.215655326843262,6.979946136474609,0.24204616248607635,1.9820538759231567,0.9936659932136536,,41199
,,,,,,0.0005,41200
206,8.715157508850098,7.137884140014648,0.653923511505127,1.9715855121612549,0.9233493208885193,,41399
,,,,,,0.0005,41400
207,8.075459480285645,7.035255432128906,0.23859421908855438,1.9824163913726807,0.801609456539154,,41599
,,,,,,0.0005,41600
208,8.917409896850586,7.346170425415039,0.2982611060142517,2.0075385570526123,1.2729781866073608,,41799
,,,,,,0.0005,41800
209,8.162453651428223,7.040125846862793,0.24492888152599335,2.068159818649292,0.877403974533081,,41999
,,,,,,0.0005,42000
210,8.734171867370605,7.447122097015381,0.41491377353668213,2.1270296573638916,0.8721354603767395,,42199
,,,,,,0.0005,42200
211,8.433952331542969,7.067374229431152,0.3370773196220398,2.149327039718628,1.0295004844665527,,42399
,,,,,,0.0005,42400
212,8.27096939086914,6.593876361846924,0.3763415217399597,2.147084951400757,1.3007519245147705,,42599
,,,,,,0.0005,42600
213,7.842139720916748,6.114166259765625,0.3140105605125427,2.142641305923462,1.4139655828475952,,42799
,,,,,,0.0005,42800
214,8.73729419708252,7.16169548034668,0.5029714703559875,2.1246678829193115,1.0726268291473389,,42999
,,,,,,0.0005,43000
215,8.330623626708984,7.006077289581299,0.2829417586326599,2.1296539306640625,1.0416035652160645,,43199
,,,,,,0.0005,43200
216,8.376913070678711,7.163273334503174,0.23704834282398224,2.127065896987915,0.9765914082527161,,43399
,,,,,,0.0005,43400
217,8.343071937561035,7.1803460121154785,0.18080292642116547,2.1540095806121826,0.9819216728210449,,43599
,,,,,,0.0005,43600
218,8.187636375427246,7.153451442718506,0.25333571434020996,2.184307336807251,0.7808509469032288,,43799
,,,,,,0.0005,43800
219,8.17311954498291,7.109546661376953,0.19652223587036133,2.1853842735290527,0.8670505881309509,,43999
,,,,,,0.0005,44000
220,8.727947235107422,7.206906318664551,0.5207356810569763,2.202552556991577,1.000305414199829,,44199
,,,,,,0.0005,44200
221,8.770963668823242,7.56221342086792,0.31703680753707886,2.2151498794555664,0.8917127847671509,,44399
,,,,,,0.0005,44400
222,7.990354061126709,6.900302410125732,0.234025776386261,2.22741961479187,0.8560264706611633,,44599
,,,,,,0.0005,44600
223,8.502902030944824,7.304965019226074,0.3319128751754761,2.248354196548462,0.8660192489624023,,44799
,,,,,,0.0005,44800
224,8.650869369506836,6.981287479400635,0.340908020734787,2.2132747173309326,1.3286751508712769,,44999
,,,,,,0.0005,45000
225,8.456151962280273,6.68264627456665,0.37840741872787476,2.1925785541534424,1.3950974941253662,,45199
,,,,,,0.0005,45200
