epoch,loss,loss/a,loss/data,loss/epsilon,loss/ic,loss/res,loss/smma,lr,step
81,8.613017082214355,0.0844694972038269,8.36595630645752,0.006346127483993769,0.035359229892492294,0.21170134842395782,6.677849292755127,,12299
,,,,,,,,0.0005,12300
82,2.3967044353485107,0.08429980278015137,2.0856854915618896,0.006360148079693317,0.09209223091602325,0.218926340341568,6.592226505279541,,12449
,,,,,,,,0.0005,12450
83,1.2417824268341064,0.08428648859262466,1.0126121044158936,0.006339959800243378,0.031970102339982986,0.19720032811164856,6.485217571258545,,12599
,,,,,,,,0.0005,12600
84,8.883458137512207,0.08419864624738693,8.579121589660645,0.006327661219984293,0.12735942006111145,0.17697377502918243,6.533182144165039,,12749
,,,,,,,,0.0005,12750
85,8.983014106750488,0.08416485786437988,8.547362327575684,0.0063494532369077206,0.10209964215755463,0.333549439907074,6.582179069519043,,12899
,,,,,,,,0.0005,12900
86,9.249935150146484,0.08407234400510788,8.842642784118652,0.006307137198746204,0.11270026117563248,0.2945902645587921,6.635534286499023,,13049
,,,,,,,,0.0005,13050
87,9.852368354797363,0.08405645936727524,9.502573013305664,0.006263893563300371,0.1286649852991104,0.22113372385501862,6.699870586395264,,13199
,,,,,,,,0.0005,13200
88,6.431718826293945,0.08408475667238235,5.951170921325684,0.006281481124460697,0.18606020510196686,0.2944871485233307,6.694507598876953,,13349
,,,,,,,,0.0005,13350
89,9.370138168334961,0.08393475413322449,8.879997253417969,0.006374311167746782,0.09272199124097824,0.3974181115627289,6.748020172119141,,13499
,,,,,,,,0.0005,13500
90,3.7071707248687744,0.08373838663101196,3.424354076385498,0.006328779272735119,0.07007350027561188,0.21274259686470032,6.687203407287598,,13649
,,,,,,,,0.0005,13650
91,3.953113079071045,0.08371194452047348,3.686636447906494,0.006340143270790577,0.07065250724554062,0.1958233267068863,6.632521629333496,,13799
,,,,,,,,0.0005,13800
92,9.435848236083984,0.08330641686916351,9.03759765625,0.006339055020362139,0.0913933590054512,0.306858628988266,6.6885881423950195,,13949
,,,,,,,,0.0005,13950
93,9.249711990356445,0.0831652581691742,8.651192665100098,0.006278921850025654,0.42748889327049255,0.17102763056755066,6.739810466766357,,14099
,,,,,,,,0.0005,14100
94,9.180388450622559,0.08254779875278473,8.704367637634277,0.0063394708558917046,0.08777334541082382,0.3882523477077484,6.78862190246582,,14249
,,,,,,,,0.0005,14250
95,2.5562212467193604,0.08221031725406647,2.28559947013855,0.006304305512458086,0.0770285353064537,0.19359299540519714,6.70397424697876,,14399
,,,,,,,,0.0005,14400
96,6.925777912139893,0.08138003200292587,6.476722240447998,0.006328277755528688,0.12897717952728271,0.32007896900177,6.708410263061523,,14549
,,,,,,,,0.0005,14550
97,7.547666549682617,0.08109016716480255,6.972628593444824,0.006327940616756678,0.25153684616088867,0.32350191473960876,6.725195407867432,,14699
,,,,,,,,0.0005,14700
98,6.338905334472656,0.08404598385095596,5.942319393157959,0.00615501357242465,0.10367137938737869,0.2929145097732544,6.717469692230225,,14849
,,,,,,,,0.0005,14850
99,4.168449878692627,0.08850246667861938,3.617992639541626,0.006325618363916874,0.23739764094352722,0.3130594491958618,6.666489124298096,,14999
,,,,,,,,0.0005,15000
100,8.827925682067871,0.08847209811210632,8.361739158630371,0.006296936888247728,0.2122190296649933,0.25396645069122314,6.709717750549316,,15149
,,,,,,,,0.0005,15150
101,1.8560374975204468,0.08851544559001923,1.5698792934417725,0.006334017030894756,0.04261591657996178,0.24354250729084015,6.612644195556641,,15299
,,,,,,,,0.0005,15300
102,8.73051929473877,0.08787940442562103,8.296699523925781,0.006348028779029846,0.11623553931713104,0.31758323311805725,6.655001640319824,,15449
,,,,,,,,0.0005,15450
103,9.130510330200195,0.08756213635206223,8.638151168823242,0.006306787952780724,0.19081145524978638,0.3015464246273041,6.704512119293213,,15599
,,,,,,,,0.0005,15600
104,4.167333126068115,0.08639801293611526,3.762216567993164,0.006317581050097942,0.1813231259584427,0.22379407286643982,6.653768539428711,,15749
,,,,,,,,0.0005,15750
105,5.270342826843262,0.085438072681427,4.853440761566162,0.006319156847894192,0.2293996810913086,0.18750233948230743,6.626100063323975,,15899
,,,,,,,,0.0005,15900
106,6.378609657287598,0.08512336015701294,5.052303791046143,0.006331192329525948,1.221370816230774,0.10493752360343933,6.621150016784668,,16049
,,,,,,,,0.0005,16050
107,6.6863226890563965,0.08509459346532822,5.091107368469238,0.00629657506942749,1.5278984308242798,0.06731569766998291,6.622453689575195,,16199
,,,,,,,,0.0005,16200
108,7.687868118286133,0.08341950178146362,5.907356262207031,0.006370659917593002,1.7155940532684326,0.06491915881633759,6.64376163482666,,16349
,,,,,,,,0.0005,16350
109,7.646380424499512,0.06651795655488968,5.831551551818848,0.006201621610671282,1.7421905994415283,0.07263827323913574,6.663814067840576,,16499
,,,,,,,,0.0005,16500
110,6.6432929039001465,0.060930036008358,4.8223185539245605,0.00622977502644062,1.6609441041946411,0.16003267467021942,6.663403511047363,,16649
,,,,,,,,0.0005,16650
111,7.878139019012451,0.06041460484266281,6.171152591705322,0.006349028088152409,1.5608466863632202,0.1461418867111206,6.6876983642578125,,16799
,,,,,,,,0.0005,16800
112,6.321145057678223,0.06026221066713333,5.00358247756958,0.006345493718981743,1.2514110803604126,0.06615038216114044,6.680367469787598,,16949
,,,,,,,,0.0005,16950
113,4.773813724517822,0.06012071296572685,3.84728741645813,0.006303449627012014,0.8156337738037109,0.1108921691775322,6.642236232757568,,17099
,,,,,,,,0.00025,17100
114,6.440779685974121,0.05993564426898956,5.934062957763672,0.00628585135564208,0.28284263610839844,0.2238725870847702,6.638206958770752,,17249
,,,,,,,,0.00025,17250
115,8.51442813873291,0.05979947745800018,8.356931686401367,0.0063409055583179,0.06824646145105362,0.08924821764230728,6.675731658935547,,17399
,,,,,,,,0.00025,17400
116,8.818058967590332,0.059754230082035065,8.36958122253418,0.006304874550551176,0.326914519071579,0.12156537175178528,6.718578338623047,,17549
,,,,,,,,0.00025,17550
117,8.65334701538086,0.05968987196683884,8.280684471130371,0.006299557164311409,0.18482623994350433,0.18783488869667053,6.7572736740112305,,17699
,,,,,,,,0.00025,17700
118,8.251166343688965,0.05960869789123535,8.076318740844727,0.006338509730994701,0.12273451685905457,0.05211174488067627,6.787151336669922,,17849
,,,,,,,,0.00025,17850
119,5.68416690826416,0.05949646979570389,5.1316046714782715,0.006317554507404566,0.3630434572696686,0.1895187497138977,6.765091896057129,,17999
,,,,,,,,0.00025,18000
120,7.922557830810547,0.05864984914660454,7.6210174560546875,0.006177303846925497,0.10206383466720581,0.19947560131549835,6.788240909576416,,18149
,,,,,,,,0.00025,18150
121,9.19702434539795,0.058155760169029236,9.094719886779785,0.006332354620099068,0.033876821398735046,0.0684274435043335,6.836416721343994,,18299
,,,,,,,,0.00025,18300
122,8.076902389526367,0.057898007333278656,7.950571060180664,0.006331958808004856,0.034619733691215515,0.09171343594789505,6.861226558685303,,18449
,,,,,,,,0.00025,18450
123,8.017454147338867,0.05774451047182083,7.92152214050293,0.006275572348386049,0.02641678787767887,0.06951678544282913,6.884350776672363,,18599
,,,,,,,,0.00025,18600
124,7.830322742462158,0.057518038898706436,7.702508449554443,0.006292382255196571,0.01945636235177517,0.10836002975702286,6.903270244598389,,18749
,,,,,,,,0.00025,18750
125,7.787999153137207,0.057288188487291336,7.6808929443359375,0.006255334243178368,0.009616086259484291,0.0974908396601677,6.92096471786499,,18899
,,,,,,,,0.00025,18900
126,7.738888740539551,0.05712677910923958,7.622788429260254,0.0063014402985572815,0.008090205490589142,0.10801028460264206,6.937323570251465,,19049
,,,,,,,,0.00025,19050
127,7.7810869216918945,0.05672485753893852,7.661995887756348,0.006265615578740835,0.014333296567201614,0.1047564148902893,6.954198837280273,,19199
,,,,,,,,0.00025,19200
128,7.75714111328125,0.05657780542969704,7.620795249938965,0.006233646534383297,0.025046834722161293,0.11130201071500778,6.970257759094238,,19349
,,,,,,,,0.00025,19350
129,7.800285339355469,0.05657516419887543,7.661103248596191,0.006277985870838165,0.03003516234457493,0.10914533585309982,6.986857891082764,,19499
,,,,,,,,0.00025,19500
130,7.788755416870117,0.05656779557466507,7.652194976806641,0.006270604208111763,0.031024234369397163,0.10553499311208725,7.002895832061768,,19649
,,,,,,,,0.00025,19650
131,7.739271640777588,0.056637201458215714,7.607839584350586,0.00624992186203599,0.03549061715602875,0.09594172984361649,7.017623424530029,,19799
,,,,,,,,0.00025,19800
132,7.821850776672363,0.05672084912657738,7.664087295532227,0.006242470350116491,0.040252961218357086,0.11751020699739456,7.033708095550537,,19949
,,,,,,,,0.00025,19950
133,7.792579650878906,0.057079631835222244,7.633777141571045,0.006228187587112188,0.04343248903751373,0.11537108570337296,7.048885345458984,,20099
,,,,,,,,0.00025,20100
134,7.8161139488220215,0.05751054733991623,7.655145168304443,0.006231367122381926,0.04842587932944298,0.11254111677408218,7.064229965209961,,20249
,,,,,,,,0.00025,20250
135,7.800131797790527,0.05792584270238876,7.632373809814453,0.006249395199120045,0.049837272614240646,0.11792104691267014,7.078948020935059,,20399
,,,,,,,,0.00025,20400
136,7.8327956199646,0.05832445248961449,7.664333343505859,0.0062830098904669285,0.052085909992456436,0.11637313663959503,7.094025135040283,,20549
,,,,,,,,0.00025,20550
137,7.759105682373047,0.058606065809726715,7.604161739349365,0.006136310286819935,0.043560005724430084,0.11138629913330078,7.107326507568359,,20699
,,,,,,,,0.00025,20700
138,7.841067314147949,0.059178851544857025,7.650688171386719,0.006126857362687588,0.0618770457804203,0.12850025296211243,7.122001647949219,,20849
,,,,,,,,0.00025,20850
139,7.797646522521973,0.060141898691654205,7.629541873931885,0.006176176480948925,0.052150797098875046,0.11595305055379868,7.135514259338379,,20999
,,,,,,,,0.00025,21000
140,7.955729007720947,0.06043794006109238,7.773265361785889,0.006323141977190971,0.04433055594563484,0.13813461363315582,7.151918888092041,,21149
,,,,,,,,0.00025,21150
141,7.756204128265381,0.06024942919611931,7.6164326667785645,0.006305691786110401,0.032813020050525665,0.10695978999137878,7.164004325866699,,21299
,,,,,,,,0.00025,21300
142,7.800490856170654,0.06023997440934181,7.650811672210693,0.006316911429166794,0.03364470228552818,0.11603596806526184,7.17673397064209,,21449
,,,,,,,,0.00025,21450
143,7.912430763244629,0.06015301123261452,7.743948459625244,0.0063025145791471004,0.027410924434661865,0.14107166230678558,7.191448211669922,,21599
,,,,,,,,0.00025,21600
144,7.74573278427124,0.059067726135253906,7.605493068695068,0.006149791646748781,0.030721107497811317,0.10952043533325195,7.202533721923828,,21749
,,,,,,,,0.00025,21750
145,8.123520851135254,0.05843713507056236,7.96038818359375,0.006286493502557278,0.02747928909957409,0.13565146923065186,7.220953464508057,,21899
,,,,,,,,0.00025,21900
146,7.913203239440918,0.056208863854408264,7.7511305809021,0.006288343574851751,0.019775282591581345,0.14229844510555267,7.234798431396484,,22049
,,,,,,,,0.00025,22050
147,8.097197532653809,0.05577678605914116,7.904937267303467,0.006343828048557043,0.02032945491373539,0.17193050682544708,7.252046585083008,,22199
,,,,,,,,0.00025,22200
148,7.970332622528076,0.055499594658613205,7.817833423614502,0.006260886788368225,0.014713084325194359,0.13778658211231232,7.266412258148193,,22349
,,,,,,,,0.00025,22350
149,7.787999153137207,0.05047669634222984,7.642120838165283,0.0061199599876999855,0.018916519358754158,0.12696368992328644,7.276844024658203,,22499
,,,,,,,,0.00025,22500
150,7.72942590713501,0.04731452465057373,7.615619659423828,0.006295176688581705,0.015255260281264782,0.09854882955551147,7.285895347595215,,22649
,,,,,,,,0.00025,22650
151,7.756668567657471,0.046620648354291916,7.629196643829346,0.006186279933899641,0.011400312185287476,0.11607147008180618,7.295310974121094,,22799
,,,,,,,,0.00025,22800
152,7.86275053024292,0.04454028606414795,7.710047245025635,0.0060852328315377235,0.01064149197191,0.14206112921237946,7.306659698486328,,22949
,,,,,,,,0.00025,22950
153,7.986630439758301,0.04145580902695656,7.819538116455078,0.0063270628452301025,0.020575646311044693,0.1465153694152832,7.320259094238281,,23099
,,,,,,,,0.00025,23100
154,7.763749122619629,0.04066809266805649,7.617722988128662,0.006322873290628195,0.016057301312685013,0.12996906042099,7.329129219055176,,23249
,,,,,,,,0.00025,23250
155,7.68095064163208,0.04003593325614929,7.549551486968994,0.006290729623287916,0.016632448881864548,0.11476624011993408,7.336165428161621,,23399
,,,,,,,,0.00025,23400
156,8.154374122619629,0.03898122161626816,7.997711658477783,0.006298709660768509,0.0241232942789793,0.13253994286060333,7.352529525756836,,23549
,,,,,,,,0.00025,23550
157,7.8568339347839355,0.03847433254122734,7.717057704925537,0.006311000790446997,0.018678011372685432,0.12109889090061188,7.362615585327148,,23699
,,,,,,,,0.00025,23700
158,7.370543003082275,0.037769220769405365,7.2398271560668945,0.00620186747983098,0.019574908539652824,0.11113962531089783,7.36277437210083,,23849
,,,,,,,,0.00025,23850
159,6.994091510772705,0.03531324490904808,6.875015735626221,0.00613035075366497,0.01779128611087799,0.10128363966941833,7.355400562286377,,23999
,,,,,,,,0.00025,24000
160,6.707697868347168,0.032785456627607346,6.587757587432861,0.006263895891606808,0.02193906158208847,0.0980021059513092,7.342446804046631,,24149
,,,,,,,,0.00025,24150
161,5.742737293243408,0.03166092559695244,5.616917133331299,0.00623304583132267,0.0224017221480608,0.10341769456863403,7.310452461242676,,24299
,,,,,,,,0.00025,24300
162,4.806368827819824,0.02994469366967678,4.6985321044921875,0.006335850805044174,0.019278548657894135,0.08855872601270676,7.26037073135376,,24449
,,,,,,,,0.00025,24450
163,4.785350322723389,0.029257286339998245,4.696401596069336,0.006355170160531998,0.0105289900675416,0.07841955125331879,7.210870265960693,,24599
,,,,,,,,0.00025,24600
164,4.732143402099609,0.02915317937731743,4.652248382568359,0.006390194874256849,0.013814058154821396,0.06608164310455322,7.1612958908081055,,24749
,,,,,,,,0.00025,24750
165,3.711575746536255,0.028535129502415657,3.6057469844818115,0.006392213050276041,0.012067842297255993,0.09376214444637299,7.092301368713379,,24899
,,,,,,,,0.00025,24900
166,4.321082592010498,0.027592217549681664,4.243362903594971,0.006351517513394356,0.004679021425545216,0.07303819060325623,7.036877155303955,,25049
,,,,,,,,0.00025,25050
167,3.0683436393737793,0.027104031294584274,2.979871988296509,0.0063924831338226795,0.006247732322663069,0.08222491294145584,6.95750617980957,,25199
,,,,,,,,0.00025,25200
168,2.184256076812744,0.027006961405277252,2.0657081604003906,0.006392149720340967,0.011552754789590836,0.10699543356895447,6.862041473388672,,25349
,,,,,,,,0.00025,25350
169,3.019016742706299,0.026927338913083076,2.9397878646850586,0.006403167266398668,0.004009558353573084,0.07521991431713104,6.785181045532227,,25499
,,,,,,,,0.000125,25500
170,7.291828632354736,0.026870984584093094,7.236361980438232,0.006378489080816507,0.005614051595330238,0.04985330253839493,6.795313835144043,,25649
,,,,,,,,0.000125,25650
171,9.053699493408203,0.026775414124131203,9.002676010131836,0.006400084123015404,0.0035557616502046585,0.04747068136930466,6.840481281280518,,25799
,,,,,,,,0.000125,25800
172,7.900697231292725,0.02674136310815811,7.838475704193115,0.006387853994965553,0.01684996671974659,0.04537322372198105,6.861685752868652,,25949
,,,,,,,,0.000125,25950
173,6.818498134613037,0.026752112433314323,6.733043670654297,0.006368415430188179,0.013906027190387249,0.07154737412929535,6.8608222007751465,,26099
