x,t,u_pred,u_true,error,D_pred,D_true
0.000000e+00,7.346939e-01,-1.319408e-03,1.273189e-02,1.405129e-02,1.074622e-01,1.000000e-01
0.000000e+00,7.551020e-01,-1.269281e-03,2.549799e-02,2.676727e-02,1.079861e-01,1.000000e-01
0.000000e+00,7.755102e-01,-1.208216e-03,3.294050e-04,1.537621e-03,1.085160e-01,1.000000e-01
0.000000e+00,7.959183e-01,-1.141667e-03,9.113637e-03,1.025530e-02,1.088815e-01,1.000000e-01
0.000000e+00,8.163266e-01,-1.075745e-03,6.184763e-03,7.260507e-03,1.089159e-01,1.000000e-01
0.000000e+00,8.367347e-01,-1.016557e-03,1.252445e-02,1.354100e-02,1.086396e-01,1.000000e-01
0.000000e+00,8.571429e-01,-9.694099e-04,-2.053215e-02,1.956274e-02,1.082066e-01,1.000000e-01
0.000000e+00,8.775510e-01,-9.390712e-04,-1.348585e-03,4.095134e-04,1.076537e-01,1.000000e-01
0.000000e+00,8.979592e-01,-9.299815e-04,5.456745e-03,6.386726e-03,1.067704e-01,1.000000e-01
0.000000e+00,9.183673e-01,-9.463131e-04,6.006239e-03,6.952553e-03,1.055131e-01,1.000000e-01
0.000000e+00,9.387755e-01,-9.924471e-04,8.394712e-03,9.387159e-03,1.039457e-01,1.000000e-01
0.000000e+00,9.591837e-01,-1.073480e-03,4.857653e-03,5.931133e-03,1.019534e-01,1.000000e-01
0.000000e+00,9.795918e-01,-1.194835e-03,-1.750776e-03,5.559414e-04,9.957550e-02,1.000000e-01
0.000000e+00,1.000000e+00,-1.362801e-03,9.371510e-03,1.073431e-02,9.718241e-02,1.000000e-01
2.040816e-02,0.000000e+00,6.249535e-02,6.003603e-02,2.459321e-03,1.114838e-01,1.063939e-01
2.040816e-02,2.040816e-02,6.438571e-02,7.307096e-02,8.685246e-03,1.111922e-01,1.063939e-01
2.040816e-02,4.081633e-02,6.508791e-02,9.337752e-02,2.828960e-02,1.106422e-01,1.063939e-01
2.040816e-02,6.122449e-02,6.488907e-02,6.661305e-02,1.723975e-03,1.106084e-01,1.063939e-01
2.040816e-02,8.163265e-02,6.408325e-02,6.021117e-02,3.872074e-03,1.109465e-01,1.063939e-01
2.040816e-02,1.020408e-01,6.291234e-02,5.733209e-02,5.580250e-03,1.116142e-01,1.063939e-01
2.040816e-02,1.224490e-01,6.153381e-02,4.603880e-02,1.549501e-02,1.122954e-01,1.063939e-01
2.040816e-02,1.428571e-01,6.004250e-02,5.339937e-02,6.643131e-03,1.127745e-01,1.063939e-01
2.040816e-02,1.632653e-01,5.850083e-02,7.527346e-02,1.677264e-02,1.130106e-01,1.063939e-01
2.040816e-02,1.836735e-01,5.695662e-02,6.098546e-02,4.028838e-03,1.130181e-01,1.063939e-01
2.040816e-02,2.040816e-01,5.544776e-02,6.174764e-02,6.299883e-03,1.126958e-01,1.063939e-01
2.040816e-02,2.244898e-01,5.400285e-02,6.728209e-02,1.327924e-02,1.121999e-01,1.063939e-01
2.040816e-02,2.448980e-01,5.263981e-02,5.834419e-02,5.704381e-03,1.117640e-01,1.063939e-01
2.040816e-02,2.653061e-01,5.136666e-02,7.861887e-02,2.725221e-02,1.115212e-01,1.063939e-01
2.040816e-02,2.857143e-01,5.018288e-02,6.095996e-02,1.077708e-02,1.114885e-01,1.063939e-01
2.040816e-02,3.061225e-01,4.908159e-02,5.864581e-02,9.564213e-03,1.116434e-01,1.063939e-01
2.040816e-02,3.265306e-01,4.805207e-02,4.701619e-02,1.035884e-03,1.119561e-01,1.063939e-01
2.040816e-02,3.469388e-01,4.708198e-02,5.417849e-02,7.096514e-03,1.123727e-01,1.063939e-01
2.040816e-02,3.673469e-01,4.615888e-02,5.331281e-02,7.153932e-03,1.128119e-01,1.063939e-01
2.040816e-02,3.877551e-01,4.527187e-02,5.018299e-02,4.911117e-03,1.132209e-01,1.063939e-01
2.040816e-02,4.081632e-01,4.441208e-02,5.236632e-02,7.954247e-03,1.135993e-01,1.063939e-01
2.040816e-02,4.285714e-01,4.357266e-02,5.043770e-02,6.865036e-03,1.139271e-01,1.063939e-01
2.040816e-02,4.489796e-01,4.274940e-02,4.613080e-02,3.381390e-03,1.141137e-01,1.063939e-01
2.040816e-02,4.693877e-01,4.193920e-02,4.307320e-02,1.134004e-03,1.140489e-01,1.063939e-01
2.040816e-02,4.897959e-01,4.114029e-02,5.467734e-02,1.353705e-02,1.137059e-01,1.063939e-01
2.040816e-02,5.102041e-01,4.035103e-02,4.244219e-02,2.091158e-03,1.131601e-01,1.063939e-01
2.040816e-02,5.306122e-01,3.956938e-02,5.953354e-02,1.996416e-02,1.125097e-01,1.063939e-01
2.040816e-02,5.510204e-01,3.879300e-02,5.630719e-02,1.751419e-02,1.117965e-01,1.063939e-01
2.040816e-02,5.714286e-01,3.801939e-02,5.529647e-02,1.727708e-02,1.110472e-01,1.063939e-01
2.040816e-02,5.918368e-01,3.724581e-02,3.776972e-02,5.239099e-04,1.104111e-01,1.063939e-01
2.040816e-02,6.122449e-01,3.647092e-02,4.148896e-02,5.018044e-03,1.100278e-01,1.063939e-01
2.040816e-02,6.326531e-01,3.569484e-02,5.471133e-02,1.901650e-02,1.098648e-01,1.063939e-01
2.040816e-02,6.530612e-01,3.491962e-02,4.392412e-02,9.004503e-03,1.098591e-01,1.063939e-01
2.040816e-02,6.734694e-01,3.414905e-02,4.512505e-02,1.097600e-02,1.100659e-01,1.063939e-01
2.040816e-02,6.938776e-01,3.338799e-02,2.727518e-02,6.112805e-03,1.105397e-01,1.063939e-01
2.040816e-02,7.142857e-01,3.264093e-02,3.365936e-02,1.018424e-03,1.110288e-01,1.063939e-01
2.040816e-02,7.346939e-01,3.191131e-02,3.430463e-02,2.393320e-03,1.115361e-01,1.063939e-01
2.040816e-02,7.551020e-01,3.120014e-02,2.338184e-02,7.818304e-03,1.120624e-01,1.063939e-01
2.040816e-02,7.755102e-01,3.050649e-02,1.727094e-02,1.323555e-02,1.125377e-01,1.063939e-01
2.040816e-02,7.959183e-01,2.982736e-02,1.834052e-02,1.148683e-02,1.127556e-01,1.063939e-01
2.040816e-02,8.163266e-01,2.915844e-02,1.981764e-02,9.340804e-03,1.125431e-01,1.063939e-01
2.040816e-02,8.367347e-01,2.849513e-02,4.269944e-02,1.420431e-02,1.119371e-01,1.063939e-01
2.040816e-02,8.571429e-01,2.783310e-02,4.127040e-02,1.343730e-02,1.110857e-01,1.063939e-01
2.040816e-02,8.775510e-01,2.716875e-02,4.249505e-02,1.532630e-02,1.100007e-01,1.063939e-01
2.040816e-02,8.979592e-01,2.649939e-02,4.428471e-02,1.778532e-02,1.084927e-01,1.063939e-01
2.040816e-02,9.183673e-01,2.582306e-02,1.769695e-02,8.126110e-03,1.065872e-01,1.063939e-01
2.040816e-02,9.387755e-01,2.513874e-02,3.846354e-02,1.332480e-02,1.043458e-01,1.063939e-01
2.040816e-02,9.591837e-01,2.444580e-02,1.810884e-02,6.336957e-03,1.016999e-01,1.063939e-01
2.040816e-02,9.795918e-01,2.374375e-02,1.233241e-02,1.141134e-02,9.869748e-02,1.063939e-01
2.040816e-02,1.000000e+00,2.303195e-02,3.363095e-02,1.059900e-02,9.576190e-02,1.063939e-01
4.081633e-02,0.000000e+00,1.262126e-01,1.257701e-01,4.425049e-04,1.135726e-01,1.126827e-01
4.081633e-02,2.040816e-02,1.293393e-01,1.445512e-01,1.521190e-02,1.137384e-01,1.126827e-01
4.081633e-02,4.081633e-02,1.305056e-01,1.420105e-01,1.150490e-02,1.135591e-01,1.126827e-01
4.081633e-02,6.122449e-02,1.300941e-01,1.404910e-01,1.039684e-02,1.137934e-01,1.126827e-01
4.081633e-02,8.163265e-02,1.285226e-01,1.238025e-01,4.720151e-03,1.142930e-01,1.126827e-01
4.081633e-02,1.020408e-01,1.261826e-01,1.262857e-01,1.030713e-04,1.150424e-01,1.126827e-01
4.081633e-02,1.224490e-01,1.233889e-01,1.228614e-01,5.274862e-04,1.157304e-01,1.126827e-01
4.081633e-02,1.428571e-01,1.203713e-01,1.403982e-01,2.002686e-02,1.161696e-01,1.126827e-01
4.081633e-02,1.632653e-01,1.172893e-01,1.355943e-01,1.830502e-02,1.163605e-01,1.126827e-01
4.081633e-02,1.836735e-01,1.142485e-01,1.191376e-01,4.889049e-03,1.162995e-01,1.126827e-01
4.081633e-02,2.040816e-01,1.113148e-01,1.218916e-01,1.057678e-02,1.159448e-01,1.126827e-01
4.081633e-02,2.244898e-01,1.085245e-01,1.108503e-01,2.325796e-03,1.154425e-01,1.126827e-01
4.081633e-02,2.448980e-01,1.058918e-01,1.125113e-01,6.619424e-03,1.150329e-01,1.126827e-01
4.081633e-02,2.653061e-01,1.034156e-01,1.123164e-01,8.900873e-03,1.148665e-01,1.126827e-01
4.081633e-02,2.857143e-01,1.010843e-01,1.108733e-01,9.789012e-03,1.149539e-01,1.126827e-01
4.081633e-02,3.061225e-01,9.888047e-02,1.034000e-01,4.519559e-03,1.152634e-01,1.126827e-01
4.081633e-02,3.265306e-01,9.678437e-02,1.028254e-01,6.041080e-03,1.157560e-01,1.126827e-01
4.081633e-02,3.469388e-01,9.477668e-02,9.662650e-02,1.849823e-03,1.163626e-01,1.126827e-01
4.081633e-02,3.673469e-01,9.284015e-02,8.919489e-02,3.645264e-03,1.169935e-01,1.126827e-01
4.081633e-02,3.877551e-01,9.096122e-02,1.206259e-01,2.966471e-02,1.175982e-01,1.126827e-01
4.081633e-02,4.081632e-01,8.913006e-02,9.786157e-02,8.731507e-03,1.181719e-01,1.126827e-01
4.081633e-02,4.285714e-01,8.734024e-02,8.252092e-02,4.819311e-03,1.186891e-01,1.126827e-01
4.081633e-02,4.489796e-01,8.558857e-02,9.120001e-02,5.611435e-03,1.190487e-01,1.126827e-01
4.081633e-02,4.693877e-01,8.387338e-02,1.084631e-01,2.458969e-02,1.191224e-01,1.126827e-01
4.081633e-02,4.897959e-01,8.219364e-02,8.377169e-02,1.578048e-03,1.188845e-01,1.126827e-01
4.081633e-02,5.102041e-01,8.054826e-02,7.181413e-02,8.734122e-03,1.184195e-01,1.126827e-01
4.081633e-02,5.306122e-01,7.893483e-02,8.840940e-02,9.474568e-03,1.178123e-01,1.126827e-01
4.081633e-02,5.510204e-01,7.734945e-02,7.474685e-02,2.602600e-03,1.170994e-01,1.126827e-01
4.081633e-02,5.714286e-01,7.578711e-02,8.448706e-02,8.699946e-03,1.163213e-01,1.126827e-01
4.081633e-02,5.918368e-01,7.424186e-02,7.869321e-02,4.451349e-03,1.156414e-01,1.126827e-01
4.081633e-02,6.122449e-01,7.270843e-02,8.068924e-02,7.980816e-03,1.152087e-01,1.126827e-01
4.081633e-02,6.326531e-01,7.118297e-02,7.891982e-02,7.736854e-03,1.149985e-01,1.126827e-01
4.081633e-02,6.530612e-01,6.966409e-02,6.801772e-02,1.646370e-03,1.149659e-01,1.126827e-01
4.081633e-02,6.734694e-01,6.815350e-02,7.923823e-02,1.108473e-02,1.151701e-01,1.126827e-01
4.081633e-02,6.938776e-01,6.665510e-02,7.635419e-02,9.699091e-03,1.156255e-01,1.126827e-01
4.081633e-02,7.142857e-01,6.517506e-02,7.169864e-02,6.523579e-03,1.161225e-01,1.126827e-01
4.081633e-02,7.346939e-01,6.371993e-02,5.235690e-02,1.136303e-02,1.166117e-01,1.126827e-01
4.081633e-02,7.551020e-01,6.229562e-02,6.117645e-02,1.119163e-03,1.170995e-01,1.126827e-01
4.081633e-02,7.755102e-01,6.090647e-02,5.831426e-02,2.592213e-03,1.175174e-01,1.126827e-01
4.081633e-02,7.959183e-01,5.955499e-02,6.317923e-02,3.624238e-03,1.176267e-01,1.126827e-01
4.081633e-02,8.163266e-01,5.824125e-02,6.223370e-02,3.992449e-03,1.172155e-01,1.126827e-01
4.081633e-02,8.367347e-01,5.696350e-02,6.807889e-02,1.111539e-02,1.163019e-01,1.126827e-01
4.081633e-02,8.571429e-01,5.571875e-02,5.741641e-02,1.697656e-03,1.150208e-01,1.126827e-01
4.081633e-02,8.775510e-01,5.450314e-02,5.897056e-02,4.467417e-03,1.133959e-01,1.126827e-01
4.081633e-02,8.979592e-01,5.331242e-02,3.990135e-02,1.341107e-02,1.112733e-01,1.126827e-01
4.081633e-02,9.183673e-01,5.214274e-02,5.568470e-02,3.541958e-03,1.086890e-01,1.126827e-01
4.081633e-02,9.387755e-01,5.099106e-02,5.061370e-02,3.773570e-04,1.057084e-01,1.126827e-01
4.081633e-02,9.591837e-01,4.985511e-02,3.218275e-02,1.767236e-02,1.023576e-01,1.126827e-01
4.081633e-02,9.795918e-01,4.873383e-02,6.103635e-02,1.230252e-02,9.870449e-02,1.126827e-01
4.081633e-02,1.000000e+00,4.762730e-02,4.957034e-02,1.943037e-03,9.505570e-02,1.126827e-01
6.122449e-02,0.000000e+00,1.894734e-01,1.904412e-01,9.677559e-04,1.165033e-01,1.187634e-01
6.122449e-02,2.040816e-02,1.930782e-01,2.053445e-01,1.226634e-02,1.174531e-01,1.187634e-01
6.122449e-02,4.081633e-02,1.941398e-01,1.972488e-01,3.109038e-03,1.178390e-01,1.187634e-01
6.122449e-02,6.122449e-02,1.931276e-01,2.023259e-01,9.198353e-03,1.184347e-01,1.187634e-01
6.122449e-02,8.163265e-02,1.905642e-01,2.025559e-01,1.199175e-02,1.190567e-01,1.187634e-01
6.122449e-02,1.020408e-01,1.869651e-01,1.935913e-01,6.626159e-03,1.197828e-01,1.187634e-01
6.122449e-02,1.224490e-01,1.827653e-01,2.087334e-01,2.596804e-02,1.203800e-01,1.187634e-01
6.122449e-02,1.428571e-01,1.782894e-01,1.860300e-01,7.740587e-03,1.207298e-01,1.187634e-01
6.122449e-02,1.632653e-01,1.737591e-01,2.091622e-01,3.540312e-02,1.208321e-01,1.187634e-01
6.122449e-02,1.836735e-01,1.693136e-01,1.831700e-01,1.385632e-02,1.206857e-01,1.187634e-01
6.122449e-02,2.040816e-01,1.650323e-01,1.756441e-01,1.061173e-02,1.202946e-01,1.187634e-01
6.122449e-02,2.244898e-01,1.609529e-01,1.827330e-01,2.178001e-02,1.197956e-01,1.187634e-01
6.122449e-02,2.448980e-01,1.570849e-01,1.984647e-01,4.137973e-02,1.194343e-01,1.187634e-01
6.122449e-02,2.653061e-01,1.534196e-01,1.822069e-01,2.878734e-02,1.193741e-01,1.187634e-01
6.122449e-02,2.857143e-01,1.499376e-01,1.778508e-01,2.791311e-02,1.196107e-01,1.187634e-01
6.122449e-02,3.061225e-01,1.466149e-01,1.627795e-01,1.616454e-02,1.200947e-01,1.187634e-01
6.122449e-02,3.265306e-01,1.434268e-01,1.636191e-01,2.019233e-02,1.207736e-01,1.187634e-01
6.122449e-02,3.469388e-01,1.403509e-01,1.580013e-01,1.765035e-02,1.215694e-01,1.187634e-01
6.122449e-02,3.673469e-01,1.373692e-01,1.386921e-01,1.322851e-03,1.223962e-01,1.187634e-01
6.122449e-02,3.877551e-01,1.344686e-01,1.586401e-01,2.417143e-02,1.232057e-01,1.187634e-01
6.122449e-02,4.081632e-01,1.316413e-01,1.401340e-01,8.492723e-03,1.239865e-01,1.187634e-01
6.122449e-02,4.285714e-01,1.288835e-01,1.529805e-01,2.409698e-02,1.247030e-01,1.187634e-01
6.122449e-02,4.489796e-01,1.261945e-01,1.194293e-01,6.765224e-03,1.252373e-01,1.187634e-01
6.122449e-02,4.693877e-01,1.235750e-01,1.226461e-01,9.288564e-04,1.254424e-01,1.187634e-01
6.122449e-02,4.897959e-01,1.210257e-01,1.241182e-01,3.092565e-03,1.252918e-01,1.187634e-01
6.122449e-02,5.102041e-01,1.185455e-01,1.315645e-01,1.301906e-02,1.248836e-01,1.187634e-01
6.122449e-02,5.306122e-01,1.161310e-01,1.356848e-01,1.955380e-02,1.242932e-01,1.187634e-01
6.122449e-02,5.510204e-01,1.137756e-01,1.322976e-01,1.852196e-02,1.235499e-01,1.187634e-01
6.122449e-02,5.714286e-01,1.114702e-01,1.229958e-01,1.152561e-02,1.227035e-01,1.187634e-01
6.122449e-02,5.918368e-01,1.092040e-01,1.177430e-01,8.538999e-03,1.219145e-01,1.187634e-01
6.122449e-02,6.122449e-01,1.069659e-01,1.092088e-01,2.242945e-03,1.213554e-01,1.187634e-01
6.122449e-02,6.326531e-01,1.047466e-01,1.097893e-01,5.042709e-03,1.210213e-01,1.187634e-01
6.122449e-02,6.530612e-01,1.025397e-01,9.713922e-02,5.400516e-03,1.208827e-01,1.187634e-01
6.122449e-02,6.734694e-01,1.003435e-01,1.127471e-01,1.240359e-02,1.210071e-01,1.187634e-01
6.122449e-02,6.938776e-01,9.816077e-02,1.150272e-01,1.686646e-02,1.213957e-01,1.187634e-01
6.122449e-02,7.142857e-01,9.599872e-02,9.103115e-02,4.967570e-03,1.218493e-01,1.187634e-01
6.122449e-02,7.346939e-01,9.386805e-02,9.379441e-02,7.364154e-05,1.222978e-01,1.187634e-01
6.122449e-02,7.551020e-01,9.178111e-02,9.626525e-02,4.484139e-03,1.227727e-01,1.187634e-01
6.122449e-02,7.755102e-01,8.975008e-02,9.757234e-02,7.822260e-03,1.231801e-01,1.187634e-01
6.122449e-02,7.959183e-01,8.778566e-02,1.008389e-01,1.305323e-02,1.232572e-01,1.187634e-01
6.122449e-02,8.163266e-01,8.589551e-02,8.896149e-02,3.065981e-03,1.227788e-01,1.187634e-01
6.122449e-02,8.367347e-01,8.408383e-02,8.564512e-02,1.561292e-03,1.217325e-01,1.187634e-01
6.122449e-02,8.571429e-01,8.235085e-02,8.399235e-02,1.641497e-03,1.202052e-01,1.187634e-01
6.122449e-02,8.775510e-01,8.069354e-02,8.561895e-02,4.925407e-03,1.182291e-01,1.187634e-01
6.122449e-02,8.979592e-01,7.910566e-02,7.734296e-02,1.762703e-03,1.157042e-01,1.187634e-01
6.122449e-02,9.183673e-01,7.757948e-02,9.456828e-02,1.698880e-02,1.126399e-01,1.187634e-01
6.122449e-02,9.387755e-01,7.610653e-02,9.984723e-02,2.374070e-02,1.090867e-01,1.187634e-01
6.122449e-02,9.591837e-01,7.467894e-02,9.429040e-02,1.961146e-02,1.051285e-01,1.187634e-01
6.122449e-02,9.795918e-01,7.329024e-02,7.671223e-02,3.421985e-03,1.008943e-01,1.187634e-01
6.122449e-02,1.000000e+00,7.193622e-02,8.988891e-02,1.795269e-02,9.663340e-02,1.187634e-01
8.163265e-02,0.000000e+00,2.520109e-01,2.559109e-01,3.899932e-03,1.200440e-01,1.245359e-01
8.163265e-02,2.040816e-02,2.551721e-01,2.616819e-01,6.509781e-03,1.220310e-01,1.245359e-01
8.163265e-02,4.081633e-02,2.554672e-01,2.644795e-01,9.012341e-03,1.230535e-01,1.245359e-01
8.163265e-02,6.122449e-02,2.534314e-01,2.521985e-01,1.232922e-03,1.239572e-01,1.245359e-01
8.163265e-02,8.163265e-02,2.496592e-01,2.500583e-01,3.991127e-04,1.246426e-01,1.245359e-01
8.163265e-02,1.020408e-01,2.447397e-01,2.601669e-01,1.542717e-02,1.253100e-01,1.245359e-01
8.163265e-02,1.224490e-01,2.391723e-01,2.488580e-01,9.685725e-03,1.257759e-01,1.245359e-01
8.163265e-02,1.428571e-01,2.333271e-01,2.281487e-01,5.178437e-03,1.260025e-01,1.245359e-01
8.163265e-02,1.632653e-01,2.274525e-01,2.366098e-01,9.157360e-03,1.259999e-01,1.245359e-01
8.163265e-02,1.836735e-01,2.217005e-01,2.345114e-01,1.281086e-02,1.257728e-01,1.245359e-01
8.163265e-02,2.040816e-01,2.161540e-01,2.193766e-01,3.222629e-03,1.253449e-01,1.245359e-01
8.163265e-02,2.244898e-01,2.108486e-01,2.288224e-01,1.797372e-02,1.248498e-01,1.245359e-01
8.163265e-02,2.448980e-01,2.057897e-01,2.312331e-01,2.544340e-02,1.245312e-01,1.245359e-01
8.163265e-02,2.653061e-01,2.009639e-01,2.151326e-01,1.416874e-02,1.245536e-01,1.245359e-01
8.163265e-02,2.857143e-01,1.963475e-01,1.916616e-01,4.685938e-03,1.248954e-01,1.245359e-01
8.163265e-02,3.061225e-01,1.919136e-01,2.059153e-01,1.400161e-02,1.254917e-01,1.245359e-01
8.163265e-02,3.265306e-01,1.876361e-01,1.936307e-01,5.994603e-03,1.262886e-01,1.245359e-01
8.163265e-02,3.469388e-01,1.834927e-01,1.981088e-01,1.461615e-02,1.272156e-01,1.245359e-01
8.163265e-02,3.673469e-01,1.794668e-01,1.814127e-01,1.945823e-03,1.281891e-01,1.245359e-01
8.163265e-02,3.877551e-01,1.755482e-01,1.962807e-01,2.073246e-02,1.291519e-01,1.245359e-01
8.163265e-02,4.081632e-01,1.717324e-01,1.832587e-01,1.152632e-02,1.300814e-01,1.245359e-01
8.163265e-02,4.285714e-01,1.680192e-01,1.830148e-01,1.499552e-02,1.309311e-01,1.245359e-01
8.163265e-02,4.489796e-01,1.644114e-01,1.954831e-01,3.107165e-02,1.315755e-01,1.245359e-01
8.163265e-02,4.693877e-01,1.609125e-01,1.769268e-01,1.601423e-02,1.318688e-01,1.245359e-01
8.163265e-02,4.897959e-01,1.575247e-01,1.609065e-01,3.381789e-03,1.317800e-01,1.245359e-01
8.163265e-02,5.102041e-01,1.542468e-01,1.740426e-01,1.979581e-02,1.314101e-01,1.245359e-01
8.163265e-02,5.306122e-01,1.510739e-01,1.579922e-01,6.918252e-03,1.308358e-01,1.245359e-01
8.163265e-02,5.510204e-01,1.479963e-01,1.448193e-01,3.176987e-03,1.300646e-01,1.245359e-01
8.163265e-02,5.714286e-01,1.450001e-01,1.511339e-01,6.133854e-03,1.291731e-01,1.245359e-01
8.163265e-02,5.918368e-01,1.420688e-01,1.370523e-01,5.016536e-03,1.282905e-01,1.245359e-01
8.163265e-02,6.122449e-01,1.391850e-01,1.498358e-01,1.065084e-02,1.275774e-01,1.245359e-01
8.163265e-02,6.326531e-01,1.363325e-01,1.621472e-01,2.581479e-02,1.270738e-01,1.245359e-01
8.163265e-02,6.530612e-01,1.334993e-01,1.407618e-01,7.262513e-03,1.267823e-01,1.245359e-01
8.163265e-02,6.734694e-01,1.306791e-01,1.383112e-01,7.632047e-03,1.267834e-01,1.245359e-01
8.163265e-02,6.938776e-01,1.278724e-01,1.312757e-01,3.403246e-03,1.270597e-01,1.245359e-01
8.163265e-02,7.142857e-01,1.250868e-01,1.382926e-01,1.320580e-02,1.274156e-01,1.245359e-01
8.163265e-02,7.346939e-01,1.223357e-01,1.337853e-01,1.144965e-02,1.277963e-01,1.245359e-01
8.163265e-02,7.551020e-01,1.196370e-01,1.198534e-01,2.164543e-04,1.282399e-01,1.245359e-01
8.163265e-02,7.755102e-01,1.170107e-01,1.176342e-01,6.235614e-04,1.286297e-01,1.245359e-01
8.163265e-02,7.959183e-01,1.144761e-01,1.079112e-01,6.564938e-03,1.287024e-01,1.245359e-01
8.163265e-02,8.163266e-01,1.120502e-01,1.131106e-01,1.060382e-03,1.282481e-01,1.245359e-01
8.163265e-02,8.367347e-01,1.097449e-01,1.218357e-01,1.209082e-02,1.272328e-01,1.245359e-01
8.163265e-02,8.571429e-01,1.075666e-01,1.123491e-01,4.782468e-03,1.257000e-01,1.245359e-01
8.163265e-02,8.775510e-01,1.055153e-01,1.264634e-01,2.094810e-02,1.236758e-01,1.245359e-01
8.163265e-02,8.979592e-01,1.035851e-01,1.051988e-01,1.613706e-03,1.210910e-01,1.245359e-01
8.163265e-02,9.183673e-01,1.017656e-01,1.192558e-01,1.749025e-02,1.178825e-01,1.245359e-01
8.163265e-02,9.387755e-01,1.000431e-01,1.025880e-01,2.544813e-03,1.140719e-01,1.245359e-01
