epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
452,0.00045265379594638944,1.204100489616394,9.63709462666884e-05,2.946332642750349e-05,0.0003268196014687419,,36692
,,,,,,0.00025,36693
453,0.0004626554436981678,1.2219399213790894,9.083665645448491e-05,3.679238579934463e-05,0.00033502644510008395,,36773
,,,,,,0.00025,36774
454,0.0004501761868596077,1.2391046285629272,8.972227806225419e-05,3.1447852961719036e-05,0.00032900593942031264,,36854
,,,,,,0.00025,36855
455,0.0004914812161587179,1.2411272525787354,9.491945820627734e-05,2.256005973322317e-05,0.0003740016254596412,,36935
,,,,,,0.00025,36936
456,0.00029310930403880775,1.2360254526138306,8.941626583691686e-05,2.491007762728259e-05,0.00017878305516205728,,37016
,,,,,,0.00025,37017
457,0.00029836632893420756,1.240235686302185,8.695315773366019e-05,2.4316961571457796e-05,0.0001870962732937187,,37097
,,,,,,0.00025,37098
458,0.0003145678492728621,1.2432969808578491,8.657539001433179e-05,2.4040773496381007e-05,0.00020395162573549896,,37178
,,,,,,0.00025,37179
459,0.0005652630934491754,1.2561750411987305,8.142377919284627e-05,3.734027632162906e-05,0.00044649900519289076,,37259
,,,,,,0.00025,37260
460,0.00044638424878939986,1.2566403150558472,8.39867425384e-05,2.145248254237231e-05,0.00034094491275027394,,37340
,,,,,,0.00025,37341
461,0.00040627014823257923,1.2596575021743774,8.148372580762953e-05,2.714754555199761e-05,0.00029763884958811104,,37421
,,,,,,0.00025,37422
462,0.0005150685901753604,1.26531982421875,7.836440636310726e-05,2.622182364575565e-05,0.0004104824038222432,,37502
,,,,,,0.00025,37503
463,0.0006024152389727533,1.2734709978103638,7.877688040025532e-05,2.762066651484929e-05,0.0004960178048349917,,37583
,,,,,,0.00025,37584
464,0.0005438228254206479,1.2734729051589966,8.294722647406161e-05,2.186677374993451e-05,0.00043900878517888486,,37664
,,,,,,0.00025,37665
465,0.00036414002534002066,1.2696281671524048,7.802256004652008e-05,2.3223172320285812e-05,0.00026289428933523595,,37745
,,,,,,0.00025,37746
466,0.0003318647504784167,1.2764955759048462,7.8578494139947e-05,2.2610658561461605e-05,0.0002306756068719551,,37826
,,,,,,0.00025,37827
467,0.0006288036820478737,1.2741554975509644,7.946462574182078e-05,2.383852915954776e-05,0.0005255005671642721,,37907
,,,,,,0.00025,37908
468,0.0005583033780567348,1.2792075872421265,7.822923362255096e-05,2.5338145860587247e-05,0.00045473597128875554,,37988
,,,,,,0.00025,37989
469,0.0004117205389775336,1.2817012071609497,7.605092832818627e-05,2.6611005523591302e-05,0.0003090584359597415,,38069
,,,,,,0.00025,38070
470,0.0005170511431060731,1.281404972076416,7.676046516280621e-05,2.8502832719823346e-05,0.0004117877979297191,,38150
,,,,,,0.00025,38151
471,0.00038312069955281913,1.2842541933059692,7.636987720616162e-05,2.6150348276132718e-05,0.00028060044860467315,,38231
,,,,,,0.00025,38232
472,0.000424479425419122,1.2868574857711792,7.789058872731403e-05,2.1811711121699773e-05,0.00032477721106261015,,38312
,,,,,,0.00025,38313
473,0.0004261602589394897,1.2875473499298096,7.723431917838752e-05,2.5989529603975825e-05,0.0003229363646823913,,38393
,,,,,,0.00025,38394
474,0.0004299443680793047,1.2919652462005615,7.704187737544999e-05,2.5587105483282357e-05,0.00032731538522057235,,38474
,,,,,,0.00025,38475
475,0.00048318508197553456,1.2878248691558838,7.804394408594817e-05,2.473777385603171e-05,0.0003804032749030739,,38555
,,,,,,0.00025,38556
476,0.0005098270485177636,1.2860013246536255,7.965437544044107e-05,2.0390545614645816e-05,0.00040978219476528466,,38636
,,,,,,0.00025,38637
477,0.0003816511598415673,1.288558840751648,7.785577327013016e-05,2.33572100114543e-05,0.0002804382238537073,,38717
,,,,,,0.00025,38718
478,0.0005529644549824297,1.2891405820846558,8.134311065077782e-05,2.1295076294336468e-05,0.00045032630441710353,,38798
,,,,,,0.00025,38799
479,0.000533892132807523,1.2827671766281128,8.00097914179787e-05,2.0232375391060486e-05,0.0004336500132922083,,38879
,,,,,,0.00025,38880
480,0.0005309332045726478,1.2816473245620728,8.024247654248029e-05,2.0849280190304853e-05,0.00042984142783097923,,38960
,,,,,,0.00025,38961
481,0.0003991323465015739,1.2785847187042236,8.235566201619804e-05,2.0721057808259502e-05,0.00029605577583424747,,39041
,,,,,,0.00025,39042
482,0.000396488030673936,1.2823715209960938,8.14966406323947e-05,2.6366247766418383e-05,0.0002886251895688474,,39122
,,,,,,0.00025,39123
483,0.000492515042424202,1.2857235670089722,7.870820991229266e-05,2.4381413822993636e-05,0.0003894254332408309,,39203
,,,,,,0.00025,39204
484,0.0004815327702090144,1.301933765411377,7.68653117120266e-05,2.8823003958677873e-05,0.00037584436358883977,,39284
,,,,,,0.00025,39285
485,0.000612240401096642,1.309319019317627,7.706480391789228e-05,2.0905285055050626e-05,0.0005142702138982713,,39365
,,,,,,0.00025,39366
486,0.0005768617847934365,1.3156405687332153,7.472858851542696e-05,2.1763697077403776e-05,0.0004803693445865065,,39446
,,,,,,0.00025,39447
487,0.0005878100637346506,1.3177603483200073,7.782656757626683e-05,2.2285003069555387e-05,0.0004876985040027648,,39527
,,,,,,0.00025,39528
488,0.0004291836521588266,1.3111954927444458,7.740940782241523e-05,1.9913130017812364e-05,0.0003318610251881182,,39608
,,,,,,0.00025,39609
489,0.00029639084823429585,1.309540033340454,7.471698336303234e-05,2.266168303322047e-05,0.00019901219638995826,,39689
,,,,,,0.00025,39690
490,0.0005879902164451778,1.312018632888794,7.89024488767609e-05,2.0983679860364646e-05,0.0004881042696069926,,39770
,,,,,,0.00025,39771
491,0.0005277610616758466,1.3088546991348267,7.74836225900799e-05,2.046530607913155e-05,0.00042981220758520067,,39851
,,,,,,0.00025,39852
492,0.0005124875460751355,1.30239737033844,8.022988913580775e-05,2.02232513402123e-05,0.000412034394685179,,39932
,,,,,,0.00025,39933
493,0.0005241518374532461,1.2999082803726196,8.085893205134198e-05,2.005036913033109e-05,0.00042324254172854125,,40013
,,,,,,0.00025,40014
494,0.0005147859337739646,1.2999296188354492,7.944637764012441e-05,2.034808130702004e-05,0.00041499140206724405,,40094
,,,,,,0.00025,40095
495,0.0006737264920957386,1.3071242570877075,7.61208648327738e-05,3.3814045309554785e-05,0.0005637916037812829,,40175
,,,,,,0.00025,40176
496,0.000492843275424093,1.3104336261749268,7.756356353638694e-05,2.0560077246045694e-05,0.00039471962372772396,,40256
,,,,,,0.00025,40257
497,0.000435710622696206,1.3116320371627808,7.90677877375856e-05,2.148739804397337e-05,0.0003351554914843291,,40337
,,,,,,0.00025,40338
498,0.0004993686452507973,1.3170652389526367,7.806013309163973e-05,2.614996992633678e-05,0.00039515862590633333,,40418
,,,,,,0.00025,40419
499,0.0006659519276581705,1.3156253099441528,7.180128886830062e-05,3.2522228138986975e-05,0.0005616283742710948,,40499
,,,,,,0.00025,40500
500,0.0006657405756413937,1.3205945491790771,7.788843504386023e-05,2.305791167600546e-05,0.0005647941143251956,,40580
,,,,,,0.00025,40581
501,0.00046546568046323955,1.3208101987838745,7.946397818159312e-05,2.132471308868844e-05,0.000364676903700456,,40661
,,,,,,0.00025,40662
502,0.000459785369457677,1.3247582912445068,7.627044396940619e-05,2.233579107269179e-05,0.00036117908894084394,,40742
,,,,,,0.00025,40743
503,0.00046470461529679596,1.3234013319015503,7.555535557912663e-05,2.06113800231833e-05,0.0003685379633679986,,40823
,,,,,,0.00025,40824
504,0.0005179837462492287,1.3208500146865845,7.923068187665194e-05,2.053144999081269e-05,0.0004182216362096369,,40904
,,,,,,0.00025,40905
505,0.00043733156053349376,1.3157981634140015,7.454739534296095e-05,2.2747477487428114e-05,0.00034003666951321065,,40985
,,,,,,0.00025,40986
506,0.00032093230402097106,1.3304873704910278,7.501443178625777e-05,2.2443240595748648e-05,0.00022347463527694345,,41066
,,,,,,0.00025,41067
507,0.000367396860383451,1.3345681428909302,7.420342444675043e-05,2.4096805645967834e-05,0.0002690966648515314,,41147
,,,,,,0.00025,41148
508,0.00026335907750763,1.336712121963501,7.505624671466649e-05,2.1225945602054708e-05,0.00016707691247574985,,41228
,,,,,,0.00025,41229
509,0.0002872650511562824,1.3398460149765015,7.167305011535063e-05,2.1459094568854198e-05,0.00019413283735048026,,41309
,,,,,,0.00025,41310
510,0.00028243070119060576,1.3407377004623413,7.122892566258088e-05,2.1369831301853992e-05,0.00018983198970090598,,41390
,,,,,,0.00025,41391
511,0.0003872002416756004,1.346753478050232,7.15984424459748e-05,2.1524283511098474e-05,0.00029407741385512054,,41471
,,,,,,0.00025,41472
512,0.0004471439169719815,1.3494009971618652,6.961295002838597e-05,2.541947651479859e-05,0.00035211147041991353,,41552
,,,,,,0.00025,41553
513,0.0005886899889446795,1.3473100662231445,7.222700514830649e-05,1.9254301150795072e-05,0.0004972085589542985,,41633
,,,,,,0.00025,41634
514,0.00041866881656460464,1.3487401008605957,6.826624303357676e-05,2.4504250177415088e-05,0.0003258983779232949,,41714
,,,,,,0.00025,41715
515,0.0002812333987094462,1.3567306995391846,6.921306339791045e-05,2.0954550564056262e-05,0.00019106575928162783,,41795
,,,,,,0.00025,41796
516,0.0003809665213339031,1.355156421661377,6.814994412707165e-05,2.229814708698541e-05,0.00029051839374005795,,41876
,,,,,,0.00025,41877
517,0.0005863657570444047,1.3496332168579102,6.96834031259641e-05,2.010509342653677e-05,0.0004965772968716919,,41957
,,,,,,0.00025,41958
518,0.0003279062802903354,1.3499492406845093,7.010503759374842e-05,2.103030783473514e-05,0.00023677099670749158,,42038
,,,,,,0.00025,42039
519,0.0006006939220242202,1.3524976968765259,7.084616663632914e-05,2.047729867626913e-05,0.0005093705258332193,,42119
,,,,,,0.00025,42120
520,0.0005143001326359808,1.3533319234848022,7.301091682165861e-05,1.9208950106985867e-05,0.0004220802220515907,,42200
,,,,,,0.00025,42201
521,0.0005890796892344952,1.3419560194015503,7.284886669367552e-05,2.162609962397255e-05,0.0004946049302816391,,42281
,,,,,,0.00025,42282
522,0.0005483503919094801,1.3459159135818481,7.616971561219543e-05,1.9528562916093506e-05,0.0004526520206127316,,42362
,,,,,,0.00025,42363
523,0.0005010818131268024,1.3383420705795288,7.641009142389521e-05,1.893541957542766e-05,0.0004057361511513591,,42443
,,,,,,0.00025,42444
524,0.000500743743032217,1.3318791389465332,7.552080205641687e-05,1.9310948118800297e-05,0.0004059118509758264,,42524
,,,,,,0.00025,42525
525,0.0004347959184087813,1.3365625143051147,7.503080269088969e-05,2.2886561055202037e-05,0.00033687858376652,,42605
,,,,,,0.00025,42606
526,0.0005218032747507095,1.342485785484314,7.733436359558254e-05,1.963174327102024e-05,0.0004248369950801134,,42686
,,,,,,0.00025,42687
527,0.000576839956920594,1.3343323469161987,7.410545367747545e-05,2.203981057391502e-05,0.0004806946963071823,,42767
,,,,,,0.00025,42768
528,0.00043348499457351863,1.3473485708236694,7.707603799644858e-05,2.20546771743102e-05,0.00033435423392802477,,42848
,,,,,,0.00025,42849
529,0.0005763761000707746,1.344805359840393,7.529123831773177e-05,2.1923398890066892e-05,0.0004791615065187216,,42929
,,,,,,0.00025,42930
530,0.0005986062460578978,1.3472200632095337,8.005817653611302e-05,2.0159925043117255e-05,0.0004983881954103708,,43010
,,,,,,0.00025,43011
531,0.00029838684713467956,1.3457460403442383,7.536705379607156e-05,2.0866655177087523e-05,0.00020215316908434033,,43091
,,,,,,0.00025,43092
532,0.00046535037108696997,1.3509570360183716,7.48027887311764e-05,2.0805457097594626e-05,0.00036974207614548504,,43172
,,,,,,0.00025,43173
533,0.0007020338089205325,1.3536149263381958,7.917098992038518e-05,1.8679080312722363e-05,0.0006041837041266263,,43253
,,,,,,0.00025,43254
534,0.0005111884092912078,1.347753882408142,7.678593829041347e-05,1.8521286619943567e-05,0.00041588107706047595,,43334
,,,,,,0.00025,43335
535,0.0005105914897285402,1.3485651016235352,7.583294791402295e-05,1.8618742615217343e-05,0.00041613978100940585,,43415
,,,,,,0.00025,43416
536,0.00047606127918697894,1.3434796333312988,7.728076889179647e-05,1.7982098142965697e-05,0.000380798417609185,,43496
,,,,,,0.00025,43497
537,0.000420437689172104,1.3574086427688599,7.434740837197751e-05,2.1641551938955672e-05,0.00032444874523207545,,43577
,,,,,,0.00025,43578
538,0.0005073969368822873,1.354942798614502,7.926506805233657e-05,1.913946653075982e-05,0.0004089924041181803,,43658
,,,,,,0.00025,43659
539,0.00037307912134565413,1.3544230461120605,7.797944999765605e-05,1.894269917102065e-05,0.0002761569048743695,,43739
,,,,,,0.00025,43740
540,0.0004389183595776558,1.3516032695770264,7.444623770425096e-05,2.2514430384035222e-05,0.0003419576387386769,,43820
,,,,,,0.00025,43821
541,0.00032753057894296944,1.3582879304885864,7.297058618860319e-05,2.144097743439488e-05,0.00023311900440603495,,43901
,,,,,,0.00025,43902
542,0.0003524860949255526,1.3636448383331299,7.173507037805393e-05,2.060223778244108e-05,0.0002601487503852695,,43982
,,,,,,0.00025,43983
543,0.00038219316047616303,1.3670567274093628,7.298343552974984e-05,1.875017369457055e-05,0.000290459516691044,,44063
,,,,,,0.00025,44064
544,0.00027426995802670717,1.3677489757537842,7.051925786072388e-05,2.032161137321964e-05,0.00018342907424084842,,44144
,,,,,,0.00025,44145
545,0.0008156014955602586,1.3662586212158203,7.460942288162187e-05,1.8905042452388443e-05,0.0007220873376354575,,44225
,,,,,,0.00025,44226
546,0.00046679109800606966,1.367672324180603,7.370599632849917e-05,1.8682339941733517e-05,0.0003744028217624873,,44306
,,,,,,0.00025,44307
547,0.0006368832546286285,1.3564696311950684,7.853631541365758e-05,2.3807571778888814e-05,0.000534539227373898,,44387
,,,,,,0.00025,44388
548,0.0004832138365600258,1.3556987047195435,7.772902608849108e-05,1.8221411664853804e-05,0.0003872633387800306,,44468
,,,,,,0.00025,44469
549,0.00046854428364895284,1.3530372381210327,7.348955114139244e-05,2.315399433427956e-05,0.0003719008236657828,,44549
,,,,,,0.00025,44550
550,0.0004729118663817644,1.3681046962738037,7.172245386755094e-05,2.2233070922084153e-05,0.00037895634886808693,,44630
,,,,,,0.00025,44631
551,0.0004120402445551008,1.391997218132019,6.793045031372458e-05,3.210563590982929e-05,0.0003120040928479284,,44711
,,,,,,0.00025,44712
552,0.0003932734252884984,1.4066067934036255,6.736480281688273e-05,2.0305906218709424e-05,0.00030560267623513937,,44792
,,,,,,0.00025,44793
553,0.0003270430606789887,1.4024958610534668,6.65020415908657e-05,1.9999861251562834e-05,0.00024054100504145026,,44873
,,,,,,0.00025,44874
554,0.0003865065809804946,1.4022198915481567,6.611828575842083e-05,1.9026192603632808e-05,0.00030136207351461053,,44954
,,,,,,0.00025,44955
555,0.00043832851224578917,1.4098598957061768,6.34008611086756e-05,2.371233313169796e-05,0.0003512153634801507,,45035
,,,,,,0.00025,45036
556,0.00031253747874870896,1.413651704788208,6.475577538367361e-05,1.900575080071576e-05,0.00022877597075421363,,45116
,,,,,,0.00025,45117
557,0.0007621931144967675,1.4059076309204102,6.509423837997019e-05,1.9113809685222805e-05,0.0006779851391911507,,45197
,,,,,,0.00025,45198
558,0.0005802121013402939,1.4016960859298706,6.89969165250659e-05,1.7452190149924718e-05,0.000493762840051204,,45278
,,,,,,0.00025,45279
559,0.0005271705449558794,1.398444414138794,6.913883407833055e-05,1.771887946233619e-05,0.0004403128696139902,,45359
,,,,,,0.00025,45360
560,0.0005391107406467199,1.3988215923309326,6.789507460780442e-05,1.784612140909303e-05,0.00045336957555264235,,45440
,,,,,,0.00025,45441
561,0.0005237646400928497,1.394963026046753,6.907337956363335e-05,1.879676347016357e-05,0.00043589473352767527,,45521
,,,,,,0.00025,45522
562,0.000510130834300071,1.3918977975845337,6.964612111914903e-05,1.7608952475711703e-05,0.0004228758916724473,,45602
,,,,,,0.00025,45603
563,0.00048401739331893623,1.3899329900741577,6.973549898248166e-05,1.7760788978193887e-05,0.00039652117993682623,,45683
,,,,,,0.00025,45684
564,0.0004059895290993154,1.3890199661254883,6.74612820148468e-05,2.1038904378656298e-05,0.0003174892335664481,,45764
,,,,,,0.000125,45765
565,0.0002193732070736587,1.400877833366394,6.846444739494473e-05,1.9539447748684324e-05,0.00013136935012880713,,45845
,,,,,,0.000125,45846
566,0.0001444932713638991,1.4071987867355347,6.502325413748622e-05,1.9083174265688285e-05,6.03868393227458e-05,,45926
,,,,,,0.000125,45927
567,0.0001679868291830644,1.4092702865600586,6.350719195324928e-05,1.799289748305455e-05,8.648674702271819e-05,,46007
,,,,,,0.000125,46008
568,0.0001879096234915778,1.4141236543655396,6.191260763444006e-05,1.9349770809640177e-05,0.00010664724686648697,,46088
,,,,,,0.000125,46089
569,0.00016482523642480373,1.4201641082763672,6.220072828000411e-05,1.791577960830182e-05,8.470873581245542e-05,,46169
,,,,,,0.000125,46170
570,0.00015747526776976883,1.4254765510559082,5.821703598485328e-05,1.878353941719979e-05,8.047464507399127e-05,,46250
,,,,,,0.000125,46251
571,0.00023431766021531075,1.4264495372772217,5.835590127389878e-05,1.6536338080186397e-05,0.00015942536992952228,,46331
,,,,,,0.000125,46332
572,0.00018108770018443465,1.4242563247680664,5.747951217927039e-05,1.6781592421466485e-05,0.00010682653373805806,,46412
,,,,,,0.000125,46413
573,0.0001744171604514122,1.4291421175003052,5.8397774409968406e-05,1.8241311408928595e-05,9.777805098565295e-05,,46493
,,,,,,0.000125,46494
574,0.0001738652790663764,1.432206392288208,5.664865602739155e-05,1.815984614950139e-05,9.905674232868478e-05,,46574
,,,,,,0.000125,46575
575,0.00017844530520960689,1.4373277425765991,5.5236534535652027e-05,1.843044265115168e-05,0.00010477834439370781,,46655
,,,,,,0.000125,46656
576,0.00014718450256623328,1.437591791152954,5.341837095329538e-05,1.79309026862029e-05,7.58352325647138e-05,,46736
,,,,,,0.000125,46737
577,0.0001533929316792637,1.4441826343536377,5.24995630257763e-05,1.893557964649517e-05,8.195783448172733e-05,,46817
,,,,,,0.000125,46818
578,0.0001930238213390112,1.445874810218811,5.023760240874253e-05,1.9442775737843476e-05,0.00012334347411524504,,46898
,,,,,,0.000125,46899
579,0.00019613461336120963,1.4520363807678223,4.987370266462676e-05,1.800655445549637e-05,0.00012825439625885338,,46979
,,,,,,0.000125,46980
580,0.00013620761455968022,1.4586563110351562,4.8957001126836985e-05,1.7496253349236213e-05,6.975435098866001e-05,,47060
,,,,,,0.000125,47061
581,0.00021072554227430373,1.4579578638076782,4.78354086226318e-05,1.8042912415694445e-05,0.00014484721759799868,,47141
,,,,,,0.000125,47142
582,0.00022577703930437565,1.4572408199310303,4.837987580685876e-05,1.6403888366767205e-05,0.0001609932805877179,,47222
,,,,,,0.000125,47223
583,0.0001465198874939233,1.4697359800338745,4.6176388423191383e-05,1.978255204448942e-05,8.056096703512594e-05,,47303
,,,,,,0.000125,47304
584,0.0001868558319984004,1.464600682258606,4.636832818505354e-05,1.632537168916315e-05,0.00012416219396982342,,47384
,,,,,,0.000125,47385
585,0.00019601952226366848,1.4717276096343994,4.698596603702754e-05,1.7520518667879514e-05,0.00013151303573977202,,47465
,,,,,,0.000125,47466
586,0.00014427947462536395,1.467965841293335,4.571488170768134e-05,1.758286998665426e-05,8.098169200820848e-05,,47546
,,,,,,0.000125,47547
587,0.0001459003397030756,1.4677486419677734,4.5216809667181224e-05,1.6249216059804894e-05,8.443429396720603e-05,,47627
,,,,,,0.000125,47628
588,0.00018767447909340262,1.4764368534088135,4.4402422645362094e-05,2.1451089196489193e-05,0.0001218209508806467,,47708
,,,,,,0.000125,47709
589,0.0001733593235258013,1.4787530899047852,4.312915189075284e-05,1.666836760705337e-05,0.00011356181494193152,,47789
,,,,,,0.000125,47790
590,0.0001408607786288485,1.485329031944275,4.35793845099397e-05,1.800716017896775e-05,7.92742139310576e-05,,47870
,,,,,,0.000125,47871
591,0.00018679680943023413,1.491883397102356,4.2493771616136655e-05,1.890350722533185e-05,0.000125399514217861,,47951
,,,,,,0.000125,47952
592,0.00020704185590147972,1.4924280643463135,4.131126115680672e-05,1.7339592886855826e-05,0.00014839092909824103,,48032
,,,,,,0.000125,48033
593,0.0001387065276503563,1.5020360946655273,4.06634462706279e-05,1.7869415387394838e-05,8.017368236323819e-05,,48113
,,,,,,0.000125,48114
594,0.000152141074067913,1.5025538206100464,4.083569365320727e-05,1.570676795381587e-05,9.559862519381568e-05,,48194
,,,,,,0.000125,48195
595,0.00017428104183636606,1.5056830644607544,4.0834838728187606e-05,1.6276029782602564e-05,0.00011717014422174543,,48275
,,,,,,0.000125,48276
596,0.00017945858417078853,1.50393545627594,4.1489111026749015e-05,1.6588286598562263e-05,0.000121381162898615,,48356
,,,,,,0.000125,48357
597,0.0001619349350221455,1.5056226253509521,4.088634887011722e-05,1.631928898859769e-05,0.00010472927533555776,,48437
,,,,,,0.000125,48438
598,0.00019522657385095954,1.5081409215927124,4.174198693362996e-05,1.5289208022295497e-05,0.00013819537707604468,,48518
,,,,,,0.000125,48519
599,0.00019132273155264556,1.5154401063919067,3.933773405151442e-05,1.8943626855616458e-05,0.00013304139429237694,,48599
,,,,,,0.000125,48600
600,0.00018863662262447178,1.5145703554153442,3.9405698771588504e-05,1.5736077330075204e-05,0.00013349483197089285,,48680
,,,,,,0.000125,48681
601,0.00019716004317160696,1.5168052911758423,3.9740440115565434e-05,1.565573620609939e-05,0.00014176387048792094,,48761
,,,,,,0.000125,48762
602,0.00018801169062498957,1.5188406705856323,3.9485468732891604e-05,1.5543999325018376e-05,0.0001329822262050584,,48842
,,,,,,0.000125,48843
603,0.0001827165688155219,1.518364429473877,4.0004390029935166e-05,1.5559880921500735e-05,0.00012715226330328733,,48923
,,,,,,0.000125,48924
604,0.00014967109018471092,1.517821192741394,4.000623812316917e-05,1.5685031030443497e-05,9.397984831593931e-05,,49004
,,,,,,0.000125,49005
605,0.00015595232252962887,1.5243793725967407,3.921799725503661e-05,1.7164775272249244e-05,9.956951544154435e-05,,49085
,,,,,,0.000125,49086
606,0.00016487014363519847,1.5271953344345093,3.939139787689783e-05,1.743772554618772e-05,0.00010804103658301756,,49166
,,,,,,0.000125,49167
607,0.00020851034787483513,1.539412498474121,3.793217911152169e-05,1.9528686607372947e-05,0.00015104947669897228,,49247
,,,,,,0.000125,49248
608,0.00016439217142760754,1.5430784225463867,3.7547186366282403e-05,1.6223732018261217e-05,0.00011062123667215928,,49328
,,,,,,0.000125,49329
609,0.00014939872198738158,1.5446206331253052,3.760057006729767e-05,1.6378911823267117e-05,9.541922918288037e-05,,49409
,,,,,,0.000125,49410
610,0.0001908122794702649,1.548744797706604,3.7793837691424415e-05,1.6528954802197404e-05,0.00013648947060573846,,49490
,,,,,,0.000125,49491
611,0.00015717302449047565,1.5474200248718262,3.778717655222863e-05,1.536808667879086e-05,0.00010401780309621245,,49571
,,,,,,0.000125,49572
612,0.00013362393656279892,1.5496550798416138,3.6427827581064776e-05,1.6628746379865333e-05,8.056737715378404e-05,,49652
,,,,,,0.000125,49653
613,0.00015714758774265647,1.5503747463226318,3.722882684087381e-05,1.643079122004565e-05,0.00010348792420700192,,49733
,,,,,,0.000125,49734
614,0.00013465866504702717,1.5505517721176147,3.6198525776853785e-05,1.5688261555624194e-05,8.277186134364456e-05,,49814
,,,,,,0.000125,49815
615,0.00020954471256118268,1.5534940958023071,3.6026878660777584e-05,1.8192629795521498e-05,0.00015532512043137103,,49895
,,,,,,0.000125,49896
616,0.00020140164997428656,1.5563169717788696,3.6072546208743006e-05,1.5531808458035812e-05,0.0001497972698416561,,49976
,,,,,,0.000125,49977
617,0.00022936366440262645,1.5567617416381836,3.703089532791637e-05,1.523517585155787e-05,0.0001770975795807317,,50057
,,,,,,0.000125,50058
618,0.00017191676306538284,1.5617293119430542,3.503729749354534e-05,1.8535889466875233e-05,0.0001183435961138457,,50138
,,,,,,0.000125,50139
619,0.00013660867989528924,1.567968726158142,3.531862603267655e-05,1.5835212252568454e-05,8.545484888600186e-05,,50219
,,,,,,0.000125,50220
620,0.0001284707832382992,1.5679757595062256,3.520747122820467e-05,1.5960435121087357e-05,7.730285142315552e-05,,50300
,,,,,,0.000125,50301
621,0.00018788153829518706,1.565930724143982,3.550273322616704e-05,1.5706807971582748e-05,0.000136672068038024,,50381
,,,,,,0.000125,50382
622,0.00012252837768755853,1.575087547302246,3.4116263122996315e-05,1.6267740647890605e-05,7.214439392555505e-05,,50462
,,,,,,0.000125,50463
623,0.0001623207499505952,1.576839804649353,3.358347748871893e-05,1.6716710888431408e-05,0.00011202056339243427,,50543
,,,,,,0.000125,50544
624,0.00010800932068377733,1.5758379697799683,3.365907468833029e-05,1.5592464478686452e-05,5.87578397244215e-05,,50624
,,,,,,0.000125,50625
625,0.0002291104174219072,1.5709102153778076,3.4895710996352136e-05,1.5390009139082395e-05,0.00017882460088003427,,50705
,,,,,,0.000125,50706
626,0.00015633348084520549,1.5721718072891235,3.434417158132419e-05,1.5528357835137285e-05,0.00010646093141986057,,50786
,,,,,,0.000125,50787
627,0.0002685922081582248,1.5695490837097168,3.542508784448728e-05,1.4750115951756015e-05,0.0002184170443797484,,50867
,,,,,,0.000125,50868
628,0.00020512405899353325,1.56988525390625,3.483863838482648e-05,1.5146128134801984e-05,0.00015513926337007433,,50948
,,,,,,0.000125,50949
629,0.00018686179828364402,1.5692449808120728,3.4971166314790025e-05,1.5111231732589658e-05,0.00013677938841283321,,51029
,,,,,,0.000125,51030
630,0.00015373485803138465,1.5690581798553467,3.323798591736704e-05,1.6069920093286783e-05,0.00010442692291690037,,51110
,,,,,,0.000125,51111
631,0.00023191301443148404,1.581604242324829,3.454996112850495e-05,1.8492162780603394e-05,0.00017887087597046047,,51191
,,,,,,0.000125,51192
632,0.00014825646940153092,1.5834723711013794,3.264501356170513e-05,1.5046081898617558e-05,0.00010056536848424003,,51272
,,,,,,0.000125,51273
633,0.00021392293274402618,1.5811020135879517,3.3179239835590124e-05,1.6774749383330345e-05,0.00016396895807702094,,51353
,,,,,,0.000125,51354
634,0.0002120021526934579,1.5891531705856323,3.37602396029979e-05,1.600765790499281e-05,0.00016223428247030824,,51434
,,,,,,0.000125,51435
635,0.00016623179544694722,1.593321681022644,3.3694323064992204e-05,1.569322012073826e-05,0.00011684423225233331,,51515
,,,,,,0.000125,51516
636,0.00016735403914935887,1.5953999757766724,3.2085426937555894e-05,1.6136034901137464e-05,0.00011913260095752776,,51596
,,,,,,0.000125,51597
637,0.00015940122830215842,1.598738431930542,3.161030326737091e-05,1.6208321540034376e-05,0.0001115826380555518,,51677
,,,,,,0.000125,51678
638,0.00020089028112124652,1.596185564994812,3.3027528843376786e-05,1.4773106158827431e-05,0.00015308968431781977,,51758
,,,,,,0.000125,51759
639,0.00011518704559421167,1.5991674661636353,3.240679143345915e-05,1.5484214600292034e-05,6.729603046551347e-05,,51839
,,,,,,0.000125,51840
640,0.00017747405217960477,1.6045149564743042,3.1854735425440595e-05,1.613534550415352e-05,0.00012948401854373515,,51920
,,,,,,0.000125,51921
641,0.0001303316093981266,1.6116032600402832,3.050681516469922e-05,1.6054787920438685e-05,8.376999176107347e-05,,52001
,,,,,,0.000125,52002
642,0.00012510655506048352,1.6077977418899536,3.0678074836032465e-05,1.5254879144777078e-05,7.917358743725345e-05,,52082
,,,,,,0.000125,52083
643,0.00014428376744035631,1.6024878025054932,3.15124707412906e-05,1.397505729983095e-05,9.879623394226655e-05,,52163
,,,,,,0.000125,52164
644,0.0001464815140934661,1.603647232055664,3.176520476699807e-05,1.5211975551210344e-05,9.950435196515173e-05,,52244
,,,,,,0.000125,52245
645,0.00015766020806040615,1.5963858366012573,3.2343425118597224e-05,1.4398175153473858e-05,0.00011091865599155426,,52325
,,,,,,0.000125,52326
646,0.00018132674449589103,1.599100112915039,3.2495834602741525e-05,1.4732571798958816e-05,0.00013409831444732845,,52406
,,,,,,0.000125,52407
