x,y,t,u_pred,u_true,v_pred,v_true
2.105263e-01,3.157895e-01,2.222222e-01,9.996644e-01,9.999672e-01,9.372504e-04,8.583058e-03
2.105263e-01,3.157895e-01,3.333333e-01,9.996667e-01,9.902717e-01,9.373697e-04,-4.759965e-03
2.105263e-01,3.157895e-01,4.444444e-01,9.996705e-01,9.940185e-01,9.373398e-04,1.972158e-02
2.105263e-01,3.157895e-01,5.555556e-01,9.996849e-01,9.901423e-01,9.372802e-04,1.114160e-02
2.105263e-01,3.157895e-01,6.666667e-01,9.997001e-01,9.999843e-01,9.373100e-04,6.563450e-03
2.105263e-01,3.157895e-01,7.777778e-01,9.997108e-01,1.016672e+00,9.372802e-04,-2.215600e-03
2.105263e-01,3.157895e-01,8.888889e-01,9.997235e-01,1.005531e+00,9.373100e-04,1.524020e-03
2.105263e-01,3.157895e-01,1.000000e+00,9.997233e-01,1.006487e+00,9.372504e-04,1.499483e-02
2.105263e-01,3.684210e-01,0.000000e+00,9.997361e-01,9.925488e-01,9.382637e-04,-8.679956e-03
2.105263e-01,3.684210e-01,1.111111e-01,9.996725e-01,9.868502e-01,9.371908e-04,-8.978818e-03
2.105263e-01,3.684210e-01,2.222222e-01,9.996642e-01,9.863680e-01,9.373398e-04,1.307961e-02
2.105263e-01,3.684210e-01,3.333333e-01,9.996667e-01,9.808388e-01,9.373398e-04,9.820674e-03
2.105263e-01,3.684210e-01,4.444444e-01,9.996703e-01,1.001760e+00,9.374591e-04,1.219740e-02
2.105263e-01,3.684210e-01,5.555556e-01,9.996849e-01,1.002090e+00,9.373697e-04,-3.247456e-03
2.105263e-01,3.684210e-01,6.666667e-01,9.997017e-01,9.962224e-01,9.372802e-04,-1.393786e-02
2.105263e-01,3.684210e-01,7.777778e-01,9.997146e-01,1.028137e+00,9.373995e-04,-6.554803e-03
2.105263e-01,3.684210e-01,8.888889e-01,9.997252e-01,9.848784e-01,9.374889e-04,-1.400226e-02
2.105263e-01,3.684210e-01,1.000000e+00,9.997250e-01,1.000129e+00,9.374293e-04,-3.139294e-03
2.105263e-01,4.210526e-01,0.000000e+00,9.997786e-01,1.001721e+00,9.799870e-04,-2.288313e-03
2.105263e-01,4.210526e-01,1.111111e-01,9.996744e-01,9.962901e-01,9.373100e-04,1.286671e-02
2.105263e-01,4.210526e-01,2.222222e-01,9.996642e-01,9.969233e-01,9.373398e-04,1.058895e-02
2.105263e-01,4.210526e-01,3.333333e-01,9.996666e-01,9.886371e-01,9.373398e-04,-6.370791e-03
2.105263e-01,4.210526e-01,4.444444e-01,9.996703e-01,9.934906e-01,9.373100e-04,-8.382574e-03
2.105263e-01,4.210526e-01,5.555556e-01,9.996833e-01,9.979966e-01,9.373100e-04,-7.151692e-03
2.105263e-01,4.210526e-01,6.666667e-01,9.997048e-01,1.005547e+00,9.373697e-04,-1.083440e-02
2.105263e-01,4.210526e-01,7.777778e-01,9.997159e-01,9.992586e-01,9.375485e-04,3.185234e-03
2.105263e-01,4.210526e-01,8.888889e-01,9.997256e-01,1.017839e+00,9.376677e-04,-4.970501e-03
2.105263e-01,4.210526e-01,1.000000e+00,9.997254e-01,1.019519e+00,9.375783e-04,4.446924e-04
2.105263e-01,4.736842e-01,0.000000e+00,9.997954e-01,9.995908e-01,1.045463e-03,-6.603840e-03
2.105263e-01,4.736842e-01,1.111111e-01,9.996765e-01,9.814113e-01,9.377571e-04,1.793984e-02
2.105263e-01,4.736842e-01,2.222222e-01,9.996642e-01,9.954551e-01,9.373995e-04,-7.113262e-03
2.105263e-01,4.736842e-01,3.333333e-01,9.996667e-01,1.002732e+00,9.373100e-04,1.264851e-03
2.105263e-01,4.736842e-01,4.444444e-01,9.996701e-01,1.013330e+00,9.374889e-04,-4.233211e-03
2.105263e-01,4.736842e-01,5.555556e-01,9.996805e-01,9.716983e-01,9.374889e-04,-9.241224e-03
2.105263e-01,4.736842e-01,6.666667e-01,9.997087e-01,1.014029e+00,9.375187e-04,1.028548e-02
2.105263e-01,4.736842e-01,7.777778e-01,9.997152e-01,9.871245e-01,9.377571e-04,-2.959777e-02
2.105263e-01,4.736842e-01,8.888889e-01,9.997250e-01,9.914461e-01,9.378465e-04,-1.162271e-04
2.105263e-01,4.736842e-01,1.000000e+00,9.997247e-01,9.957312e-01,9.377571e-04,1.127857e-02
2.105263e-01,5.263158e-01,0.000000e+00,9.998244e-01,9.979327e-01,1.045969e-03,-2.743818e-03
2.105263e-01,5.263158e-01,1.111111e-01,9.996800e-01,9.818355e-01,9.389492e-04,1.543400e-02
2.105263e-01,5.263158e-01,2.222222e-01,9.996647e-01,9.955844e-01,9.376081e-04,-7.099688e-03
2.105263e-01,5.263158e-01,3.333333e-01,9.996668e-01,1.002411e+00,9.375187e-04,7.029410e-03
2.105263e-01,5.263158e-01,4.444444e-01,9.996701e-01,1.005360e+00,9.374591e-04,-5.250562e-03
2.105263e-01,5.263158e-01,5.555556e-01,9.996779e-01,1.002816e+00,9.374889e-04,-4.812710e-03
2.105263e-01,5.263158e-01,6.666667e-01,9.997094e-01,9.959226e-01,9.376975e-04,-6.021829e-03
2.105263e-01,5.263158e-01,7.777778e-01,9.997147e-01,9.845451e-01,9.378465e-04,-1.190634e-03
2.105263e-01,5.263158e-01,8.888889e-01,9.997243e-01,9.895083e-01,9.379359e-04,-1.092512e-02
2.105263e-01,5.263158e-01,1.000000e+00,9.997236e-01,9.787716e-01,9.379061e-04,1.412273e-03
2.105263e-01,5.789474e-01,0.000000e+00,9.997988e-01,9.888059e-01,1.038638e-03,-1.094262e-02
2.105263e-01,5.789474e-01,1.111111e-01,9.996835e-01,9.994624e-01,9.408863e-04,-3.321390e-03
2.105263e-01,5.789474e-01,2.222222e-01,9.996651e-01,1.009338e+00,9.380849e-04,-1.950538e-02
2.105263e-01,5.789474e-01,3.333333e-01,9.996670e-01,1.007891e+00,9.376975e-04,-2.978219e-04
2.105263e-01,5.789474e-01,4.444444e-01,9.996707e-01,1.009258e+00,9.376081e-04,-2.042961e-03
2.105263e-01,5.789474e-01,5.555556e-01,9.996765e-01,1.008859e+00,9.378167e-04,-5.093524e-03
2.105263e-01,5.789474e-01,6.666667e-01,9.997073e-01,9.947685e-01,9.379955e-04,1.224346e-02
2.105263e-01,5.789474e-01,7.777778e-01,9.997149e-01,9.925338e-01,9.379955e-04,1.401162e-02
2.105263e-01,5.789474e-01,8.888889e-01,9.997249e-01,9.833715e-01,9.382339e-04,1.790625e-02
2.105263e-01,5.789474e-01,1.000000e+00,9.997241e-01,9.988154e-01,9.382935e-04,1.878537e-03
2.105263e-01,6.315789e-01,0.000000e+00,9.998385e-01,1.018790e+00,9.746226e-04,5.521304e-03
2.105263e-01,6.315789e-01,1.111111e-01,9.996838e-01,9.875682e-01,9.453269e-04,9.685869e-04
2.105263e-01,6.315789e-01,2.222222e-01,9.996653e-01,1.010413e+00,9.388598e-04,-3.372988e-03
2.105263e-01,6.315789e-01,3.333333e-01,9.996675e-01,9.793563e-01,9.379359e-04,-1.518785e-03
2.105263e-01,6.315789e-01,4.444444e-01,9.996709e-01,9.895256e-01,9.380253e-04,9.949730e-03
2.105263e-01,6.315789e-01,5.555556e-01,9.996839e-01,1.027252e+00,9.380253e-04,3.277673e-03
2.105263e-01,6.315789e-01,6.666667e-01,9.997030e-01,9.946438e-01,9.382935e-04,6.124955e-03
2.105263e-01,6.315789e-01,7.777778e-01,9.997156e-01,1.012048e+00,9.384723e-04,1.542700e-02
2.105263e-01,6.315789e-01,8.888889e-01,9.997267e-01,9.889461e-01,9.389194e-04,3.451137e-03
2.105263e-01,6.315789e-01,1.000000e+00,9.997261e-01,1.005021e+00,9.389492e-04,1.609829e-02
2.105263e-01,6.842105e-01,0.000000e+00,9.998387e-01,1.011604e+00,9.587081e-04,3.918987e-03
2.105263e-01,6.842105e-01,1.111111e-01,9.996843e-01,1.001740e+00,9.566518e-04,-4.181769e-03
2.105263e-01,6.842105e-01,2.222222e-01,9.996700e-01,1.005459e+00,9.397240e-04,2.401794e-02
2.105263e-01,6.842105e-01,3.333333e-01,9.996674e-01,9.956867e-01,9.383233e-04,8.378861e-03
2.105263e-01,6.842105e-01,4.444444e-01,9.996707e-01,1.008747e+00,9.380551e-04,-4.392168e-03
2.105263e-01,6.842105e-01,5.555556e-01,9.996898e-01,9.959832e-01,9.383531e-04,9.722571e-04
2.105263e-01,6.842105e-01,6.666667e-01,9.996982e-01,9.874856e-01,9.386810e-04,-9.360815e-03
2.105263e-01,6.842105e-01,7.777778e-01,9.997163e-01,1.013896e+00,9.389492e-04,1.203713e-02
2.105263e-01,6.842105e-01,8.888889e-01,9.997283e-01,1.003191e+00,9.400519e-04,-8.688813e-03
2.105263e-01,6.842105e-01,1.000000e+00,9.997278e-01,1.000346e+00,9.402605e-04,3.551840e-03
2.105263e-01,7.368421e-01,0.000000e+00,9.997430e-01,1.012015e+00,9.503039e-04,6.577133e-04
2.105263e-01,7.368421e-01,1.111111e-01,9.996858e-01,9.801843e-01,9.787651e-04,4.664461e-03
2.105263e-01,7.368421e-01,2.222222e-01,9.996766e-01,1.005314e+00,9.407373e-04,3.716588e-03
2.105263e-01,7.368421e-01,3.333333e-01,9.996674e-01,1.005479e+00,9.387406e-04,-2.509319e-02
2.105263e-01,7.368421e-01,4.444444e-01,9.996729e-01,9.924840e-01,9.383829e-04,-6.089470e-04
2.105263e-01,7.368421e-01,5.555556e-01,9.996928e-01,9.959345e-01,9.385319e-04,2.773867e-03
2.105263e-01,7.368421e-01,6.666667e-01,9.996957e-01,1.004578e+00,9.390386e-04,-6.100485e-03
2.105263e-01,7.368421e-01,7.777778e-01,9.997155e-01,9.851781e-01,9.396942e-04,4.314136e-03
2.105263e-01,7.368421e-01,8.888889e-01,9.997284e-01,9.859554e-01,9.419294e-04,4.314639e-03
2.105263e-01,7.368421e-01,1.000000e+00,9.997280e-01,9.733100e-01,9.425553e-04,-1.304485e-02
2.105263e-01,7.894737e-01,0.000000e+00,9.997290e-01,1.008286e+00,9.503635e-04,4.350312e-03
2.105263e-01,7.894737e-01,1.111111e-01,9.996876e-01,9.862227e-01,9.906562e-04,1.936997e-02
2.105263e-01,7.894737e-01,2.222222e-01,9.996803e-01,1.013978e+00,9.420486e-04,-1.242459e-02
2.105263e-01,7.894737e-01,3.333333e-01,9.996679e-01,1.011505e+00,9.391578e-04,1.429112e-02
2.105263e-01,7.894737e-01,4.444444e-01,9.996752e-01,1.016284e+00,9.385319e-04,4.538670e-03
2.105263e-01,7.894737e-01,5.555556e-01,9.996943e-01,1.003470e+00,9.388002e-04,-1.242525e-02
2.105263e-01,7.894737e-01,6.666667e-01,9.996957e-01,9.969883e-01,9.395154e-04,7.805526e-03
2.105263e-01,7.894737e-01,7.777778e-01,9.997134e-01,1.010866e+00,9.409161e-04,1.530921e-02
2.105263e-01,7.894737e-01,8.888889e-01,9.997274e-01,1.012519e+00,9.445520e-04,7.541538e-03
2.105263e-01,7.894737e-01,1.000000e+00,9.997267e-01,1.013830e+00,9.461315e-04,4.766859e-03
2.105263e-01,8.421053e-01,0.000000e+00,9.997052e-01,9.977896e-01,9.514065e-04,-4.204229e-03
2.105263e-01,8.421053e-01,1.111111e-01,9.996890e-01,9.821594e-01,9.934278e-04,1.645302e-02
2.105263e-01,8.421053e-01,2.222222e-01,9.996805e-01,1.014686e+00,9.445818e-04,-2.529139e-02
2.105263e-01,8.421053e-01,3.333333e-01,9.996680e-01,9.813517e-01,9.396346e-04,-3.376021e-03
2.105263e-01,8.421053e-01,4.444444e-01,9.996749e-01,9.970669e-01,9.387704e-04,-8.948456e-04
2.105263e-01,8.421053e-01,5.555556e-01,9.996949e-01,1.012256e+00,9.389492e-04,8.558757e-03
2.105263e-01,8.421053e-01,6.666667e-01,9.996967e-01,9.953646e-01,9.401413e-04,4.728794e-03
2.105263e-01,8.421053e-01,7.777778e-01,9.997102e-01,1.000069e+00,9.420486e-04,-1.363898e-02
2.105263e-01,8.421053e-01,8.888889e-01,9.997250e-01,1.004279e+00,9.461911e-04,-1.187978e-02
2.105263e-01,8.421053e-01,1.000000e+00,9.997239e-01,9.959375e-01,9.480985e-04,7.677064e-04
2.105263e-01,8.947368e-01,0.000000e+00,9.996843e-01,9.928488e-01,9.559067e-04,9.615713e-04
2.105263e-01,8.947368e-01,1.111111e-01,9.996902e-01,9.973972e-01,9.922953e-04,-4.926560e-03
2.105263e-01,8.947368e-01,2.222222e-01,9.996773e-01,9.826026e-01,9.475024e-04,-2.069467e-03
2.105263e-01,8.947368e-01,3.333333e-01,9.996679e-01,1.000664e+00,9.397538e-04,-3.748735e-03
2.105263e-01,8.947368e-01,4.444444e-01,9.996722e-01,1.003236e+00,9.389194e-04,5.958292e-03
2.105263e-01,8.947368e-01,5.555556e-01,9.996946e-01,1.014350e+00,9.391876e-04,8.392799e-03
2.105263e-01,8.947368e-01,6.666667e-01,9.996976e-01,9.870217e-01,9.402307e-04,3.059058e-03
2.105263e-01,8.947368e-01,7.777778e-01,9.997068e-01,1.003829e+00,9.426447e-04,5.978550e-03
2.105263e-01,8.947368e-01,8.888889e-01,9.997213e-01,1.003142e+00,9.462805e-04,2.155729e-03
2.105263e-01,8.947368e-01,1.000000e+00,9.997195e-01,1.015493e+00,9.476813e-04,-8.117492e-03
2.105263e-01,9.473684e-01,0.000000e+00,9.996710e-01,1.006746e+00,9.669932e-04,1.358593e-02
2.105263e-01,9.473684e-01,1.111111e-01,9.996908e-01,9.976780e-01,9.884210e-04,9.629100e-03
2.105263e-01,9.473684e-01,2.222222e-01,9.996713e-01,9.940082e-01,9.472342e-04,3.602191e-03
2.105263e-01,9.473684e-01,3.333333e-01,9.996682e-01,9.867463e-01,9.395154e-04,4.280697e-03
2.105263e-01,9.473684e-01,4.444444e-01,9.996701e-01,9.911838e-01,9.388002e-04,-2.748165e-03
2.105263e-01,9.473684e-01,5.555556e-01,9.996930e-01,1.003291e+00,9.392472e-04,4.724393e-03
2.105263e-01,9.473684e-01,6.666667e-01,9.996982e-01,9.902670e-01,9.401711e-04,2.478913e-03
2.105263e-01,9.473684e-01,7.777778e-01,9.997043e-01,9.777177e-01,9.424062e-04,8.047693e-03
2.105263e-01,9.473684e-01,8.888889e-01,9.997152e-01,9.922205e-01,9.454461e-04,-1.215459e-03
2.105263e-01,9.473684e-01,1.000000e+00,9.997123e-01,1.015086e+00,9.462805e-04,-7.494228e-03
2.105263e-01,1.000000e+00,0.000000e+00,9.996654e-01,9.977061e-01,9.748014e-04,6.956064e-03
2.105263e-01,1.000000e+00,1.111111e-01,9.996907e-01,9.891953e-01,9.834440e-04,-2.247242e-03
2.105263e-01,1.000000e+00,2.222222e-01,9.996674e-01,1.000125e+00,9.436281e-04,1.128110e-02
2.105263e-01,1.000000e+00,3.333333e-01,9.996685e-01,1.002002e+00,9.390088e-04,3.137329e-03
2.105263e-01,1.000000e+00,4.444444e-01,9.996699e-01,9.875808e-01,9.386810e-04,-6.793513e-03
2.105263e-01,1.000000e+00,5.555556e-01,9.996879e-01,1.005699e+00,9.390386e-04,-1.410794e-02
2.105263e-01,1.000000e+00,6.666667e-01,9.996985e-01,9.865938e-01,9.399028e-04,9.028590e-03
2.105263e-01,1.000000e+00,7.777778e-01,9.997036e-01,1.003788e+00,9.416016e-04,9.505083e-03
2.105263e-01,1.000000e+00,8.888889e-01,9.997086e-01,9.957991e-01,9.439560e-04,-3.347110e-03
2.105263e-01,1.000000e+00,1.000000e+00,9.997041e-01,1.002768e+00,9.445818e-04,-7.501045e-03
2.631579e-01,0.000000e+00,0.000000e+00,9.997011e-01,1.002561e+00,9.328695e-04,2.016173e-02
2.631579e-01,0.000000e+00,1.111111e-01,9.996698e-01,9.864746e-01,9.371908e-04,-1.260210e-02
2.631579e-01,0.000000e+00,2.222222e-01,9.996693e-01,9.991020e-01,9.371908e-04,-6.031646e-03
2.631579e-01,0.000000e+00,3.333333e-01,9.996699e-01,1.000156e+00,9.372802e-04,-1.787728e-02
2.631579e-01,0.000000e+00,4.444444e-01,9.996713e-01,9.900241e-01,9.373398e-04,-8.460301e-03
2.631579e-01,0.000000e+00,5.555556e-01,9.996785e-01,9.926408e-01,9.373398e-04,-4.161957e-03
2.631579e-01,0.000000e+00,6.666667e-01,9.996892e-01,1.006248e+00,9.373697e-04,1.025744e-02
2.631579e-01,0.000000e+00,7.777778e-01,9.996952e-01,1.011272e+00,9.373995e-04,1.994599e-02
2.631579e-01,0.000000e+00,8.888889e-01,9.997044e-01,9.945173e-01,9.371908e-04,1.242843e-02
2.631579e-01,0.000000e+00,1.000000e+00,9.997033e-01,9.859392e-01,9.371312e-04,5.909455e-03
2.631579e-01,5.263158e-02,0.000000e+00,9.996979e-01,9.834030e-01,9.305449e-04,2.886940e-03
2.631579e-01,5.263158e-02,1.111111e-01,9.996699e-01,1.011100e+00,9.370716e-04,7.105773e-03
2.631579e-01,5.263158e-02,2.222222e-01,9.996687e-01,9.945693e-01,9.371908e-04,5.866512e-03
2.631579e-01,5.263158e-02,3.333333e-01,9.996695e-01,9.807206e-01,9.372802e-04,-1.139173e-04
2.631579e-01,5.263158e-02,4.444444e-01,9.996713e-01,9.880918e-01,9.372504e-04,-3.763193e-03
2.631579e-01,5.263158e-02,5.555556e-01,9.996800e-01,1.000275e+00,9.373100e-04,1.430267e-02
2.631579e-01,5.263158e-02,6.666667e-01,9.996903e-01,1.015122e+00,9.373697e-04,3.219232e-03
2.631579e-01,5.263158e-02,7.777778e-01,9.996941e-01,9.995150e-01,9.372504e-04,1.167949e-02
2.631579e-01,5.263158e-02,8.888889e-01,9.997038e-01,9.942107e-01,9.371908e-04,-2.511779e-03
2.631579e-01,5.263158e-02,1.000000e+00,9.997027e-01,1.017083e+00,9.370418e-04,-8.062177e-03
2.631579e-01,1.052632e-01,0.000000e+00,9.996975e-01,9.954280e-01,9.282799e-04,-2.436134e-03
2.631579e-01,1.052632e-01,1.111111e-01,9.996698e-01,9.845563e-01,9.368928e-04,-4.086944e-03
2.631579e-01,1.052632e-01,2.222222e-01,9.996682e-01,9.980919e-01,9.372504e-04,-1.740746e-03
2.631579e-01,1.052632e-01,3.333333e-01,9.996690e-01,9.981374e-01,9.372206e-04,-1.103867e-02
2.631579e-01,1.052632e-01,4.444444e-01,9.996713e-01,9.904879e-01,9.373398e-04,-1.116730e-02
2.631579e-01,1.052632e-01,5.555556e-01,9.996818e-01,9.887173e-01,9.372802e-04,1.261393e-02
2.631579e-01,1.052632e-01,6.666667e-01,9.996914e-01,9.851922e-01,9.373100e-04,-6.363579e-03
2.631579e-01,1.052632e-01,7.777778e-01,9.996948e-01,9.742892e-01,9.371908e-04,-1.565783e-02
2.631579e-01,1.052632e-01,8.888889e-01,9.997047e-01,1.006279e+00,9.371610e-04,5.646486e-03
2.631579e-01,1.052632e-01,1.000000e+00,9.997036e-01,9.986874e-01,9.370418e-04,9.934323e-03
2.631579e-01,1.578947e-01,0.000000e+00,9.997007e-01,9.987493e-01,9.260448e-04,-1.046008e-02
2.631579e-01,1.578947e-01,1.111111e-01,9.996697e-01,9.961599e-01,9.368928e-04,2.418005e-03
2.631579e-01,1.578947e-01,2.222222e-01,9.996675e-01,9.929889e-01,9.373398e-04,-4.699950e-03
2.631579e-01,1.578947e-01,3.333333e-01,9.996686e-01,9.991131e-01,9.372206e-04,7.471848e-03
2.631579e-01,1.578947e-01,4.444444e-01,9.996714e-01,9.953064e-01,9.372802e-04,1.157624e-03
2.631579e-01,1.578947e-01,5.555556e-01,9.996836e-01,9.899404e-01,9.372504e-04,-4.320513e-03
2.631579e-01,1.578947e-01,6.666667e-01,9.996924e-01,1.005771e+00,9.372504e-04,-8.212524e-03
2.631579e-01,1.578947e-01,7.777778e-01,9.996976e-01,9.979558e-01,9.372504e-04,-1.643022e-02
2.631579e-01,1.578947e-01,8.888889e-01,9.997071e-01,9.971488e-01,9.371908e-04,7.659894e-03
2.631579e-01,1.578947e-01,1.000000e+00,9.997061e-01,9.846339e-01,9.371014e-04,-3.530142e-03
2.631579e-01,2.105263e-01,0.000000e+00,9.997108e-01,1.008140e+00,9.249123e-04,1.881478e-03
2.631579e-01,2.105263e-01,1.111111e-01,9.996694e-01,1.001581e+00,9.368928e-04,6.697117e-04
2.631579e-01,2.105263e-01,2.222222e-01,9.996669e-01,9.985958e-01,9.371908e-04,8.022650e-03
2.631579e-01,2.105263e-01,3.333333e-01,9.996683e-01,1.000362e+00,9.371908e-04,-1.127581e-02
2.631579e-01,2.105263e-01,4.444444e-01,9.996717e-01,1.006069e+00,9.372504e-04,5.628334e-04
2.631579e-01,2.105263e-01,5.555556e-01,9.996850e-01,1.017615e+00,9.372802e-04,-1.820897e-02
2.631579e-01,2.105263e-01,6.666667e-01,9.996939e-01,1.004891e+00,9.372504e-04,-5.883903e-03
2.631579e-01,2.105263e-01,7.777778e-01,9.997016e-01,9.914436e-01,9.372206e-04,-3.039932e-03
2.631579e-01,2.105263e-01,8.888889e-01,9.997119e-01,1.005181e+00,9.371908e-04,2.854106e-03
2.631579e-01,2.105263e-01,1.000000e+00,9.997111e-01,1.006097e+00,9.369822e-04,5.961572e-03
2.631579e-01,2.631579e-01,0.000000e+00,9.996766e-01,1.007943e+00,9.271177e-04,-1.225260e-02
2.631579e-01,2.631579e-01,1.111111e-01,9.996687e-01,9.886230e-01,9.369524e-04,3.503418e-03
2.631579e-01,2.631579e-01,2.222222e-01,9.996664e-01,1.004507e+00,9.369822e-04,-5.638698e-03
2.631579e-01,2.631579e-01,3.333333e-01,9.996682e-01,1.009867e+00,9.372206e-04,-1.187841e-02
2.631579e-01,2.631579e-01,4.444444e-01,9.996719e-01,1.002748e+00,9.372504e-04,1.353337e-02
2.631579e-01,2.631579e-01,5.555556e-01,9.996862e-01,9.979721e-01,9.372802e-04,-2.553625e-03
2.631579e-01,2.631579e-01,6.666667e-01,9.996954e-01,9.899008e-01,9.372802e-04,-3.144248e-03
2.631579e-01,2.631579e-01,7.777778e-01,9.997057e-01,9.620371e-01,9.372206e-04,5.713588e-03
2.631579e-01,2.631579e-01,8.888889e-01,9.997185e-01,9.817032e-01,9.371610e-04,1.213693e-03
2.631579e-01,2.631579e-01,1.000000e+00,9.997177e-01,1.013853e+00,9.371908e-04,3.909429e-03
2.631579e-01,3.157895e-01,0.000000e+00,9.997631e-01,9.949991e-01,9.349557e-04,-1.291135e-02
2.631579e-01,3.157895e-01,1.111111e-01,9.996682e-01,9.949245e-01,9.370120e-04,4.707568e-03
2.631579e-01,3.157895e-01,2.222222e-01,9.996659e-01,9.865709e-01,9.372206e-04,3.582337e-03
2.631579e-01,3.157895e-01,3.333333e-01,9.996679e-01,9.987443e-01,9.372206e-04,1.099552e-02
2.631579e-01,3.157895e-01,4.444444e-01,9.996720e-01,9.938620e-01,9.372504e-04,-6.291158e-03
2.631579e-01,3.157895e-01,5.555556e-01,9.996868e-01,9.885117e-01,9.373697e-04,5.379451e-03
2.631579e-01,3.157895e-01,6.666667e-01,9.996973e-01,9.995978e-01,9.372504e-04,-6.349377e-03
2.631579e-01,3.157895e-01,7.777778e-01,9.997102e-01,9.856253e-01,9.372504e-04,1.702667e-02
2.631579e-01,3.157895e-01,8.888889e-01,9.997224e-01,1.006411e+00,9.372206e-04,-9.857189e-03
2.631579e-01,3.157895e-01,1.000000e+00,9.997219e-01,1.002296e+00,9.372802e-04,-1.043520e-02
2.631579e-01,3.684210e-01,0.000000e+00,9.998331e-01,1.012275e+00,9.376975e-04,-4.308178e-03
2.631579e-01,3.684210e-01,1.111111e-01,9.996678e-01,9.874699e-01,9.372504e-04,1.080603e-02
2.631579e-01,3.684210e-01,2.222222e-01,9.996656e-01,1.009814e+00,9.371312e-04,-1.201331e-02
2.631579e-01,3.684210e-01,3.333333e-01,9.996678e-01,9.953530e-01,9.372802e-04,6.402140e-03
2.631579e-01,3.684210e-01,4.444444e-01,9.996717e-01,9.965665e-01,9.372504e-04,-1.340434e-02
2.631579e-01,3.684210e-01,5.555556e-01,9.996864e-01,1.000284e+00,9.372504e-04,2.335395e-03
2.631579e-01,3.684210e-01,6.666667e-01,9.996998e-01,9.941528e-01,9.372504e-04,-1.548138e-02
2.631579e-01,3.684210e-01,7.777778e-01,9.997150e-01,1.011504e+00,9.373697e-04,4.630340e-03
2.631579e-01,3.684210e-01,8.888889e-01,9.997244e-01,9.848965e-01,9.373100e-04,1.102715e-02
2.631579e-01,3.684210e-01,1.000000e+00,9.997240e-01,1.017175e+00,9.373697e-04,6.108069e-03
2.631579e-01,4.210526e-01,0.000000e+00,9.998215e-01,9.914431e-01,9.994479e-04,-1.585840e-02
2.631579e-01,4.210526e-01,1.111111e-01,9.996672e-01,1.003763e+00,9.373398e-04,7.371085e-03
2.631579e-01,4.210526e-01,2.222222e-01,9.996653e-01,1.005577e+00,9.373398e-04,3.406610e-03
2.631579e-01,4.210526e-01,3.333333e-01,9.996677e-01,9.973062e-01,9.372802e-04,-8.831400e-05
2.631579e-01,4.210526e-01,4.444444e-01,9.996714e-01,1.011884e+00,9.373398e-04,-2.497562e-03
2.631579e-01,4.210526e-01,5.555556e-01,9.996843e-01,9.961079e-01,9.372802e-04,-3.699024e-03
2.631579e-01,4.210526e-01,6.666667e-01,9.997053e-01,9.898450e-01,9.372802e-04,-3.284981e-03
2.631579e-01,4.210526e-01,7.777778e-01,9.997168e-01,9.964126e-01,9.373398e-04,-8.108531e-03
2.631579e-01,4.210526e-01,8.888889e-01,9.997251e-01,1.023001e+00,9.376379e-04,1.250966e-03
2.631579e-01,4.210526e-01,1.000000e+00,9.997246e-01,9.986435e-01,9.374591e-04,-3.143776e-03
2.631579e-01,4.736842e-01,0.000000e+00,9.998159e-01,1.006268e+00,1.074222e-03,2.088836e-02
2.631579e-01,4.736842e-01,1.111111e-01,9.996672e-01,9.976647e-01,9.376081e-04,-5.640383e-03
2.631579e-01,4.736842e-01,2.222222e-01,9.996653e-01,1.006374e+00,9.373398e-04,1.080318e-03
2.631579e-01,4.736842e-01,3.333333e-01,9.996677e-01,9.952018e-01,9.373697e-04,-6.986707e-03
2.631579e-01,4.736842e-01,4.444444e-01,9.996712e-01,9.956543e-01,9.372802e-04,6.048623e-03
2.631579e-01,4.736842e-01,5.555556e-01,9.996811e-01,1.007060e+00,9.373995e-04,1.959681e-02
2.631579e-01,4.736842e-01,6.666667e-01,9.997100e-01,9.993939e-01,9.373100e-04,-2.454900e-03
2.631579e-01,4.736842e-01,7.777778e-01,9.997165e-01,9.985802e-01,9.376081e-04,1.783411e-02
2.631579e-01,4.736842e-01,8.888889e-01,9.997255e-01,1.010196e+00,9.378167e-04,2.030727e-02
2.631579e-01,4.736842e-01,1.000000e+00,9.997247e-01,9.972888e-01,9.377273e-04,1.561613e-03
2.631579e-01,5.263158e-01,0.000000e+00,9.998251e-01,9.904482e-01,1.060751e-03,2.209665e-02
2.631579e-01,5.263158e-01,1.111111e-01,9.996760e-01,9.952067e-01,9.382041e-04,9.190265e-03
2.631579e-01,5.263158e-01,2.222222e-01,9.996656e-01,9.980228e-01,9.375485e-04,1.848331e-03
2.631579e-01,5.263158e-01,3.333333e-01,9.996678e-01,9.973705e-01,9.373398e-04,-1.025270e-02
2.631579e-01,5.263158e-01,4.444444e-01,9.996711e-01,1.010011e+00,9.373995e-04,5.797316e-03
2.631579e-01,5.263158e-01,5.555556e-01,9.996781e-01,1.007404e+00,9.373995e-04,-7.114139e-03
2.631579e-01,5.263158e-01,6.666667e-01,9.997113e-01,9.962860e-01,9.375485e-04,1.726218e-04
2.631579e-01,5.263158e-01,7.777778e-01,9.997162e-01,1.004881e+00,9.377273e-04,-4.351191e-03
2.631579e-01,5.263158e-01,8.888889e-01,9.997259e-01,1.004691e+00,9.378167e-04,1.725053e-02
