x,y,t,u_pred,u_true,v_pred,v_true
0.000000e+00,8.947368e-01,1.000000e+00,9.997157e-01,9.999917e-01,9.527477e-04,3.225973e-11
0.000000e+00,9.473684e-01,0.000000e+00,9.997308e-01,1.000000e+00,9.755166e-04,0.000000e+00
0.000000e+00,9.473684e-01,1.111111e-01,9.996738e-01,9.905322e-01,9.893449e-04,9.633718e-04
0.000000e+00,9.473684e-01,2.222222e-01,9.996621e-01,9.958404e-01,9.537013e-04,1.742980e-04
0.000000e+00,9.473684e-01,3.333333e-01,9.996639e-01,9.982857e-01,9.406479e-04,2.012207e-05
0.000000e+00,9.473684e-01,4.444444e-01,9.996662e-01,9.992956e-01,9.396346e-04,2.190304e-06
0.000000e+00,9.473684e-01,5.555556e-01,9.996685e-01,9.997105e-01,9.398432e-04,2.370291e-07
0.000000e+00,9.473684e-01,6.666667e-01,9.996846e-01,9.998809e-01,9.408565e-04,2.584141e-08
0.000000e+00,9.473684e-01,7.777778e-01,9.996915e-01,9.999511e-01,9.451779e-04,2.767392e-09
0.000000e+00,9.473684e-01,8.888889e-01,9.997079e-01,9.999799e-01,9.501847e-04,3.039204e-10
0.000000e+00,9.473684e-01,1.000000e+00,9.997041e-01,9.999917e-01,9.507509e-04,3.225914e-11
0.000000e+00,1.000000e+00,0.000000e+00,9.997226e-01,1.000000e+00,9.762021e-04,0.000000e+00
0.000000e+00,1.000000e+00,1.111111e-01,9.996675e-01,9.905585e-01,9.847553e-04,9.403971e-04
0.000000e+00,1.000000e+00,2.222222e-01,9.996624e-01,9.958410e-01,9.481283e-04,1.738535e-04
0.000000e+00,1.000000e+00,3.333333e-01,9.996641e-01,9.982857e-01,9.398730e-04,2.011306e-05
0.000000e+00,1.000000e+00,4.444444e-01,9.996661e-01,9.992956e-01,9.390386e-04,2.190000e-06
0.000000e+00,1.000000e+00,5.555556e-01,9.996689e-01,9.997105e-01,9.393366e-04,2.370133e-07
0.000000e+00,1.000000e+00,6.666667e-01,9.996831e-01,9.998809e-01,9.400817e-04,2.584044e-08
0.000000e+00,1.000000e+00,7.777778e-01,9.996895e-01,9.999511e-01,9.435685e-04,2.767332e-09
0.000000e+00,1.000000e+00,8.888889e-01,9.996972e-01,9.999799e-01,9.471746e-04,3.039165e-10
0.000000e+00,1.000000e+00,1.000000e+00,9.996924e-01,9.999917e-01,9.475620e-04,3.225890e-11
5.263158e-02,0.000000e+00,0.000000e+00,9.997190e-01,1.000000e+00,9.355815e-04,0.000000e+00
5.263158e-02,0.000000e+00,1.111111e-01,9.996614e-01,9.901938e-01,9.369226e-04,1.035521e-03
5.263158e-02,0.000000e+00,2.222222e-01,9.996627e-01,9.957910e-01,9.374591e-04,1.806072e-04
5.263158e-02,0.000000e+00,3.333333e-01,9.996645e-01,9.982786e-01,9.373697e-04,2.053927e-05
5.263158e-02,0.000000e+00,4.444444e-01,9.996666e-01,9.992946e-01,9.374591e-04,2.216802e-06
5.263158e-02,0.000000e+00,5.555556e-01,9.996693e-01,9.997103e-01,9.373995e-04,2.387068e-07
5.263158e-02,0.000000e+00,6.666667e-01,9.996849e-01,9.998809e-01,9.373995e-04,2.594919e-08
5.263158e-02,0.000000e+00,7.777778e-01,9.996928e-01,9.999511e-01,9.373398e-04,2.774125e-09
5.263158e-02,0.000000e+00,8.888889e-01,9.996932e-01,9.999799e-01,9.368630e-04,3.043581e-10
5.263158e-02,0.000000e+00,1.000000e+00,9.996923e-01,9.999917e-01,9.367140e-04,3.228614e-11
5.263158e-02,5.263158e-02,0.000000e+00,9.996977e-01,1.000000e+00,9.344788e-04,0.000000e+00
5.263158e-02,5.263158e-02,1.111111e-01,9.996615e-01,9.901733e-01,9.366842e-04,1.058334e-03
5.263158e-02,5.263158e-02,2.222222e-01,9.996622e-01,9.957913e-01,9.373100e-04,1.809411e-04
5.263158e-02,5.263158e-02,3.333333e-01,9.996639e-01,9.982787e-01,9.373995e-04,2.054087e-05
5.263158e-02,5.263158e-02,4.444444e-01,9.996663e-01,9.992946e-01,9.373398e-04,2.216635e-06
5.263158e-02,5.263158e-02,5.555556e-01,9.996697e-01,9.997103e-01,9.374293e-04,2.386927e-07
5.263158e-02,5.263158e-02,6.666667e-01,9.996889e-01,9.998809e-01,9.373697e-04,2.594824e-08
5.263158e-02,5.263158e-02,7.777778e-01,9.996954e-01,9.999511e-01,9.372504e-04,2.774066e-09
5.263158e-02,5.263158e-02,8.888889e-01,9.996977e-01,9.999799e-01,9.368630e-04,3.043542e-10
5.263158e-02,5.263158e-02,1.000000e+00,9.996982e-01,9.999917e-01,9.366842e-04,3.228590e-11
5.263158e-02,1.052632e-01,0.000000e+00,9.997118e-01,1.000000e+00,9.335252e-04,0.000000e+00
5.263158e-02,1.052632e-01,1.111111e-01,9.996628e-01,9.901245e-01,9.364160e-04,1.113072e-03
5.263158e-02,1.052632e-01,2.222222e-01,9.996617e-01,9.957920e-01,9.373398e-04,1.817380e-04
5.263158e-02,1.052632e-01,3.333333e-01,9.996637e-01,9.982788e-01,9.372802e-04,2.054442e-05
