x,y,t,u_pred,u_true,v_pred,v_true
0.000000e+00,1.052632e-01,7.777778e-01,9.999998e-01,1.000000e+00,-1.366856e-05,1.398108e-23
0.000000e+00,1.052632e-01,8.888889e-01,9.999834e-01,1.000000e+00,-1.304271e-05,7.060622e-23
0.000000e+00,1.052632e-01,1.000000e+00,9.999843e-01,1.000000e+00,-1.295330e-05,2.409758e-22
0.000000e+00,1.578947e-01,0.000000e+00,9.999676e-01,1.000000e+00,-1.164568e-04,0.000000e+00
0.000000e+00,1.578947e-01,1.111111e-01,9.999805e-01,1.000000e+00,-9.899260e-05,1.233306e-42
0.000000e+00,1.578947e-01,2.222222e-01,9.999860e-01,1.000000e+00,-6.068964e-06,2.174633e-33
0.000000e+00,1.578947e-01,3.333333e-01,9.999902e-01,1.000000e+00,-8.065719e-06,1.597519e-28
0.000000e+00,1.578947e-01,4.444444e-01,9.999910e-01,1.000000e+00,-1.113536e-05,9.609141e-26
0.000000e+00,1.578947e-01,5.555556e-01,9.999899e-01,1.000000e+00,-1.462223e-05,6.293326e-24
0.000000e+00,1.578947e-01,6.666667e-01,9.999935e-01,1.000000e+00,-1.548650e-05,1.017605e-22
0.000000e+00,1.578947e-01,7.777778e-01,9.999979e-01,1.000000e+00,-1.369836e-05,6.939676e-22
0.000000e+00,1.578947e-01,8.888889e-01,9.999884e-01,1.000000e+00,-1.295330e-05,2.837985e-21
0.000000e+00,1.578947e-01,1.000000e+00,9.999910e-01,1.000000e+00,-1.289370e-05,8.466077e-21
0.000000e+00,2.105263e-01,0.000000e+00,9.999707e-01,1.000000e+00,-1.121652e-04,0.000000e+00
0.000000e+00,2.105263e-01,1.111111e-01,9.999837e-01,1.000000e+00,-9.970786e-05,2.923256e-38
0.000000e+00,2.105263e-01,2.222222e-01,9.999881e-01,1.000000e+00,-5.651731e-06,3.156880e-30
0.000000e+00,2.105263e-01,3.333333e-01,9.999912e-01,1.000000e+00,-7.380266e-06,5.544320e-26
0.000000e+00,2.105263e-01,4.444444e-01,9.999920e-01,1.000000e+00,-1.194002e-05,1.417781e-23
0.000000e+00,2.105263e-01,5.555556e-01,9.999897e-01,1.000000e+00,-1.438381e-05,4.974789e-22
0.000000e+00,2.105263e-01,6.666667e-01,9.999930e-01,1.000000e+00,-1.495006e-05,5.211458e-21
0.000000e+00,2.105263e-01,7.777778e-01,9.999922e-01,1.000000e+00,-1.363875e-05,2.658947e-20
0.000000e+00,2.105263e-01,8.888889e-01,9.999920e-01,1.000000e+00,-1.274468e-05,9.009541e-20
0.000000e+00,2.105263e-01,1.000000e+00,9.999885e-01,1.000000e+00,-1.268508e-05,2.388477e-19
0.000000e+00,2.631579e-01,0.000000e+00,9.999724e-01,1.000000e+00,-1.087678e-04,0.000000e+00
0.000000e+00,2.631579e-01,1.111111e-01,9.999869e-01,1.000000e+00,-1.023007e-04,8.746586e-35
0.000000e+00,2.631579e-01,2.222222e-01,9.999879e-01,1.000000e+00,-2.850313e-06,1.165601e-27
0.000000e+00,2.631579e-01,3.333333e-01,9.999902e-01,1.000000e+00,8.027535e-06,6.351742e-24
0.000000e+00,2.631579e-01,4.444444e-01,9.999902e-01,1.000000e+00,6.388407e-06,8.004153e-22
0.000000e+00,2.631579e-01,5.555556e-01,9.999896e-01,1.000000e+00,3.169756e-06,1.705099e-20
0.000000e+00,2.631579e-01,6.666667e-01,9.999951e-01,1.000000e+00,3.676396e-06,1.281746e-19
0.000000e+00,2.631579e-01,7.777778e-01,9.999816e-01,1.000000e+00,6.299000e-06,5.292312e-19
0.000000e+00,2.631579e-01,8.888889e-01,9.999824e-01,1.000000e+00,2.365094e-06,1.564583e-18
0.000000e+00,2.631579e-01,1.000000e+00,9.999810e-01,1.000000e+00,-1.896638e-06,3.788586e-18
0.000000e+00,3.157895e-01,0.000000e+00,9.999737e-01,1.000000e+00,-9.622099e-05,0.000000e+00
0.000000e+00,3.157895e-01,1.111111e-01,9.999874e-01,1.000000e+00,-9.818794e-05,6.266070e-32
0.000000e+00,3.157895e-01,2.222222e-01,9.999893e-01,1.000000e+00,-2.785446e-05,1.308555e-25
0.000000e+00,3.157895e-01,3.333333e-01,9.999865e-01,1.000000e+00,-3.399374e-05,2.550288e-22
0.000000e+00,3.157895e-01,4.444444e-01,9.999784e-01,1.000000e+00,-2.815248e-05,1.777594e-20
0.000000e+00,3.157895e-01,5.555556e-01,9.999871e-01,1.000000e+00,-3.238441e-05,2.569923e-19
0.000000e+00,3.157895e-01,6.666667e-01,9.999829e-01,1.000000e+00,-4.367949e-05,1.516470e-18
0.000000e+00,3.157895e-01,7.777778e-01,9.999769e-01,1.000000e+00,-1.025689e-04,5.376346e-18
0.000000e+00,3.157895e-01,8.888889e-01,9.999781e-01,1.000000e+00,-4.847767e-05,1.430329e-17
0.000000e+00,3.157895e-01,1.000000e+00,9.999753e-01,1.000000e+00,-4.829885e-05,3.199863e-17
0.000000e+00,3.684210e-01,0.000000e+00,9.999749e-01,1.000000e+00,5.979417e-05,0.000000e+00
0.000000e+00,3.684210e-01,1.111111e-01,9.999864e-01,1.000000e+00,-1.602294e-05,9.305361e-30
0.000000e+00,3.684210e-01,2.222222e-01,9.999880e-01,1.000000e+00,-3.774185e-06,3.713809e-24
0.000000e+00,3.684210e-01,3.333333e-01,9.999753e-01,1.000000e+00,-1.557590e-05,3.201237e-21
0.000000e+00,3.684210e-01,4.444444e-01,9.999580e-01,1.000000e+00,-2.493383e-05,1.465694e-19
0.000000e+00,3.684210e-01,5.555556e-01,9.999636e-01,1.000000e+00,-3.840448e-05,1.650317e-18
0.000000e+00,3.684210e-01,6.666667e-01,9.999519e-01,1.000000e+00,-4.919292e-05,8.357043e-18
0.000000e+00,3.684210e-01,7.777778e-01,9.999602e-01,1.000000e+00,-1.235199e-04,2.661490e-17
0.000000e+00,3.684210e-01,8.888889e-01,9.999560e-01,1.000000e+00,-5.512359e-05,6.474542e-17
0.000000e+00,3.684210e-01,1.000000e+00,9.999555e-01,1.000000e+00,-4.841806e-05,1.338102e-16
0.000000e+00,4.210526e-01,0.000000e+00,9.999754e-01,1.000000e+00,5.225418e-05,0.000000e+00
0.000000e+00,4.210526e-01,1.111111e-01,9.999860e-01,1.000000e+00,-5.860347e-06,5.096632e-29
0.000000e+00,4.210526e-01,2.222222e-01,9.999805e-01,1.000000e+00,2.859114e-05,1.337668e-23
0.000000e+00,4.210526e-01,3.333333e-01,9.999477e-01,1.000000e+00,2.752524e-06,9.408024e-21
0.000000e+00,4.210526e-01,4.444444e-01,9.999256e-01,1.000000e+00,-1.989724e-05,3.880841e-19
0.000000e+00,4.210526e-01,5.555556e-01,9.999281e-01,1.000000e+00,-3.986480e-05,4.091355e-18
0.000000e+00,4.210526e-01,6.666667e-01,9.999265e-01,1.000000e+00,-4.761340e-05,1.962840e-17
0.000000e+00,4.210526e-01,7.777778e-01,9.999296e-01,1.000000e+00,-1.358879e-04,5.895029e-17
0.000000e+00,4.210526e-01,8.888889e-01,9.999226e-01,1.000000e+00,-7.136585e-05,1.339828e-16
0.000000e+00,4.210526e-01,1.000000e+00,9.999349e-01,1.000000e+00,-5.980255e-05,2.576592e-16
0.000000e+00,4.736842e-01,0.000000e+00,9.999728e-01,1.000000e+00,9.764312e-05,0.000000e+00
0.000000e+00,4.736842e-01,1.111111e-01,9.999872e-01,1.000000e+00,3.052829e-05,5.517130e-29
0.000000e+00,4.736842e-01,2.222222e-01,9.999751e-01,1.000000e+00,3.958154e-04,1.555738e-23
0.000000e+00,4.736842e-01,3.333333e-01,9.999002e-01,1.000000e+00,2.062130e-04,1.153683e-20
0.000000e+00,4.736842e-01,4.444444e-01,9.998257e-01,1.000000e+00,4.292605e-05,4.915709e-19
0.000000e+00,4.736842e-01,5.555556e-01,9.998416e-01,1.000000e+00,5.776761e-05,5.266563e-18
0.000000e+00,4.736842e-01,6.666667e-01,9.998724e-01,1.000000e+00,8.855341e-05,2.518620e-17
0.000000e+00,4.736842e-01,7.777778e-01,9.998965e-01,1.000000e+00,6.426452e-05,7.392565e-17
0.000000e+00,4.736842e-01,8.888889e-01,9.998901e-01,1.000000e+00,6.366847e-05,1.614922e-16
0.000000e+00,4.736842e-01,1.000000e+00,9.998894e-01,1.000000e+00,7.779477e-05,2.957805e-16
0.000000e+00,5.263158e-01,0.000000e+00,9.999688e-01,1.000000e+00,1.577614e-05,0.000000e+00
0.000000e+00,5.263158e-01,1.111111e-01,9.999840e-01,1.000000e+00,7.704971e-05,5.506953e-29
0.000000e+00,5.263158e-01,2.222222e-01,9.999772e-01,1.000000e+00,8.109617e-04,1.541272e-23
0.000000e+00,5.263158e-01,3.333333e-01,9.999135e-01,1.000000e+00,2.971697e-04,1.131060e-20
0.000000e+00,5.263158e-01,4.444444e-01,9.998649e-01,1.000000e+00,6.408570e-05,4.778762e-19
0.000000e+00,5.263158e-01,5.555556e-01,9.998297e-01,1.000000e+00,9.958027e-05,5.093549e-18
0.000000e+00,5.263158e-01,6.666667e-01,9.998592e-01,1.000000e+00,8.330820e-05,2.434279e-17
0.000000e+00,5.263158e-01,7.777778e-01,9.999040e-01,1.000000e+00,6.965874e-05,7.173350e-17
0.000000e+00,5.263158e-01,8.888889e-01,9.999177e-01,1.000000e+00,7.436750e-05,1.579420e-16
0.000000e+00,5.263158e-01,1.000000e+00,9.999043e-01,1.000000e+00,8.250354e-05,2.922228e-16
0.000000e+00,5.789474e-01,0.000000e+00,9.999211e-01,1.000000e+00,3.127335e-05,0.000000e+00
0.000000e+00,5.789474e-01,1.111111e-01,9.999605e-01,1.000000e+00,3.967760e-05,4.265565e-29
0.000000e+00,5.789474e-01,2.222222e-01,9.999694e-01,1.000000e+00,2.642083e-04,1.101859e-23
0.000000e+00,5.789474e-01,3.333333e-01,9.999574e-01,1.000000e+00,2.044844e-04,7.760072e-21
0.000000e+00,5.789474e-01,4.444444e-01,9.999028e-01,1.000000e+00,9.269593e-05,3.211847e-19
0.000000e+00,5.789474e-01,5.555556e-01,9.998959e-01,1.000000e+00,8.205650e-05,3.401124e-18
0.000000e+00,5.789474e-01,6.666667e-01,9.999120e-01,1.000000e+00,7.833121e-05,1.644737e-17
0.000000e+00,5.789474e-01,7.777778e-01,9.999381e-01,1.000000e+00,7.117866e-05,5.004929e-17
0.000000e+00,5.789474e-01,8.888889e-01,9.999455e-01,1.000000e+00,7.365225e-05,1.158125e-16
0.000000e+00,5.789474e-01,1.000000e+00,9.999433e-01,1.000000e+00,7.675169e-05,2.272892e-16
0.000000e+00,6.315789e-01,0.000000e+00,9.999436e-01,1.000000e+00,-7.455470e-05,0.000000e+00
0.000000e+00,6.315789e-01,1.111111e-01,9.999757e-01,1.000000e+00,-1.718523e-05,2.883567e-30
0.000000e+00,6.315789e-01,2.222222e-01,9.999779e-01,1.000000e+00,1.560431e-06,1.694230e-24
0.000000e+00,6.315789e-01,3.333333e-01,9.999726e-01,1.000000e+00,-1.891376e-05,1.756708e-21
0.000000e+00,6.315789e-01,4.444444e-01,9.999608e-01,1.000000e+00,-3.259303e-05,8.820467e-20
0.000000e+00,6.315789e-01,5.555556e-01,9.999477e-01,1.000000e+00,-2.611894e-06,1.048168e-18
0.000000e+00,6.315789e-01,6.666667e-01,9.999722e-01,1.000000e+00,4.143594e-05,5.492608e-18
0.000000e+00,6.315789e-01,7.777778e-01,9.999788e-01,1.000000e+00,6.384728e-05,1.796287e-17
0.000000e+00,6.315789e-01,8.888889e-01,9.999780e-01,1.000000e+00,8.467911e-05,4.478258e-17
0.000000e+00,6.315789e-01,1.000000e+00,9.999805e-01,1.000000e+00,9.013293e-05,9.472142e-17
0.000000e+00,6.842105e-01,0.000000e+00,9.999614e-01,1.000000e+00,-1.244438e-04,0.000000e+00
0.000000e+00,6.842105e-01,1.111111e-01,9.999736e-01,1.000000e+00,-2.457621e-05,9.197704e-33
0.000000e+00,6.842105e-01,2.222222e-01,9.999706e-01,1.000000e+00,-1.098635e-05,3.424000e-26
0.000000e+00,6.842105e-01,3.333333e-01,9.999683e-01,1.000000e+00,-2.490403e-05,9.117863e-23
0.000000e+00,6.842105e-01,4.444444e-01,9.999643e-01,1.000000e+00,-5.452754e-05,7.558053e-21
0.000000e+00,6.842105e-01,5.555556e-01,9.999524e-01,1.000000e+00,-5.947473e-05,1.218523e-19
0.000000e+00,6.842105e-01,6.666667e-01,9.999583e-01,1.000000e+00,-4.499080e-05,7.683629e-19
0.000000e+00,6.842105e-01,7.777778e-01,9.999602e-01,1.000000e+00,-4.263641e-05,2.841560e-18
0.000000e+00,6.842105e-01,8.888889e-01,9.999601e-01,1.000000e+00,-4.350068e-05,7.794770e-18
0.000000e+00,6.842105e-01,1.000000e+00,9.999593e-01,1.000000e+00,-1.959922e-05,1.786601e-17
0.000000e+00,7.368421e-01,0.000000e+00,9.999664e-01,1.000000e+00,-2.058637e-04,0.000000e+00
0.000000e+00,7.368421e-01,1.111111e-01,9.999743e-01,1.000000e+00,-2.207281e-05,8.450908e-36
0.000000e+00,7.368421e-01,2.222222e-01,9.999697e-01,1.000000e+00,-1.229765e-05,2.139564e-28
0.000000e+00,7.368421e-01,3.333333e-01,9.999692e-01,1.000000e+00,-1.718523e-05,1.661459e-24
0.000000e+00,7.368421e-01,4.444444e-01,9.999688e-01,1.000000e+00,-3.005983e-05,2.581249e-22
0.000000e+00,7.368421e-01,5.555556e-01,9.999662e-01,1.000000e+00,-3.849389e-05,6.345429e-21
0.000000e+00,7.368421e-01,6.666667e-01,9.999622e-01,1.000000e+00,-7.515075e-05,5.232555e-20
0.000000e+00,7.368421e-01,7.777778e-01,9.999614e-01,1.000000e+00,-7.768394e-05,2.289490e-19
0.000000e+00,7.368421e-01,8.888889e-01,9.999607e-01,1.000000e+00,-7.878663e-05,7.028821e-19
0.000000e+00,7.368421e-01,1.000000e+00,9.999579e-01,1.000000e+00,-8.087279e-05,1.746742e-18
0.000000e+00,7.894737e-01,0.000000e+00,9.999680e-01,1.000000e+00,-1.623821e-04,0.000000e+00
0.000000e+00,7.894737e-01,1.111111e-01,9.999744e-01,1.000000e+00,-2.257945e-05,2.028108e-39
0.000000e+00,7.894737e-01,2.222222e-01,9.999700e-01,1.000000e+00,-1.185061e-05,4.402017e-31
0.000000e+00,7.894737e-01,3.333333e-01,9.999699e-01,1.000000e+00,-1.390697e-05,1.125761e-26
0.000000e+00,7.894737e-01,4.444444e-01,9.999699e-01,1.000000e+00,-2.433779e-05,3.616414e-24
0.000000e+00,7.894737e-01,5.555556e-01,9.999712e-01,1.000000e+00,-3.008964e-05,1.497893e-22
0.000000e+00,7.894737e-01,6.666667e-01,9.999681e-01,1.000000e+00,-4.877569e-05,1.759243e-21
0.000000e+00,7.894737e-01,7.777778e-01,9.999668e-01,1.000000e+00,-6.176950e-05,9.677157e-21
0.000000e+00,7.894737e-01,8.888889e-01,9.999648e-01,1.000000e+00,-6.856443e-05,3.441453e-20
0.000000e+00,7.894737e-01,1.000000e+00,9.999616e-01,1.000000e+00,-8.066418e-05,9.407973e-20
0.000000e+00,8.421053e-01,0.000000e+00,9.999681e-01,1.000000e+00,-7.568719e-05,0.000000e+00
0.000000e+00,8.421053e-01,1.111111e-01,9.999760e-01,1.000000e+00,-2.395036e-05,6.213435e-44
0.000000e+00,8.421053e-01,2.222222e-01,9.999710e-01,1.000000e+00,-9.973068e-06,2.349139e-34
0.000000e+00,8.421053e-01,3.333333e-01,9.999705e-01,1.000000e+00,-1.155259e-05,2.573392e-29
0.000000e+00,8.421053e-01,4.444444e-01,9.999705e-01,1.000000e+00,-2.102973e-05,1.974754e-26
0.000000e+00,8.421053e-01,5.555556e-01,9.999723e-01,1.000000e+00,-2.776505e-05,1.555873e-24
0.000000e+00,8.421053e-01,6.666667e-01,9.999716e-01,1.000000e+00,-4.379870e-05,2.875816e-23
0.000000e+00,8.421053e-01,7.777778e-01,9.999722e-01,1.000000e+00,-4.400732e-05,2.153896e-22
0.000000e+00,8.421053e-01,8.888889e-01,9.999681e-01,1.000000e+00,-5.080225e-05,9.380905e-22
0.000000e+00,8.421053e-01,1.000000e+00,9.999660e-01,1.000000e+00,-5.601766e-05,2.911564e-21
0.000000e+00,8.947368e-01,0.000000e+00,9.999661e-01,1.000000e+00,-4.952075e-05,0.000000e+00
0.000000e+00,8.947368e-01,1.111111e-01,9.999779e-01,1.000000e+00,-2.421858e-05,3.231505e-48
0.000000e+00,8.947368e-01,2.222222e-01,9.999718e-01,1.000000e+00,-7.380266e-06,1.461106e-37
0.000000e+00,8.947368e-01,3.333333e-01,9.999713e-01,1.000000e+00,-9.824056e-06,5.559054e-32
0.000000e+00,8.947368e-01,4.444444e-01,9.999713e-01,1.000000e+00,-1.870515e-05,9.122471e-29
0.000000e+00,8.947368e-01,5.555556e-01,9.999725e-01,1.000000e+00,-2.657296e-05,1.297282e-26
0.000000e+00,8.947368e-01,6.666667e-01,9.999722e-01,1.000000e+00,-4.281523e-05,3.716450e-25
0.000000e+00,8.947368e-01,7.777778e-01,9.999741e-01,1.000000e+00,-4.290463e-05,3.829388e-24
0.000000e+00,8.947368e-01,8.888889e-01,9.999722e-01,1.000000e+00,-4.883530e-05,2.085601e-23
0.000000e+00,8.947368e-01,1.000000e+00,9.999703e-01,1.000000e+00,-5.041482e-05,7.477949e-23
0.000000e+00,9.473684e-01,0.000000e+00,9.999701e-01,1.000000e+00,-3.992440e-05,0.000000e+00
0.000000e+00,9.473684e-01,1.111111e-01,9.999786e-01,1.000000e+00,-2.341392e-05,9.797394e-53
0.000000e+00,9.473684e-01,2.222222e-01,9.999724e-01,1.000000e+00,-5.174894e-06,4.530112e-41
0.000000e+00,9.473684e-01,3.333333e-01,9.999720e-01,1.000000e+00,-8.572359e-06,6.363787e-35
0.000000e+00,9.473684e-01,4.444444e-01,9.999722e-01,1.000000e+00,-1.679780e-05,2.301861e-31
0.000000e+00,9.473684e-01,5.555556e-01,9.999731e-01,1.000000e+00,-2.526166e-05,6.140356e-29
0.000000e+00,9.473684e-01,6.666667e-01,9.999712e-01,1.000000e+00,-4.278542e-05,2.836437e-27
0.000000e+00,9.473684e-01,7.777778e-01,9.999745e-01,1.000000e+00,-4.284503e-05,4.201894e-26
0.000000e+00,9.473684e-01,8.888889e-01,9.999756e-01,1.000000e+00,-4.826905e-05,2.995673e-25
0.000000e+00,9.473684e-01,1.000000e+00,9.999748e-01,1.000000e+00,-4.928233e-05,1.289275e-24
0.000000e+00,1.000000e+00,0.000000e+00,9.999709e-01,1.000000e+00,-3.432157e-05,0.000000e+00
0.000000e+00,1.000000e+00,1.111111e-01,9.999784e-01,1.000000e+00,-2.162578e-05,3.466734e-58
0.000000e+00,1.000000e+00,2.222222e-01,9.999732e-01,1.000000e+00,-3.744382e-06,3.198328e-45
0.000000e+00,1.000000e+00,3.333333e-01,9.999726e-01,1.000000e+00,-8.125324e-06,2.453254e-38
0.000000e+00,1.000000e+00,4.444444e-01,9.999729e-01,1.000000e+00,-1.548650e-05,2.383267e-34
0.000000e+00,1.000000e+00,5.555556e-01,9.999730e-01,1.000000e+00,-2.356293e-05,1.401602e-31
0.000000e+00,1.000000e+00,6.666667e-01,9.999711e-01,1.000000e+00,-4.275562e-05,1.182803e-29
0.000000e+00,1.000000e+00,7.777778e-01,9.999751e-01,1.000000e+00,-4.326226e-05,2.802964e-28
0.000000e+00,1.000000e+00,8.888889e-01,9.999760e-01,1.000000e+00,-4.511001e-05,2.876761e-27
0.000000e+00,1.000000e+00,1.000000e+00,9.999778e-01,1.000000e+00,-4.561665e-05,1.605921e-26
5.263158e-02,0.000000e+00,0.000000e+00,9.999750e-01,1.000000e+00,-1.378250e-04,0.000000e+00
5.263158e-02,0.000000e+00,1.111111e-01,9.999791e-01,1.000000e+00,-9.887340e-05,2.576444e-51
5.263158e-02,0.000000e+00,2.222222e-01,9.999809e-01,1.000000e+00,-6.486196e-06,5.804885e-40
5.263158e-02,0.000000e+00,3.333333e-01,9.999838e-01,1.000000e+00,-8.512754e-06,5.349318e-34
5.263158e-02,0.000000e+00,4.444444e-01,9.999862e-01,1.000000e+00,-1.021149e-05,1.505572e-30
5.263158e-02,0.000000e+00,5.555556e-01,9.999862e-01,1.000000e+00,-1.459243e-05,3.290464e-28
5.263158e-02,0.000000e+00,6.666667e-01,9.999896e-01,1.000000e+00,-1.554610e-05,1.306641e-26
5.263158e-02,0.000000e+00,7.777778e-01,9.999918e-01,1.000000e+00,-1.390697e-05,1.724075e-25
5.263158e-02,0.000000e+00,8.888889e-01,9.999818e-01,1.000000e+00,-1.283409e-05,1.126665e-24
5.263158e-02,0.000000e+00,1.000000e+00,9.999805e-01,1.000000e+00,-1.316192e-05,4.566832e-24
5.263158e-02,5.263158e-02,0.000000e+00,9.999719e-01,1.000000e+00,-1.328182e-04,0.000000e+00
5.263158e-02,5.263158e-02,1.111111e-01,9.999784e-01,1.000000e+00,-9.896280e-05,6.888210e-46
5.263158e-02,5.263158e-02,2.222222e-01,9.999815e-01,1.000000e+00,-6.694812e-06,6.701049e-36
5.263158e-02,5.263158e-02,3.333333e-01,9.999843e-01,1.000000e+00,-8.512754e-06,1.207845e-30
5.263158e-02,5.263158e-02,4.444444e-01,9.999868e-01,1.000000e+00,-1.065852e-05,1.269971e-27
5.263158e-02,5.263158e-02,5.555556e-01,9.999869e-01,1.000000e+00,-1.471164e-05,1.280758e-25
5.263158e-02,5.263158e-02,6.666667e-01,9.999924e-01,1.000000e+00,-1.566531e-05,2.841710e-24
5.263158e-02,5.263158e-02,7.777778e-01,9.999955e-01,1.000000e+00,-1.381757e-05,2.425726e-23
5.263158e-02,5.263158e-02,8.888889e-01,9.999813e-01,1.000000e+00,-1.280429e-05,1.155944e-22
5.263158e-02,5.263158e-02,1.000000e+00,9.999807e-01,1.000000e+00,-1.319172e-05,3.803710e-22
5.263158e-02,1.052632e-01,0.000000e+00,9.999662e-01,1.000000e+00,-1.255167e-04,0.000000e+00
5.263158e-02,1.052632e-01,1.111111e-01,9.999785e-01,1.000000e+00,-9.917142e-05,2.141931e-41
5.263158e-02,1.052632e-01,2.222222e-01,9.999831e-01,1.000000e+00,-6.575603e-06,1.826548e-32
5.263158e-02,1.052632e-01,3.333333e-01,9.999866e-01,1.000000e+00,-8.512754e-06,9.290663e-28
5.263158e-02,1.052632e-01,4.444444e-01,9.999889e-01,1.000000e+00,-1.101615e-05,4.444219e-25
5.263158e-02,1.052632e-01,5.555556e-01,9.999886e-01,1.000000e+00,-1.471164e-05,2.432376e-23
5.263158e-02,1.052632e-01,6.666667e-01,9.999948e-01,1.000000e+00,-1.575472e-05,3.433850e-22
5.263158e-02,1.052632e-01,7.777778e-01,9.999992e-01,1.000000e+00,-1.393678e-05,2.122227e-21
5.263158e-02,1.052632e-01,8.888889e-01,9.999823e-01,1.000000e+00,-1.286389e-05,8.125954e-21
5.263158e-02,1.052632e-01,1.000000e+00,9.999831e-01,1.000000e+00,-1.304271e-05,2.334765e-20
5.263158e-02,1.578947e-01,0.000000e+00,9.999679e-01,1.000000e+00,-1.188410e-04,0.000000e+00
5.263158e-02,1.578947e-01,1.111111e-01,9.999798e-01,1.000000e+00,-9.979727e-05,2.648147e-37
5.263158e-02,1.578947e-01,2.222222e-01,9.999860e-01,1.000000e+00,-6.486196e-06,2.454106e-29
5.263158e-02,1.578947e-01,3.333333e-01,9.999893e-01,1.000000e+00,-8.333940e-06,3.726409e-25
5.263158e-02,1.578947e-01,4.444444e-01,9.999906e-01,1.000000e+00,-1.155259e-05,8.390636e-23
5.263158e-02,1.578947e-01,5.555556e-01,9.999899e-01,1.000000e+00,-1.468183e-05,2.607908e-21
5.263158e-02,1.578947e-01,6.666667e-01,9.999952e-01,1.000000e+00,-1.563551e-05,2.464163e-20
5.263158e-02,1.578947e-01,7.777778e-01,9.999982e-01,1.000000e+00,-1.390697e-05,1.164571e-19
5.263158e-02,1.578947e-01,8.888889e-01,9.999867e-01,1.000000e+00,-1.283409e-05,3.764306e-19
5.263158e-02,1.578947e-01,1.000000e+00,9.999892e-01,1.000000e+00,-1.298310e-05,9.778407e-19
5.263158e-02,2.105263e-01,0.000000e+00,9.999724e-01,1.000000e+00,-1.156521e-04,0.000000e+00
5.263158e-02,2.105263e-01,1.111111e-01,9.999837e-01,1.000000e+00,-1.012576e-04,4.880668e-33
5.263158e-02,2.105263e-01,2.222222e-01,9.999881e-01,1.000000e+00,-5.890150e-06,3.563325e-26
5.263158e-02,2.105263e-01,3.333333e-01,9.999905e-01,1.000000e+00,-7.827301e-06,1.327010e-22
5.263158e-02,2.105263e-01,4.444444e-01,9.999906e-01,1.000000e+00,-1.244666e-05,1.277588e-20
