x,t,u_pred,u_true,error
2.040816e-02,3.469388e-01,4.475524e-02,5.100885e-02,6.253619e-03
2.040816e-02,3.673469e-01,4.380469e-02,5.054368e-02,6.738991e-03
2.040816e-02,3.877551e-01,4.287704e-02,6.184533e-02,1.896829e-02
2.040816e-02,4.081632e-01,4.197221e-02,5.024297e-02,8.270767e-03
2.040816e-02,4.285714e-01,4.109012e-02,3.567899e-02,5.411129e-03
2.040816e-02,4.489796e-01,4.023027e-02,3.850010e-02,1.730166e-03
2.040816e-02,4.693877e-01,3.939209e-02,4.796350e-02,8.571412e-03
2.040816e-02,4.897959e-01,3.857502e-02,4.040433e-02,1.829304e-03
2.040816e-02,5.102041e-01,3.777799e-02,3.891416e-02,1.136173e-03
2.040816e-02,5.306122e-01,3.700021e-02,3.536489e-02,1.635317e-03
2.040816e-02,5.510204e-01,3.624036e-02,4.560909e-02,9.368733e-03
2.040816e-02,5.714286e-01,3.549730e-02,6.167347e-02,2.617617e-02
2.040816e-02,5.918368e-01,3.476965e-02,3.707836e-02,2.308708e-03
2.040816e-02,6.122449e-01,3.405599e-02,2.332136e-02,1.073463e-02
2.040816e-02,6.326531e-01,3.335502e-02,4.944835e-02,1.609333e-02
2.040816e-02,6.530612e-01,3.266549e-02,2.589133e-02,6.774163e-03
2.040816e-02,6.734694e-01,3.198621e-02,2.765340e-02,4.332811e-03
2.040816e-02,6.938776e-01,3.131640e-02,4.897096e-02,1.765456e-02
2.040816e-02,7.142857e-01,3.065589e-02,3.098413e-02,3.282391e-04
2.040816e-02,7.346939e-01,3.000452e-02,4.324839e-02,1.324388e-02
2.040816e-02,7.551020e-01,2.936325e-02,3.096241e-02,1.599161e-03
2.040816e-02,7.755102e-01,2.873348e-02,4.059730e-02,1.186383e-02
2.040816e-02,7.959183e-01,2.811681e-02,2.401643e-02,4.100386e-03
2.040816e-02,8.163266e-01,2.751575e-02,3.680278e-02,9.287030e-03
2.040816e-02,8.367347e-01,2.693232e-02,3.960984e-02,1.267752e-02
2.040816e-02,8.571429e-01,2.636852e-02,4.233715e-02,1.596863e-02
2.040816e-02,8.775510e-01,2.582650e-02,2.489718e-02,9.293184e-04
2.040816e-02,8.979592e-01,2.530698e-02,2.459022e-02,7.167552e-04
2.040816e-02,9.183673e-01,2.481008e-02,2.454211e-02,2.679657e-04
2.040816e-02,9.387755e-01,2.433449e-02,3.357545e-02,9.240955e-03
2.040816e-02,9.591837e-01,2.387793e-02,2.957342e-02,5.695485e-03
2.040816e-02,9.795918e-01,2.343676e-02,3.819881e-02,1.476205e-02
2.040816e-02,1.000000e+00,2.300592e-02,2.475368e-02,1.747763e-03
4.081633e-02,0.000000e+00,1.288998e-01,1.224733e-01,6.426461e-03
4.081633e-02,2.040816e-02,1.262672e-01,1.292855e-01,3.018245e-03
4.081633e-02,4.081633e-02,1.237109e-01,1.262823e-01,2.571441e-03
4.081633e-02,6.122449e-02,1.212155e-01,1.160973e-01,5.118169e-03
4.081633e-02,8.163265e-02,1.187708e-01,1.112857e-01,7.485121e-03
4.081633e-02,1.020408e-01,1.163699e-01,1.039269e-01,1.244295e-02
4.081633e-02,1.224490e-01,1.140087e-01,1.233103e-01,9.301640e-03
4.081633e-02,1.428571e-01,1.116847e-01,1.008027e-01,1.088198e-02
4.081633e-02,1.632653e-01,1.093968e-01,1.199874e-01,1.059060e-02
