epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,lr,step
40,0.0021997536532580853,1.1565707921981812,0.0020505068823695183,2.4794966520857997e-05,0.00012445200991351157,,2459
,,,,,,0.0005,2460
41,0.001955286832526326,1.1595184803009033,0.0018626995151862502,4.083798921783455e-05,5.1749560952885076e-05,,2519
,,,,,,0.0005,2520
42,0.0019337475532665849,1.163547396659851,0.0017744179349392653,3.246217966079712e-05,0.0001268675841856748,,2579
,,,,,,0.0005,2580
43,0.0018888842314481735,1.165289044380188,0.001740611856803298,2.7149617380928248e-05,0.00012112293916288763,,2639
,,,,,,0.0005,2640
44,0.0018217876786366105,1.167858600616455,0.0016452508280053735,3.06480833387468e-05,0.00014588917838409543,,2699
,,,,,,0.0005,2700
45,0.0017885201377794147,1.1704723834991455,0.001585919875651598,2.9461119993356988e-05,0.00017313892021775246,,2759
,,,,,,0.0005,2760
46,0.0017463820986449718,1.1728129386901855,0.0015451591461896896,2.728290928644128e-05,0.00017394038150087,,2819
,,,,,,0.0005,2820
47,0.001700992463156581,1.1751397848129272,0.0014886787394061685,2.623084219521843e-05,0.00018608274694997817,,2879
,,,,,,0.0005,2880
48,0.0016622309340164065,1.1771506071090698,0.0014419719809666276,2.4977947759907693e-05,0.00019528076518326998,,2939
,,,,,,0.0005,2940
49,0.0016517766052857041,1.178791880607605,0.0013979930663481355,2.3018199499347247e-05,0.00023076565412338823,,2999
,,,,,,0.0005,3000
50,0.0015975540736690164,1.18038010597229,0.0013474533334374428,2.2587964849662967e-05,0.00022751270444132388,,3059
,,,,,,0.0005,3060
51,0.0015505823539569974,1.1820968389511108,0.0013129631988704205,2.2398584405891597e-05,0.00021521997405216098,,3119
,,,,,,0.0005,3120
52,0.001517773256637156,1.1838247776031494,0.0012885065516456962,2.0942061382811517e-05,0.00020832459267694503,,3179
,,,,,,0.0005,3180
53,0.0014795679599046707,1.1853607892990112,0.001255969051271677,1.999558116949629e-05,0.00020360364578664303,,3239
,,,,,,0.0005,3240
54,0.0014627890195697546,1.1868236064910889,0.00123756960965693,1.9613271433627233e-05,0.00020560596021823585,,3299
,,,,,,0.0005,3300
55,0.0014157895930111408,1.188273310661316,0.0012060926528647542,1.9004446585313417e-05,0.00019069270638283342,,3359
,,,,,,0.0005,3360
56,0.0014060514513403177,1.1902811527252197,0.0011813832679763436,1.725731090118643e-05,0.00020741095067933202,,3419
,,,,,,0.0005,3420
57,0.0013556093908846378,1.1914212703704834,0.0011407670099288225,1.824256105464883e-05,0.00019659966346807778,,3479
,,,,,,0.0005,3480
58,0.0013674732763320208,1.1926934719085693,0.0011602360755205154,1.639797119423747e-05,0.0001908389967866242,,3539
,,,,,,0.0005,3540
59,0.001287674531340599,1.1938592195510864,0.0011066558072343469,1.6613927073194645e-05,0.00016440493345726281,,3599
,,,,,,0.0005,3600
60,0.001298578572459519,1.1954739093780518,0.0011075864313170314,1.5507202988374047e-05,0.00017548493633512408,,3659
,,,,,,0.0005,3660
61,0.0012335412902757525,1.1961201429367065,0.00107192259747535,1.5301699022529647e-05,0.00014631675730925053,,3719
,,,,,,0.0005,3720
62,0.0012525273486971855,1.1977393627166748,0.0010883803479373455,1.4158017620502505e-05,0.00014998896222095937,,3779
,,,,,,0.0005,3780
63,0.0011434173211455345,1.1988013982772827,0.0010084208333864808,1.4349490811582655e-05,0.00012064673501299694,,3839
,,,,,,0.0005,3840
64,0.001312507432885468,1.1998594999313354,0.0010333418613299727,1.308835817326326e-05,0.0002660772006493062,,3899
,,,,,,0.0005,3900
65,0.0011876815697178245,1.2011008262634277,0.0009997602319344878,1.2681058251473587e-05,0.00017524053691886365,,3959
,,,,,,0.0005,3960
66,0.0010710653150454164,1.202006459236145,0.0009421816794201732,1.408383104717359e-05,0.00011479979002615437,,4019
,,,,,,0.0005,4020
67,0.0011879384983330965,1.2031258344650269,0.0010017008753493428,1.1890739187947474e-05,0.0001743471948429942,,4079
,,,,,,0.0005,4080
68,0.001043039606884122,1.2030549049377441,0.0009057145216502249,1.1047362932004035e-05,0.0001262777077499777,,4139
,,,,,,0.0005,4140
69,0.0010598927037790418,1.204036831855774,0.0009290064917877316,1.137943945650477e-05,0.00011950654879910871,,4199
,,,,,,0.0005,4200
70,0.0010599953820928931,1.2052000761032104,0.0009201839566230774,1.0895108971453737e-05,0.0001289163192268461,,4259
,,,,,,0.0005,4260
71,0.0011588599300011992,1.207503080368042,0.0008652503602206707,1.036104094964685e-05,0.00028324866434559226,,4319
,,,,,,0.0005,4320
72,0.0011238260194659233,1.2036923170089722,0.0008683578344061971,1.0484278391231783e-05,0.0002449838793836534,,4379
,,,,,,0.0005,4380
73,0.0010405258508399129,1.204150915145874,0.000893989868927747,1.0487849067430943e-05,0.00013604808191303164,,4439
,,,,,,0.0005,4440
74,0.0010245967423543334,1.2069247961044312,0.000859139661770314,1.0715264579630457e-05,0.00015474154497496784,,4499
,,,,,,0.0005,4500
75,0.001045307028107345,1.2070603370666504,0.0008529074257239699,9.619954653317109e-06,0.00018277954950463027,,4559
,,,,,,0.0005,4560
76,0.0010318479035049677,1.2070258855819702,0.0008418496581725776,9.773839337867685e-06,0.000180224102223292,,4619
,,,,,,0.0005,4620
77,0.0009888795902952552,1.20854914188385,0.0008651918033137918,1.0091847798321396e-05,0.00011359588097548112,,4679
,,,,,,0.0005,4680
78,0.0011229453375563025,1.2088829278945923,0.0008302020141854882,9.029090506373905e-06,0.0002837142674252391,,4739
,,,,,,0.0005,4740
79,0.0009399920818395913,1.2075544595718384,0.0008328607073053718,9.49722743825987e-06,9.763389971340075e-05,,4799
,,,,,,0.0005,4800
80,0.00098498968873173,1.2104706764221191,0.000866445479914546,1.0702232430048753e-05,0.00010784217738546431,,4859
,,,,,,0.0005,4860
81,0.00094453344354406,1.2121436595916748,0.0008030121098272502,9.159867659036536e-06,0.0001323613105341792,,4919
,,,,,,0.0005,4920
82,0.0009849986527115107,1.210784912109375,0.0007775830454193056,7.967969395394903e-06,0.00019944786617998034,,4979
,,,,,,0.0005,4980
83,0.0008849800215102732,1.2107834815979004,0.0007852207636460662,8.546581739210524e-06,9.121284529101104e-05,,5039
,,,,,,0.0005,5040
84,0.0010922349756583571,1.2107131481170654,0.0008111873758025467,8.191082088160329e-06,0.00027285670512355864,,5099
,,,,,,0.0005,5100
85,0.0009992965497076511,1.208486795425415,0.0008205579943023622,8.097403224383015e-06,0.00017064101120922714,,5159
,,,,,,0.0005,5160
86,0.0010317569831386209,1.2110724449157715,0.000807936186902225,9.911358574754559e-06,0.00021390925394371152,,5219
,,,,,,0.0005,5220
87,0.0009728820296004415,1.2115471363067627,0.0007510189898312092,1.0013312930823304e-05,0.00021184986690059304,,5279
,,,,,,0.0005,5280
88,0.0008943818975239992,1.2121970653533936,0.0008043503621593118,9.416514330951031e-06,8.061504195211455e-05,,5339
,,,,,,0.0005,5340
89,0.0009080517338588834,1.2149299383163452,0.0007746666087768972,9.246979061572347e-06,0.00012413831427693367,,5399
,,,,,,0.0005,5400
90,0.0010875076986849308,1.2144594192504883,0.0007389046950265765,8.653924851387274e-06,0.00033994903787970543,,5459
,,,,,,0.0005,5460
91,0.0011524256551638246,1.2161309719085693,0.000777531648054719,9.158294233202469e-06,0.0003657358174677938,,5519
,,,,,,0.0005,5520
92,0.000887641916051507,1.2141450643539429,0.0007218954851850867,7.916395588836167e-06,0.00015783004346303642,,5579
,,,,,,0.0005,5580
93,0.0009664266835898161,1.2116608619689941,0.0007935055764392018,7.596659997943789e-06,0.00016532436711713672,,5639
,,,,,,0.0005,5640
94,0.0008744660881347954,1.2111259698867798,0.0007533078314736485,8.028597221709788e-06,0.00011312977585475892,,5699
,,,,,,0.0005,5700
95,0.0010278952540829778,1.2131743431091309,0.0007943545933812857,9.07836056285305e-06,0.0002244621136924252,,5759
,,,,,,0.0005,5760
96,0.0009386737365275621,1.2171088457107544,0.0007716864929534495,9.934335139405448e-06,0.000157053058501333,,5819
,,,,,,0.0005,5820
97,0.0009758502710610628,1.2160590887069702,0.0007310400833375752,9.271262570109684e-06,0.00023553874052595347,,5879
,,,,,,0.0005,5880
98,0.0008391611627303064,1.2157799005508423,0.0007310067303478718,8.163311576936394e-06,9.999079338740557e-05,,5939
,,,,,,0.0005,5940
99,0.0009270203299820423,1.2158266305923462,0.0007163116242736578,8.007897122297436e-06,0.000202700772206299,,5999
,,,,,,0.0005,6000
100,0.0010104188695549965,1.2156113386154175,0.0007543850224465132,8.09814446256496e-06,0.0002479356771800667,,6059
,,,,,,0.0005,6060
101,0.001051508355885744,1.2150344848632812,0.0007595699862577021,7.915113201306667e-06,0.00028402291354723275,,6119
,,,,,,0.0005,6120
102,0.00097665807697922,1.2158970832824707,0.0007188165909610689,8.534821063221898e-06,0.0002493064966984093,,6179
,,,,,,0.0005,6180
103,0.0009083680924959481,1.2171251773834229,0.0007478895131498575,9.073426554095931e-06,0.00015140509640332311,,6239
,,,,,,0.0005,6240
104,0.0008584883762523532,1.2172985076904297,0.000744342221878469,8.96859091881197e-06,0.00010517761984374374,,6299
,,,,,,0.0005,6300
105,0.0009027788764797151,1.2168667316436768,0.0007024926599115133,8.483308192808181e-06,0.00019180297385901213,,6359
,,,,,,0.0005,6360
106,0.000924054067581892,1.215295433998108,0.000704179925378412,7.1150257099361625e-06,0.00021275899780448526,,6419
,,,,,,0.0005,6420
107,0.0010180744575336576,1.214044451713562,0.0007257343968376517,6.837643013568595e-06,0.00028550263959914446,,6479
,,,,,,0.0005,6480
108,0.0009224173845723271,1.2134121656417847,0.0007344289333559573,7.370233106485102e-06,0.0001806182408472523,,6539
,,,,,,0.0005,6540
109,0.0009199237101711333,1.2145215272903442,0.0007496601901948452,8.106925633910578e-06,0.0001621566480025649,,6599
,,,,,,0.0005,6600
110,0.001293257111683488,1.2170990705490112,0.0007286515319719911,8.395863915211521e-06,0.0005562098231166601,,6659
,,,,,,0.0005,6660
111,0.0010026853997260332,1.216771125793457,0.0007228016038425267,7.889313565101475e-06,0.00027199473697692156,,6719
,,,,,,0.0005,6720
112,0.0009928953368216753,1.215301275253296,0.0007745726616121829,8.469407475786284e-06,0.00020985312585253268,,6779
,,,,,,0.0005,6780
113,0.0008227002690546215,1.2176088094711304,0.0007070196443237364,8.039151907723863e-06,0.00010764142643893138,,6839
,,,,,,0.0005,6840
114,0.0008314955048263073,1.2171591520309448,0.0007401664042845368,7.678835572733078e-06,8.365020039491355e-05,,6899
,,,,,,0.0005,6900
115,0.0009559534373693168,1.2172006368637085,0.0007110584410838783,7.632781489519402e-06,0.00023726206563878804,,6959
,,,,,,0.0005,6960
116,0.0010120528750121593,1.2166340351104736,0.0007237337995320559,6.789753115299391e-06,0.00028152941376902163,,7019
,,,,,,0.0005,7020
117,0.0009501869790256023,1.2153441905975342,0.0007543073734268546,7.576440111733973e-06,0.00018830326735042036,,7079
,,,,,,0.0005,7080
118,0.000934404437430203,1.2159433364868164,0.0007006021332927048,7.857468517613597e-06,0.0002259450702695176,,7139
,,,,,,0.0005,7140
119,0.0009054178954102099,1.2159843444824219,0.0007152317557483912,7.894816917541903e-06,0.00018229108536615968,,7199
,,,,,,0.0005,7200
120,0.0010264399461448193,1.2185344696044922,0.0007137121283449233,8.061581866058987e-06,0.0003046662895940244,,7259
,,,,,,0.0005,7260
121,0.0013970554573461413,1.2152652740478516,0.0006707819411531091,7.0642622631567065e-06,0.0007192091434262693,,7319
,,,,,,0.0005,7320
122,0.001214998192153871,1.2143453359603882,0.0008290387922897935,8.046000402828213e-06,0.0003779132675845176,,7379
,,,,,,0.0005,7380
123,0.0010964644607156515,1.2157471179962158,0.0007272931979969144,8.71565589477541e-06,0.0003604558005463332,,7439
,,,,,,0.0005,7440
124,0.0009129632380791008,1.2158966064453125,0.00076498300768435,8.959681508713402e-06,0.00013902049977332354,,7499
,,,,,,0.0005,7500
125,0.0008767188992351294,1.217029094696045,0.0007234744844026864,8.006214557099156e-06,0.0001452383876312524,,7559
,,,,,,0.0005,7560
126,0.0009513081167824566,1.2145919799804688,0.0007131739985197783,6.827390279795509e-06,0.00023130670888349414,,7619
,,,,,,0.0005,7620
127,0.0014268471859395504,1.213143229484558,0.0007446224917657673,7.457205811078893e-06,0.0006747675943188369,,7679
,,,,,,0.0005,7680
128,0.0011588031193241477,1.2160841226577759,0.0008240379393100739,1.158185023086844e-05,0.0003231835435144603,,7739
,,,,,,0.0005,7740
129,0.000983590492978692,1.2177616357803345,0.0007030083215795457,1.1287535016890615e-05,0.0002692946291062981,,7799
,,,,,,0.0005,7800
130,0.0009975850116461515,1.2147754430770874,0.0007153564365580678,9.146595402853563e-06,0.00027308202697895467,,7859
,,,,,,0.0005,7860
131,0.0008600099245086312,1.2150611877441406,0.0007630538893863559,9.074396984942723e-06,8.788161358097568e-05,,7919
,,,,,,0.0005,7920
132,0.0008438645163550973,1.2179961204528809,0.0007173677440732718,8.319082553498447e-06,0.00011817781341960654,,7979
,,,,,,0.0005,7980
133,0.0009837597608566284,1.2158945798873901,0.0006899271975271404,7.286658728844486e-06,0.0002865459828171879,,8039
,,,,,,0.0005,8040
134,0.000894665252417326,1.2158268690109253,0.0007336240378208458,7.5110433499503415e-06,0.00015352996706496924,,8099
,,,,,,0.0005,8100
135,0.0018727898132055998,1.2148343324661255,0.0006914625992067158,6.806594683439471e-06,0.0011745212832465768,,8159
,,,,,,0.0005,8160
136,0.0014158858684822917,1.217829942703247,0.0008849261794239283,1.1184199138369877e-05,0.0005197756690904498,,8219
,,,,,,0.0005,8220
137,0.000891787582077086,1.2209771871566772,0.000730868021491915,1.146386784967035e-05,0.00014945566363167018,,8279
,,,,,,0.0005,8280
138,0.0008169715292751789,1.2214926481246948,0.00071565224789083,9.163232789433096e-06,9.215620957547799e-05,,8339
,,,,,,0.0005,8340
139,0.0009800447151064873,1.2201849222183228,0.0007280425052158535,8.498953320668079e-06,0.00024350355670321733,,8399
,,,,,,0.0005,8400
140,0.0007779705338180065,1.2199718952178955,0.0007072026492096484,7.3156038524757605e-06,6.345225119730458e-05,,8459
,,,,,,0.0005,8460
141,0.0009818288963288069,1.2189383506774902,0.0007215357036329806,7.282534170371946e-06,0.0002530106285121292,,8519
,,,,,,0.0005,8520
142,0.0009019600693136454,1.2181299924850464,0.0006998122553341091,6.78645437801606e-06,0.00019536145555321127,,8579
,,,,,,0.0005,8580
143,0.0008416389464400709,1.2169005870819092,0.0007296319236047566,6.883709829708096e-06,0.00010512330482015386,,8639
,,,,,,0.0005,8640
144,0.0009052959503605962,1.2187837362289429,0.0007324623875319958,7.78337835072307e-06,0.00016504994709976017,,8699
,,,,,,0.0005,8700
145,0.0009382099378854036,1.2184274196624756,0.0006826818571425974,7.290058420039713e-06,0.0002482381241861731,,8759
,,,,,,0.0005,8760
146,0.0008227612124755979,1.2191705703735352,0.0007129313889890909,7.029388598311925e-06,0.0001028003025567159,,8819
,,,,,,0.0005,8820
147,0.000915994169190526,1.2193119525909424,0.0006834861706010997,6.906900580361253e-06,0.00022560117940884084,,8879
,,,,,,0.0005,8880
148,0.0008137113181874156,1.2196317911148071,0.0007078475318849087,6.9116031227167696e-06,9.895214316202328e-05,,8939
,,,,,,0.0005,8940
149,0.0010509280255064368,1.2212103605270386,0.0007098460919223726,7.594060207338771e-06,0.0003334879584144801,,8999
,,,,,,0.0005,9000
150,0.0009093393455259502,1.2217985391616821,0.0006836942629888654,8.153228009177838e-06,0.00021749211009591818,,9059
,,,,,,0.0005,9060
151,0.0011142492294311523,1.2187210321426392,0.0006830095662735403,7.578633812954649e-06,0.00042366108391433954,,9119
,,,,,,0.0005,9120
152,0.0009635236347094178,1.2196393013000488,0.0007631139596924186,8.862652066454757e-06,0.00019154712208546698,,9179
,,,,,,0.0005,9180
153,0.0007817443110980093,1.2207313776016235,0.000678693875670433,8.265693395514973e-06,9.478489664616063e-05,,9239
,,,,,,0.0005,9240
154,0.0009086104109883308,1.2203526496887207,0.0007100783986970782,7.609222848259378e-06,0.00019092301954515278,,9299
,,,,,,0.0005,9300
155,0.0007557707722298801,1.2224652767181396,0.0006877234554849565,7.3086825977952685e-06,6.073883196222596e-05,,9359
,,,,,,0.0005,9360
156,0.0008164389291778207,1.223123550415039,0.000693728681653738,7.285499123099726e-06,0.00011542464926606044,,9419
,,,,,,0.0005,9420
157,0.0008835400803945959,1.2259678840637207,0.0006591857527382672,7.081795047270134e-06,0.00021727252169512212,,9479
,,,,,,0.0005,9480
158,0.001155602978542447,1.223422884941101,0.0006734469207003713,5.872818292118609e-06,0.0004762832832057029,,9539
,,,,,,0.0005,9540
159,0.000909545284230262,1.2231369018554688,0.0007532269810326397,7.157148957048776e-06,0.00014916108921170235,,9599
,,,,,,0.0005,9600
160,0.0010565276024863124,1.2263877391815186,0.0006713532493449748,7.56299323256826e-06,0.0003776111698243767,,9659
,,,,,,0.0005,9660
161,0.0019042916828766465,1.2182812690734863,0.0007003327482379973,6.127803317212965e-06,0.0011978310067206621,,9719
,,,,,,0.0005,9720
162,0.0010424309875816107,1.2178809642791748,0.0007904474623501301,7.985622687556315e-06,0.00024399797257501632,,9779
,,,,,,0.0005,9780
163,0.0009327523875981569,1.220023512840271,0.0006836302927695215,9.211705219058786e-06,0.00023991038324311376,,9839
,,,,,,0.0005,9840
164,0.0008750662673264742,1.2204738855361938,0.0006915593985468149,7.431578524119686e-06,0.0001760753948474303,,9899
,,,,,,0.0005,9900
165,0.0009183211368508637,1.2203179597854614,0.0007082634838297963,6.621183729293989e-06,0.00020343642972875386,,9959
,,,,,,0.0005,9960
166,0.0010095079196617007,1.2224458456039429,0.0007532941526733339,8.72243799676653e-06,0.0002474912616889924,,10019
,,,,,,0.0005,10020
167,0.0013420399045571685,1.2238633632659912,0.0006787683232687414,7.968264071678277e-06,0.0006553035345859826,,10079
,,,,,,0.0005,10080
168,0.0009516527061350644,1.2236135005950928,0.000762087176553905,8.682879524712916e-06,0.00018088269280269742,,10139
,,,,,,0.0005,10140
169,0.0009235088946297765,1.2250337600708008,0.0006753316847607493,8.014930244826246e-06,0.00024016195675358176,,10199
,,,,,,0.0005,10200
170,0.000873521959874779,1.2243280410766602,0.000724269135389477,7.923996236058883e-06,0.00014132865180727094,,10259
,,,,,,0.0005,10260
171,0.000946112209931016,1.2241572141647339,0.0006745149148628116,6.72425403536181e-06,0.0002648730587679893,,10319
,,,,,,0.0005,10320
172,0.0008800182258710265,1.2229386568069458,0.0007354880799539387,6.345743258862058e-06,0.0001381844049319625,,10379
,,,,,,0.0005,10380
173,0.0009699150105006993,1.224134922027588,0.0006762571865692735,6.4830746850930154e-06,0.0002871747128665447,,10439
,,,,,,0.0005,10440
174,0.0008376711048185825,1.2227612733840942,0.0007069602725096047,6.3907154981279746e-06,0.00012432022776920348,,10499
,,,,,,0.0005,10500
175,0.0007805039058439434,1.2240782976150513,0.0006748572923243046,6.6055768002115656e-06,9.904089529300109e-05,,10559
,,,,,,0.0005,10560
176,0.0010563827818259597,1.2240796089172363,0.0006565488292835653,6.349023351504002e-06,0.0003934848355129361,,10619
,,,,,,0.0005,10620
177,0.0008947657188400626,1.2236379384994507,0.0006901022861711681,5.862359557795571e-06,0.00019880097534041852,,10679
,,,,,,0.0005,10680
178,0.001056260080076754,1.2226078510284424,0.0006648935377597809,5.64056244911626e-06,0.0003857258416246623,,10739
,,,,,,0.0005,10740
179,0.0008675092249177396,1.2227076292037964,0.0007030985434539616,6.484975983767072e-06,0.00015792594058439136,,10799
,,,,,,0.0005,10800
180,0.0008633487159386277,1.2238922119140625,0.0006811675266362727,6.396732715074904e-06,0.00017578437109477818,,10859
,,,,,,0.0005,10860
181,0.0009653822635300457,1.2229937314987183,0.0007124852272681892,5.96735253566294e-06,0.00024692973238416016,,10919
,,,,,,0.0005,10920
182,0.0011927774176001549,1.2205396890640259,0.0006851534126326442,6.188485713209957e-06,0.0005014357157051563,,10979
,,,,,,0.0005,10980
183,0.0009879199787974358,1.2211360931396484,0.00077010941458866,8.169554348569363e-06,0.00020964078430552036,,11039
,,,,,,0.0005,11040
184,0.0009130108519457281,1.2218059301376343,0.0006972309784032404,7.542307685071137e-06,0.00020823764498345554,,11099
,,,,,,0.0005,11100
185,0.0010033684084191918,1.2211920022964478,0.0007277342374436557,7.5484613262233324e-06,0.0002680856268852949,,11159
,,,,,,0.0005,11160
186,0.0008057727245613933,1.2228925228118896,0.0006778358365409076,6.964550266275182e-06,0.00012097221770090982,,11219
,,,,,,0.0005,11220
187,0.0009397466201335192,1.2217684984207153,0.000749275553971529,6.2987537603476085e-06,0.00018417241517454386,,11279
,,,,,,0.0005,11280
188,0.0008487223531119525,1.224013090133667,0.0006934779230505228,6.734735052305041e-06,0.00014850955631118268,,11339
,,,,,,0.0005,11340
189,0.0009077200083993375,1.224298119544983,0.0006550706457346678,6.636601483478444e-06,0.00024601269979029894,,11399
,,,,,,0.0005,11400
190,0.00083916075527668,1.2239713668823242,0.0006860471330583096,6.3335396589536685e-06,0.0001467802212573588,,11459
,,,,,,0.0005,11460
191,0.0009491592063568532,1.2236162424087524,0.0006855805986560881,6.704694897052832e-06,0.00025687398738227785,,11519
,,,,,,0.0005,11520
192,0.0010678721591830254,1.2244223356246948,0.0006509760860353708,6.320687589322915e-06,0.0004105753032490611,,11579
,,,,,,0.0005,11580
193,0.0011142378207296133,1.2263580560684204,0.0006994320428930223,7.339630883507198e-06,0.0004074660537298769,,11639
,,,,,,0.0005,11640
194,0.0008448877488262951,1.226266860961914,0.0006618460174649954,6.363409738696646e-06,0.00017667828069534153,,11699
,,,,,,0.0005,11700
195,0.0008617223938927054,1.2251423597335815,0.0007232905481941998,6.612399374716915e-06,0.00013181951362639666,,11759
,,,,,,0.0005,11760
196,0.0009803209686651826,1.2219960689544678,0.0006508333026431501,6.979414138186257e-06,0.0003225081309210509,,11819
,,,,,,0.0005,11820
197,0.0008266677032224834,1.2248961925506592,0.0007483602967113256,7.50622575651505e-06,7.080106297507882e-05,,11879
,,,,,,0.0005,11880
198,0.0007669798796996474,1.228410243988037,0.000682262412738055,6.806228157074656e-06,7.791116513544694e-05,,11939
,,,,,,0.0005,11940
199,0.0007972815656103194,1.226656436920166,0.0006795377703383565,6.0465426940936595e-06,0.00011169719800818712,,11999
