t,x_obs,y_obs,z_obs,x_pred,y_pred,z_pred,sigma_pred,rho_pred,beta_pred,sigma_true,rho_true,beta_true
4.481605e-01,5.938196e+00,-2.699312e+00,3.147931e+01,5.546441e+00,-9.110713e-01,3.132792e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.515050e-01,4.668703e+00,-9.334733e-01,2.977239e+01,4.911632e+00,-9.810233e-01,3.043494e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.548495e-01,4.764033e+00,-1.421427e+00,2.942856e+01,4.324119e+00,-1.024227e+00,2.956656e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.581940e-01,3.530338e+00,-1.743468e+00,2.939442e+01,3.785049e+00,-1.050625e+00,2.872470e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.615384e-01,2.301954e+00,-2.102304e+00,2.836623e+01,3.296982e+00,-1.066191e+00,2.791080e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.648829e-01,3.294585e+00,-1.701422e+00,2.691157e+01,2.860876e+00,-1.074591e+00,2.712580e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.682274e-01,1.897834e+00,-1.559102e+00,2.713023e+01,2.474525e+00,-1.078146e+00,2.637019e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.715719e-01,1.184811e+00,-8.382443e-01,2.641985e+01,2.133180e+00,-1.078379e+00,2.564393e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.749164e-01,1.705472e+00,-1.068874e+00,2.619510e+01,1.831224e+00,-1.076331e+00,2.494633e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.782608e-01,1.089190e+00,-1.353239e+00,2.386040e+01,1.563337e+00,-1.072741e+00,2.427617e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.816053e-01,1.665707e+00,-1.182007e+00,2.547869e+01,1.324961e+00,-1.068153e+00,2.363170e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.849498e-01,1.104847e+00,-1.572689e+00,2.369446e+01,1.112346e+00,-1.062990e+00,2.301092e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.882943e-01,1.151789e+00,-1.095758e+00,2.268221e+01,9.223879e-01,-1.057589e+00,2.241166e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.916388e-01,9.201528e-01,-1.213470e+00,2.131048e+01,7.524527e-01,-1.052232e+00,2.183178e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.949833e-01,2.751237e-01,4.831851e-03,2.104545e+01,6.002749e-01,-1.047168e+00,2.126939e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
4.983277e-01,2.201751e-01,-6.347475e-01,2.155689e+01,4.638208e-01,-1.042631e+00,2.072288e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.016723e-01,4.057385e-01,-6.060635e-01,2.019480e+01,3.412903e-01,-1.038836e+00,2.019099e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.050167e-01,-1.003008e-01,-4.466625e-01,1.938843e+01,2.310360e-01,-1.036012e+00,1.967286e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.083612e-01,7.669644e-01,-6.816664e-01,1.859928e+01,1.315559e-01,-1.034397e+00,1.916791e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.117057e-01,1.581153e-01,-1.070506e+00,1.902141e+01,4.147418e-02,-1.034247e+00,1.867586e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.150502e-01,-8.544061e-01,-6.772577e-01,1.807194e+01,-4.047506e-02,-1.035853e+00,1.819654e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.183946e-01,-1.671747e+00,-1.711011e+00,1.661634e+01,-1.154601e-01,-1.039554e+00,1.772992e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.217392e-01,4.895857e-01,-6.557693e-01,1.719475e+01,-1.845705e-01,-1.045746e+00,1.727596e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.250836e-01,1.525620e-01,-1.712815e+00,1.762473e+01,-2.488147e-01,-1.054899e+00,1.683460e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.284281e-01,-2.391428e-01,-1.031970e+00,1.688442e+01,-3.091514e-01,-1.067576e+00,1.640569e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.317726e-01,3.031368e-01,-1.227601e+00,1.571311e+01,-3.664851e-01,-1.084447e+00,1.598902e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.351171e-01,-1.625225e-01,-1.214335e+00,1.582492e+01,-4.216790e-01,-1.106309e+00,1.558430e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.384616e-01,5.994197e-01,-1.085890e+00,1.495437e+01,-4.755675e-01,-1.134098e+00,1.519123e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.418060e-01,-7.634378e-01,-9.883147e-01,1.502317e+01,-5.289590e-01,-1.168900e+00,1.480945e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.451505e-01,-9.530200e-01,-1.341579e+00,1.471784e+01,-5.826461e-01,-1.211953e+00,1.443861e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.484950e-01,-1.079742e+00,-1.133844e+00,1.487245e+01,-6.374156e-01,-1.264632e+00,1.407839e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.518395e-01,-1.369310e-01,-1.849101e+00,1.329303e+01,-6.940448e-01,-1.328440e+00,1.372847e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.551839e-01,-1.890846e-01,-1.454051e+00,1.331717e+01,-7.533156e-01,-1.404971e+00,1.338856e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.585284e-01,-1.842717e+00,-1.045024e+00,1.200624e+01,-8.160233e-01,-1.495894e+00,1.305837e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.618729e-01,-1.004887e+00,-1.204976e+00,1.243129e+01,-8.829736e-01,-1.602944e+00,1.273763e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.652174e-01,-5.187091e-01,-9.162972e-01,1.186277e+01,-9.550046e-01,-1.727914e+00,1.242610e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.685619e-01,-1.025515e+00,-2.050853e+00,1.231750e+01,-1.032990e+00,-1.872675e+00,1.212354e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.719064e-01,-9.658575e-02,-2.623228e+00,1.132787e+01,-1.117879e+00,-2.039230e+00,1.182973e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.752509e-01,-1.808257e+00,-1.999068e+00,1.128196e+01,-1.210697e+00,-2.229669e+00,1.154464e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.785953e-01,-1.605467e+00,-2.403240e+00,1.126040e+01,-1.312616e+00,-2.446171e+00,1.126836e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.819398e-01,-1.995681e+00,-2.482789e+00,1.076351e+01,-1.424981e+00,-2.690855e+00,1.100121e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.852843e-01,-2.269973e+00,-4.072322e+00,1.099640e+01,-1.549386e+00,-2.965566e+00,1.074387e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.886288e-01,-1.915166e+00,-3.488221e+00,1.014326e+01,-1.687723e+00,-3.271558e+00,1.049744e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.919732e-01,-1.571488e+00,-3.094567e+00,1.065155e+01,-1.842211e+00,-3.609125e+00,1.026350e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.953177e-01,-2.130971e+00,-4.009199e+00,9.518930e+00,-2.015334e+00,-3.977282e+00,1.004423e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
5.986622e-01,-2.068093e+00,-4.636116e+00,9.634115e+00,-2.209618e+00,-4.373640e+00,9.842392e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.020067e-01,-1.959309e+00,-4.821713e+00,9.347691e+00,-2.427154e+00,-4.794694e+00,9.661406e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.053512e-01,-1.811674e+00,-6.447489e+00,1.002824e+01,-2.668825e+00,-5.236739e+00,9.505354e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.086957e-01,-2.981555e+00,-5.870349e+00,9.643379e+00,-2.933497e+00,-5.697819e+00,9.378914e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.120402e-01,-3.167925e+00,-6.119000e+00,9.275311e+00,-3.217585e+00,-6.180420e+00,9.287428e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.153846e-01,-3.204677e+00,-6.223855e+00,9.943428e+00,-3.516045e+00,-6.695113e+00,9.236800e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.187291e-01,-3.735660e+00,-6.580572e+00,9.927723e+00,-3.825336e+00,-7.263364e+00,9.233555e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.220736e-01,-4.134816e+00,-8.464828e+00,8.420159e+00,-4.147737e+00,-7.916391e+00,9.284874e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.254181e-01,-4.897336e+00,-8.664993e+00,9.195395e+00,-4.494790e+00,-8.684367e+00,9.398692e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.287625e-01,-5.395660e+00,-9.125800e+00,1.011099e+01,-4.885902e+00,-9.573277e+00,9.583877e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.321070e-01,-5.110245e+00,-1.031507e+01,9.400127e+00,-5.339272e+00,-1.054378e+01,9.850506e+00,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.354515e-01,-4.968700e+00,-1.197788e+01,1.049266e+01,-5.858589e+00,-1.152353e+01,1.021024e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.387960e-01,-7.418117e+00,-1.242973e+01,1.106816e+01,-6.429667e+00,-1.245967e+01,1.067669e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.421404e-01,-7.557847e+00,-1.300661e+01,1.128517e+01,-7.034692e+00,-1.336317e+01,1.126581e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.454850e-01,-7.194910e+00,-1.525985e+01,1.294680e+01,-7.666288e+00,-1.430040e+01,1.199602e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.488295e-01,-8.234124e+00,-1.511757e+01,1.315356e+01,-8.326895e+00,-1.533971e+01,1.288753e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.521739e-01,-8.865384e+00,-1.635465e+01,1.452679e+01,-9.029031e+00,-1.649222e+01,1.396085e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.555184e-01,-1.052957e+01,-1.785431e+01,1.493361e+01,-9.794888e+00,-1.769224e+01,1.523389e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.588629e-01,-1.084696e+01,-1.823570e+01,1.700606e+01,-1.062067e+01,-1.883558e+01,1.671871e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.622074e-01,-1.116910e+01,-2.021372e+01,1.767393e+01,-1.145545e+01,-1.982976e+01,1.841909e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.655518e-01,-1.241664e+01,-1.995275e+01,2.020538e+01,-1.229635e+01,-2.061130e+01,2.033073e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.688964e-01,-1.309083e+01,-2.128998e+01,2.207581e+01,-1.318269e+01,-2.114308e+01,2.244291e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.722408e-01,-1.367641e+01,-2.122154e+01,2.400351e+01,-1.403219e+01,-2.141174e+01,2.473761e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.755853e-01,-1.457330e+01,-2.170281e+01,2.680797e+01,-1.477249e+01,-2.142084e+01,2.718317e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.789298e-01,-1.525599e+01,-2.121654e+01,2.897822e+01,-1.543583e+01,-2.117387e+01,2.972306e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.822743e-01,-1.576093e+01,-2.081166e+01,3.147724e+01,-1.599673e+01,-2.064577e+01,3.226918e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.856187e-01,-1.665324e+01,-1.880318e+01,3.425471e+01,-1.638384e+01,-1.974187e+01,3.470799e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.889632e-01,-1.679457e+01,-1.899011e+01,3.596464e+01,-1.657864e+01,-1.830931e+01,3.692055e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.923077e-01,-1.651303e+01,-1.644229e+01,3.897176e+01,-1.660538e+01,-1.640468e+01,3.880675e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.956522e-01,-1.712121e+01,-1.519670e+01,3.990881e+01,-1.648579e+01,-1.445305e+01,4.030239e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
6.989967e-01,-1.667608e+01,-1.218530e+01,4.164762e+01,-1.622465e+01,-1.257630e+01,4.138125e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.023411e-01,-1.577457e+01,-1.066211e+01,4.177381e+01,-1.581569e+01,-1.046504e+01,4.204562e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.056856e-01,-1.494440e+01,-8.053439e+00,4.253681e+01,-1.525175e+01,-8.081006e+00,4.231417e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.090301e-01,-1.425009e+01,-5.454091e+00,4.238165e+01,-1.453298e+01,-5.800032e+00,4.221369e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.123746e-01,-1.239630e+01,-3.652910e+00,4.106656e+01,-1.367130e+01,-3.807545e+00,4.177888e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.157190e-01,-1.270418e+01,-1.336096e+00,4.072624e+01,-1.269083e+01,-2.054863e+00,4.105750e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.190635e-01,-1.203323e+01,6.962636e-02,4.061760e+01,-1.162480e+01,-5.630469e-01,4.011320e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.224081e-01,-1.004772e+01,1.204925e-01,3.935113e+01,-1.051068e+01,7.526618e-01,3.901915e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.257525e-01,-9.082703e+00,1.199914e+00,3.814381e+01,-9.385008e+00,1.949931e+00,3.784381e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.290969e-01,-7.987923e+00,3.146121e+00,3.597752e+01,-8.279507e+00,2.843971e+00,3.663927e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.324415e-01,-7.132107e+00,3.359582e+00,3.569723e+01,-7.218716e+00,3.356324e+00,3.543972e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.357860e-01,-6.603006e+00,3.836124e+00,3.389842e+01,-6.219806e+00,3.607383e+00,3.426712e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.391304e-01,-4.954483e+00,3.940792e+00,3.311171e+01,-5.292846e+00,3.724458e+00,3.313645e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.424750e-01,-4.149848e+00,3.722472e+00,3.249419e+01,-4.442277e+00,3.778921e+00,3.205838e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.458194e-01,-3.843425e+00,3.329409e+00,3.140685e+01,-3.668324e+00,3.804116e+00,3.103973e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.491639e-01,-3.241079e+00,3.973533e+00,3.114618e+01,-2.968175e+00,3.815210e+00,3.008332e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.525084e-01,-1.819387e+00,4.718874e+00,2.971522e+01,-2.337230e+00,3.819399e+00,2.918850e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.558529e-01,-1.753665e+00,2.978934e+00,2.807925e+01,-1.769820e+00,3.820405e+00,2.835189e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.591973e-01,-1.387085e+00,4.021236e+00,2.786433e+01,-1.259847e+00,3.820365e+00,2.756820e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.625418e-01,-8.379840e-01,3.675772e+00,2.737107e+01,-8.011031e-01,3.820661e+00,2.683123e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.658863e-01,-6.594517e-01,4.001770e+00,2.598450e+01,-3.876882e-01,3.822308e+00,2.613464e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.692308e-01,-2.852720e-01,3.765899e+00,2.542635e+01,-1.394086e-02,3.826143e+00,2.547244e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.725752e-01,1.982423e+00,3.919461e+00,2.479249e+01,3.253264e-01,3.832940e+00,2.483937e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.759197e-01,4.397803e-01,3.961976e+00,2.466538e+01,6.349540e-01,3.843494e+00,2.423102e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.792642e-01,1.915835e+00,4.509773e+00,2.336284e+01,9.192813e-01,3.858687e+00,2.364398e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.826087e-01,9.720705e-01,4.378195e+00,2.233112e+01,1.182283e+00,3.879555e+00,2.307573e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.859532e-01,2.638018e+00,3.766808e+00,2.186024e+01,1.427593e+00,3.907364e+00,2.252463e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.892976e-01,2.183092e+00,3.797138e+00,2.248752e+01,1.658509e+00,3.943692e+00,2.198992e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.926421e-01,3.065207e+00,4.240030e+00,2.192399e+01,1.878071e+00,3.990543e+00,2.147152e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.959867e-01,2.133228e+00,3.678586e+00,2.000707e+01,2.089052e+00,4.050475e+00,2.097008e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
7.993311e-01,3.144734e+00,3.587397e+00,2.073054e+01,2.294027e+00,4.126773e+00,2.048690e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.026755e-01,2.078657e+00,4.265351e+00,1.978363e+01,2.495445e+00,4.223665e+00,2.002380e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.060201e-01,2.009700e+00,4.953196e+00,2.020468e+01,2.695581e+00,4.346547e+00,1.958306e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.093646e-01,2.004047e+00,4.140847e+00,1.839144e+01,2.896607e+00,4.502154e+00,1.916739e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.127090e-01,3.022949e+00,4.926053e+00,1.923930e+01,3.100578e+00,4.698475e+00,1.877973e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.160536e-01,3.496176e+00,4.247097e+00,1.815997e+01,3.309544e+00,4.943974e+00,1.842319e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.193980e-01,3.622241e+00,4.826766e+00,1.864808e+01,3.525388e+00,5.245610e+00,1.810093e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.227425e-01,4.154644e+00,5.356893e+00,1.803057e+01,3.750054e+00,5.605741e+00,1.781598e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.260870e-01,4.515869e+00,6.186384e+00,1.837647e+01,3.985320e+00,6.019347e+00,1.757126e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.294315e-01,4.379343e+00,7.113708e+00,1.756081e+01,4.232952e+00,6.474480e+00,1.736938e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.327759e-01,4.088859e+00,6.638935e+00,1.801030e+01,4.494618e+00,6.956768e+00,1.721263e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.361204e-01,4.135564e+00,9.300013e+00,1.747332e+01,4.771893e+00,7.454585e+00,1.710296e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.394649e-01,5.656893e+00,8.631953e+00,1.715809e+01,5.066146e+00,7.961149e+00,1.704202e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.428094e-01,4.939155e+00,8.558713e+00,1.701085e+01,5.378619e+00,8.473548e+00,1.703123e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.461538e-01,6.588736e+00,9.059893e+00,1.715899e+01,5.710238e+00,8.990918e+00,1.707196e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.494983e-01,6.339330e+00,1.010485e+01,1.852237e+01,6.061676e+00,9.513173e+00,1.716575e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.528428e-01,6.253260e+00,9.333113e+00,1.748066e+01,6.433155e+00,1.004041e+01,1.731456e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.561873e-01,6.687297e+00,1.067596e+01,1.777233e+01,6.824418e+00,1.057279e+01,1.752119e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.595318e-01,7.156039e+00,1.138462e+01,1.759309e+01,7.234669e+00,1.111035e+01,1.778961e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.628762e-01,7.254497e+00,1.168489e+01,1.778749e+01,7.662408e+00,1.165255e+01,1.812541e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.662207e-01,8.378488e+00,1.199967e+01,1.853049e+01,8.105509e+00,1.219789e+01,1.853607e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.695652e-01,8.523191e+00,1.355395e+01,1.878108e+01,8.561043e+00,1.274310e+01,1.903103e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.729097e-01,9.859472e+00,1.350829e+01,1.952446e+01,9.025360e+00,1.328234e+01,1.962123e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.762541e-01,9.705373e+00,1.520341e+01,2.100809e+01,9.494131e+00,1.380640e+01,2.031822e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.795987e-01,9.749579e+00,1.484726e+01,2.177530e+01,9.962420e+00,1.430187e+01,2.113226e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
