epoch,loss,loss/beta,loss/data,loss/ic,loss/res,loss/rho,loss/sigma,lr,step
,,,,,,,,0.000125,58650
391,0.2281041294336319,2.058544635772705,0.22141115367412567,0.00256017642095685,0.0041328296065330505,12.626640319824219,40.50839614868164,,58799
,,,,,,,,0.000125,58800
392,0.22126509249210358,2.067534923553467,0.21473528444766998,0.0023556442465633154,0.0041741905733942986,12.586859703063965,40.43705749511719,,58949
,,,,,,,,0.000125,58950
393,0.2195630818605423,2.0825088024139404,0.21349157392978668,0.0018238674383610487,0.004247655160725117,12.56869888305664,40.42809295654297,,59099
,,,,,,,,0.000125,59100
394,0.2222995012998581,2.0684378147125244,0.2160474807024002,0.0019476788584142923,0.0043042427860200405,12.498544692993164,40.46852111816406,,59249
,,,,,,,,0.000125,59250
395,0.2185574322938919,2.070432186126709,0.2121506929397583,0.0021909161005169153,0.0042157541029155254,12.474961280822754,40.58445358276367,,59399
,,,,,,,,0.000125,59400
396,0.22322194278240204,2.0819597244262695,0.21735750138759613,0.001747484551742673,0.004116930067539215,12.465697288513184,40.609375,,59549
,,,,,,,,0.000125,59550
397,0.23869971930980682,2.100923776626587,0.2324199378490448,0.00227843364700675,0.00400121882557869,12.452040672302246,40.630794525146484,,59699
,,,,,,,,0.000125,59700
398,0.22892722487449646,2.0932934284210205,0.22204771637916565,0.0025252692867070436,0.004354266915470362,12.366305351257324,40.69639205932617,,59849
,,,,,,,,0.000125,59850
399,0.22046507894992828,2.109895944595337,0.21408270299434662,0.0023068469017744064,0.004075516480952501,12.353604316711426,40.677833557128906,,59999
,,,,,,,,0.000125,60000
400,0.2205657660961151,2.1169211864471436,0.21455325186252594,0.0019338917918503284,0.004078624304383993,12.333389282226562,40.484371185302734,,60149
,,,,,,,,0.000125,60150
401,0.2173530012369156,2.123260736465454,0.21125762164592743,0.0018772361800074577,0.00421807961538434,12.328965187072754,40.26699447631836,,60299
,,,,,,,,0.000125,60300
402,0.2210244983434677,2.099452018737793,0.21453820168972015,0.0019461909541860223,0.004540081601589918,12.277647972106934,40.10638427734375,,60449
,,,,,,,,0.000125,60450
403,0.21899443864822388,2.097257614135742,0.2131122648715973,0.001803120831027627,0.004079021513462067,12.255265235900879,40.00526428222656,,60599
,,,,,,,,0.000125,60600
404,0.22748872637748718,2.0999557971954346,0.22092579305171967,0.0024190363474190235,0.0041440194472670555,12.195094108581543,39.91498565673828,,60749
,,,,,,,,0.000125,60750
405,0.21932202577590942,2.1089909076690674,0.21309925615787506,0.002029716968536377,0.004193153232336044,12.182072639465332,39.79013442993164,,60899
,,,,,,,,0.000125,60900
406,0.2172078788280487,2.1061208248138428,0.2113875448703766,0.0015304996632039547,0.004289851523935795,12.147988319396973,39.69551086425781,,61049
,,,,,,,,0.000125,61050
407,0.22206664085388184,2.0989387035369873,0.21564321219921112,0.0020271388348191977,0.004396279342472553,12.08377456665039,39.69085693359375,,61199
,,,,,,,,0.000125,61200
408,0.21803727746009827,2.1024117469787598,0.21162065863609314,0.0021289431024342775,0.004287632182240486,12.05687141418457,39.797603607177734,,61349
,,,,,,,,0.000125,61350
409,0.21944859623908997,2.115189790725708,0.2135111391544342,0.0017927276203408837,0.0041447775438427925,12.043662071228027,39.81971740722656,,61499
,,,,,,,,0.000125,61500
410,0.2404673844575882,2.1380136013031006,0.23377609252929688,0.0026450147852301598,0.004046311601996422,12.026713371276855,39.85707473754883,,61649
,,,,,,,,0.000125,61650
411,0.22714044153690338,2.1318328380584717,0.2203616201877594,0.0024352618493139744,0.004343544598668814,11.953498840332031,39.8999137878418,,61799
,,,,,,,,0.000125,61800
412,0.21890605986118317,2.1445326805114746,0.21250133216381073,0.0022672039922326803,0.004137460142374039,11.935739517211914,39.870025634765625,,61949
,,,,,,,,0.000125,61950
413,0.22046521306037903,2.151129722595215,0.21451318264007568,0.0018676057225093246,0.004084478598088026,11.92048454284668,39.673004150390625,,62099
,,,,,,,,0.000125,62100
414,0.21769218146800995,2.156081438064575,0.21168488264083862,0.0017804809613153338,0.004226830787956715,11.923059463500977,39.44300079345703,,62249
,,,,,,,,6.25e-05,62250
415,0.2288386970758438,2.1383602619171143,0.22354350984096527,0.000730701838620007,0.004564504139125347,11.892879486083984,39.27631378173828,,62399
,,,,,,,,6.25e-05,62400
416,0.2137131690979004,2.1268081665039062,0.2089831382036209,0.0005221978644840419,0.00420788349583745,11.858847618103027,39.181793212890625,,62549
,,,,,,,,6.25e-05,62550
417,0.21132037043571472,2.1203055381774902,0.2065429389476776,0.0006224983371794224,0.004154933150857687,11.83784294128418,39.0676155090332,,62699
,,,,,,,,6.25e-05,62700
418,0.2086031138896942,2.114335298538208,0.20374804735183716,0.0006238026544451714,0.004231263417750597,11.820883750915527,38.97692108154297,,62849
,,,,,,,,6.25e-05,62850
419,0.2081599235534668,2.107551097869873,0.20321696996688843,0.0005611597443930805,0.004381828010082245,11.796246528625488,38.906578063964844,,62999
,,,,,,,,6.25e-05,63000
420,0.20875339210033417,2.1018764972686768,0.20385530591011047,0.0005963295116089284,0.004301815293729305,11.781452178955078,38.83612060546875,,63149
,,,,,,,,6.25e-05,63150
421,0.20829148590564728,2.0940380096435547,0.20347796380519867,0.00055690947920084,0.004256596323102713,11.769057273864746,38.733154296875,,63299
,,,,,,,,6.25e-05,63300
422,0.20957553386688232,2.088423490524292,0.2049177587032318,0.0005042472621425986,0.004153475631028414,11.753779411315918,38.64087677001953,,63449
,,,,,,,,6.25e-05,63450
423,0.20979595184326172,2.0822432041168213,0.20482757687568665,0.0006822232389822602,0.004286197945475578,11.722149848937988,38.565521240234375,,63599
,,,,,,,,6.25e-05,63600
424,0.207137793302536,2.0795047283172607,0.2022717148065567,0.0006278686923906207,0.0042383200488984585,11.70524787902832,38.48846435546875,,63749
,,,,,,,,6.25e-05,63750
425,0.20734228193759918,2.0779950618743896,0.20243404805660248,0.0006231508450582623,0.004285088740289211,11.6947660446167,38.40578842163086,,63899
,,,,,,,,6.25e-05,63900
426,0.20777861773967743,2.071889638900757,0.20283980667591095,0.0005227032233960927,0.004416174720972776,11.678543090820312,38.31722640991211,,64049
,,,,,,,,6.25e-05,64050
427,0.20998673141002655,2.0662178993225098,0.20529179275035858,0.0005387099809013307,0.004156272392719984,11.666958808898926,38.22639083862305,,64199
,,,,,,,,6.25e-05,64200
428,0.2103690356016159,2.0626020431518555,0.20554928481578827,0.000688220199663192,0.004131624475121498,11.643099784851074,38.15117263793945,,64349
,,,,,,,,6.25e-05,64350
429,0.20737838745117188,2.061246633529663,0.20246458053588867,0.0006812351057305932,0.004232548177242279,11.622780799865723,38.09233474731445,,64499
,,,,,,,,6.25e-05,64500
430,0.2081996351480484,2.0595664978027344,0.2032049298286438,0.0005860461387783289,0.0044086952693760395,11.59957504272461,38.05106735229492,,64649
,,,,,,,,6.25e-05,64650
431,0.20812223851680756,2.056084156036377,0.20318710803985596,0.0005664720665663481,0.004368598107248545,11.578980445861816,38.00811004638672,,64799
,,,,,,,,6.25e-05,64800
432,0.20794010162353516,2.0518627166748047,0.20314626395702362,0.0005811808514408767,0.004212763626128435,11.574398040771484,37.96160125732422,,64949
,,,,,,,,6.25e-05,64950
433,0.20901042222976685,2.050658941268921,0.20430117845535278,0.0005658319569192827,0.0041433279402554035,11.559106826782227,37.90914535522461,,65099
,,,,,,,,6.25e-05,65100
434,0.20922517776489258,2.047037124633789,0.20415997505187988,0.0007166959694586694,0.004348490387201309,11.528066635131836,37.86082458496094,,65249
,,,,,,,,6.25e-05,65250
435,0.2073533684015274,2.044689416885376,0.20241740345954895,0.0005817429046146572,0.004354214761406183,11.506209373474121,37.80194091796875,,65399
,,,,,,,,6.25e-05,65400
436,0.2075606733560562,2.04465651512146,0.20264171063899994,0.0006718642544001341,0.0042471433989703655,11.500250816345215,37.72199630737305,,65549
,,,,,,,,6.25e-05,65550
437,0.20751380920410156,2.0407469272613525,0.20263132452964783,0.0005606852937489748,0.004321728833019733,11.4965238571167,37.60588836669922,,65699
,,,,,,,,6.25e-05,65700
438,0.21119247376918793,2.034752130508423,0.20638614892959595,0.0005970275378786027,0.0042092930525541306,11.487462043762207,37.499141693115234,,65849
,,,,,,,,6.25e-05,65850
439,0.209919273853302,2.0290560722351074,0.20491467416286469,0.000730051368009299,0.0042745210230350494,11.460267066955566,37.417152404785156,,65999
,,,,,,,,6.25e-05,66000
440,0.2073621302843094,2.027946949005127,0.2024579793214798,0.000707081169821322,0.004197046626359224,11.449945449829102,37.342803955078125,,66149
,,,,,,,,6.25e-05,66150
441,0.20703542232513428,2.027784824371338,0.20205390453338623,0.0006323485868051648,0.00434914929792285,11.443005561828613,37.27637481689453,,66299
,,,,,,,,6.25e-05,66300
442,0.2079094797372818,2.023653030395508,0.20288628339767456,0.0005829023430123925,0.004440342076122761,11.427797317504883,37.218082427978516,,66449
,,,,,,,,6.25e-05,66450
443,0.20774038136005402,2.0189685821533203,0.20292061567306519,0.0005830189911648631,0.004236829001456499,11.421944618225098,37.163997650146484,,66599
,,,,,,,,6.25e-05,66600
444,0.20909690856933594,2.01818585395813,0.20429787039756775,0.0006697975913994014,0.004129262175410986,11.404851913452148,37.10527420043945,,66749
,,,,,,,,6.25e-05,66750
445,0.20787060260772705,2.01741361618042,0.20282670855522156,0.0007372787222266197,0.004306583199650049,11.383580207824707,37.056453704833984,,66899
,,,,,,,,6.25e-05,66900
446,0.20768630504608154,2.0160470008850098,0.20269101858139038,0.0005876171635463834,0.004407712258398533,11.36585807800293,37.0080680847168,,67049
,,,,,,,,6.25e-05,67050
447,0.20713970065116882,2.01524019241333,0.20214293897151947,0.0006606206297874451,0.004336079582571983,11.357086181640625,36.9527473449707,,67199
,,,,,,,,6.25e-05,67200
448,0.20682869851589203,2.011528491973877,0.20188264548778534,0.0006286489660851657,0.004317324608564377,11.354114532470703,36.8673095703125,,67349
,,,,,,,,6.25e-05,67350
449,0.2088901400566101,2.007018566131592,0.2040785700082779,0.0006120089674368501,0.0041996389627456665,11.347092628479004,36.7747802734375,,67499
,,,,,,,,6.25e-05,67500
450,0.2087182253599167,2.001394510269165,0.20362339913845062,0.0007360308081842959,0.0043587591499090195,11.317614555358887,36.700260162353516,,67649
,,,,,,,,6.25e-05,67650
451,0.20684443414211273,2.0002825260162354,0.20193862915039062,0.0007139529334381223,0.004191699903458357,11.31204891204834,36.61602020263672,,67799
,,,,,,,,6.25e-05,67800
452,0.20694378018379211,2.001394033432007,0.20196248590946198,0.0007168427109718323,0.004264483228325844,11.31447696685791,36.53089141845703,,67949
,,,,,,,,6.25e-05,67950
453,0.20704282820224762,1.9982630014419556,0.20200616121292114,0.0006282276590354741,0.0044083972461521626,11.313511848449707,36.45014190673828,,68099
,,,,,,,,6.25e-05,68100
454,0.20832513272762299,1.9920772314071655,0.20333272218704224,0.0006801512208767235,0.004312224220484495,11.301003456115723,36.35749053955078,,68249
,,,,,,,,6.25e-05,68250
455,0.20826591551303864,1.9890928268432617,0.20337122678756714,0.0007669980404898524,0.004127673804759979,11.283865928649902,36.28260803222656,,68399
,,,,,,,,6.25e-05,68400
456,0.207483172416687,1.9892244338989258,0.20241515338420868,0.0008073740173131227,0.004260626155883074,11.266379356384277,36.23294448852539,,68549
,,,,,,,,6.25e-05,68550
457,0.20793002843856812,1.9893132448196411,0.2027720957994461,0.0007238375837914646,0.0044340514577925205,11.254799842834473,36.19487762451172,,68699
,,,,,,,,6.25e-05,68700
458,0.2066432237625122,1.9872146844863892,0.2015661895275116,0.0006689604488201439,0.00440807593986392,11.240063667297363,36.15699005126953,,68849
,,,,,,,,6.25e-05,68850
459,0.20575518906116486,1.9826148748397827,0.2007092386484146,0.0007402938208542764,0.004305700305849314,11.238595962524414,36.11758041381836,,68999
,,,,,,,,6.25e-05,69000
460,0.20643366873264313,1.9808638095855713,0.20150665938854218,0.0007374092820100486,0.004189522471278906,11.229095458984375,36.06230163574219,,69149
,,,,,,,,6.25e-05,69150
461,0.2071763575077057,1.9771491289138794,0.20197026431560516,0.0008138255798257887,0.0043921926990151405,11.203404426574707,36.01102066040039,,69299
,,,,,,,,6.25e-05,69300
462,0.20581495761871338,1.975219964981079,0.20080842077732086,0.0006538789602927864,0.0043526687659323215,11.194157600402832,35.9344367980957,,69449
,,,,,,,,6.25e-05,69450
463,0.20621810853481293,1.976589322090149,0.20120535790920258,0.0007619355455972254,0.004250857047736645,11.200021743774414,35.842769622802734,,69599
,,,,,,,,6.25e-05,69600
464,0.20518672466278076,1.9736136198043823,0.20009952783584595,0.0007458270993083715,0.004341285675764084,11.20742416381836,35.72675323486328,,69749
,,,,,,,,6.25e-05,69750
465,0.20805007219314575,1.9672976732254028,0.202940434217453,0.000809767167083919,0.004299820400774479,11.2079496383667,35.621700286865234,,69899
,,,,,,,,6.25e-05,69900
466,0.2068924754858017,1.9606419801712036,0.20173296332359314,0.0008104232838377357,0.004349120426923037,11.180950164794922,35.538787841796875,,70049
,,,,,,,,6.25e-05,70050
467,0.206102192401886,1.9579426050186157,0.20097681879997253,0.0008894948987290263,0.004235805943608284,11.17488956451416,35.46063232421875,,70199
,,,,,,,,6.25e-05,70200
468,0.20590569078922272,1.9590047597885132,0.20080460608005524,0.0008062591659836471,0.0042948052287101746,11.182241439819336,35.38808059692383,,70349
,,,,,,,,6.25e-05,70350
469,0.20473434031009674,1.9568912982940674,0.19953717291355133,0.0007634546491317451,0.00443365890532732,11.186779975891113,35.320953369140625,,70499
,,,,,,,,6.25e-05,70500
470,0.20438773930072784,1.9502440690994263,0.1991710215806961,0.0007921468350104988,0.004424546845257282,11.179178237915039,35.241703033447266,,70649
,,,,,,,,6.25e-05,70650
471,0.2036406695842743,1.9474419355392456,0.198585644364357,0.0008521541021764278,0.004202937241643667,11.172051429748535,35.17281723022461,,70799
,,,,,,,,6.25e-05,70800
472,0.20456720888614655,1.946723461151123,0.19925226271152496,0.0009813678916543722,0.004333564545959234,11.154163360595703,35.127315521240234,,70949
,,,,,,,,6.25e-05,70950
473,0.20433145761489868,1.9470055103302002,0.1991289108991623,0.0008130792411975563,0.004389427602291107,11.15577507019043,35.06629180908203,,71099
,,,,,,,,6.25e-05,71100
474,0.20417656004428864,1.9467904567718506,0.19890618324279785,0.0007782119791954756,0.004492221865803003,11.147974967956543,35.01750946044922,,71249
,,,,,,,,6.25e-05,71250
475,0.20331257581710815,1.944856882095337,0.19802416861057281,0.000897911551874131,0.00439054099842906,11.153977394104004,34.97392272949219,,71399
,,,,,,,,6.25e-05,71400
476,0.20429764688014984,1.9426127672195435,0.19917260110378265,0.0008554198429919779,0.004269602242857218,11.160697937011719,34.90397644042969,,71549
,,,,,,,,6.25e-05,71550
477,0.20467311143875122,1.939263939857483,0.19933824241161346,0.000934409792535007,0.004400456789880991,11.14660358428955,34.848934173583984,,71699
,,,,,,,,6.25e-05,71700
478,0.20366500318050385,1.9363248348236084,0.1982610672712326,0.0009456216357648373,0.00445825420320034,11.132599830627441,34.77912139892578,,71849
,,,,,,,,6.25e-05,71850
479,0.20445306599140167,1.9387160539627075,0.1992359161376953,0.0009256428456865251,0.004291626624763012,11.142793655395508,34.69768142700195,,71999
,,,,,,,,6.25e-05,72000
480,0.2018459439277649,1.9373711347579956,0.19652767479419708,0.0009296953212469816,0.0043886201456189156,11.156219482421875,34.59585952758789,,72149
,,,,,,,,6.25e-05,72150
481,0.2025326043367386,1.9313243627548218,0.19717735052108765,0.0009167695534415543,0.004438415635377169,11.166718482971191,34.493263244628906,,72299
,,,,,,,,6.25e-05,72300
482,0.20207946002483368,1.9251569509506226,0.19674751162528992,0.0009166694362647831,0.004415230825543404,11.152461051940918,34.399391174316406,,72449
,,,,,,,,6.25e-05,72450
483,0.20205356180667877,1.922780156135559,0.19658122956752777,0.0011426080018281937,0.004329784773290157,11.147825241088867,34.315921783447266,,72599
,,,,,,,,6.25e-05,72600
484,0.20198801159858704,1.9247617721557617,0.1966668665409088,0.0010034253355115652,0.004317636135965586,11.162530899047852,34.240657806396484,,72749
,,,,,,,,6.25e-05,72750
485,0.2007024586200714,1.925451397895813,0.19522784650325775,0.0009752876940183342,0.004499333910644054,11.175591468811035,34.17915725708008,,72899
,,,,,,,,6.25e-05,72900
486,0.2002837210893631,1.921001672744751,0.19474831223487854,0.0009451158111914992,0.004590331111103296,11.170271873474121,34.11776351928711,,73049
,,,,,,,,6.25e-05,73050
487,0.1996784806251526,1.9183237552642822,0.19432851672172546,0.0009978879243135452,0.00435211043804884,11.183303833007812,34.07817840576172,,73199
,,,,,,,,6.25e-05,73200
488,0.19998450577259064,1.9196300506591797,0.19465048611164093,0.0010063854278996587,0.00432763434946537,11.17717170715332,34.03386688232422,,73349
,,,,,,,,6.25e-05,73350
489,0.1998123675584793,1.92029869556427,0.19425010681152344,0.0010729115456342697,0.004489355254918337,11.173477172851562,33.982200622558594,,73499
,,,,,,,,6.25e-05,73500
490,0.20003846287727356,1.9205973148345947,0.19450126588344574,0.0009477253188379109,0.004589444026350975,11.173317909240723,33.92799758911133,,73649
,,,,,,,,6.25e-05,73650
491,0.19836483895778656,1.9227054119110107,0.19287364184856415,0.0010583337862044573,0.004432859364897013,11.18351936340332,33.867305755615234,,73799
,,,,,,,,6.25e-05,73800
492,0.19733484089374542,1.9213963747024536,0.19179785251617432,0.001074778032489121,0.004462295677512884,11.194791793823242,33.76094055175781,,73949
,,,,,,,,6.25e-05,73950
493,0.1995357871055603,1.9188830852508545,0.194077268242836,0.001060263253748417,0.0043981848284602165,11.208950996398926,33.662410736083984,,74099
,,,,,,,,6.25e-05,74100
494,0.19857004284858704,1.916063904762268,0.1930082142353058,0.001017734408378601,0.004543984774500132,11.194757461547852,33.5799446105957,,74249
,,,,,,,,6.25e-05,74250
495,0.1979767084121704,1.9160813093185425,0.1924062967300415,0.0011673597618937492,0.004403079394251108,11.203824043273926,33.48943328857422,,74399
,,,,,,,,6.25e-05,74400
496,0.19739492237567902,1.9192769527435303,0.19187778234481812,0.0011099711991846561,0.004407121334224939,11.222657203674316,33.403682708740234,,74549
,,,,,,,,6.25e-05,74550
497,0.19571590423583984,1.9192060232162476,0.19003190100193024,0.0011007079156115651,0.0045833224430680275,11.240293502807617,33.32769012451172,,74699
,,,,,,,,6.25e-05,74700
498,0.19544914364814758,1.913800835609436,0.18970252573490143,0.00111479964107275,0.0046317847445607185,11.240747451782227,33.23728942871094,,74849
,,,,,,,,6.25e-05,74850
499,0.19427919387817383,1.9132823944091797,0.18879374861717224,0.0011004916159436107,0.004384838510304689,11.2505464553833,33.16427230834961,,74999
,,,,,,,,6.25e-05,75000
500,0.1953059881925583,1.9158000946044922,0.1896551102399826,0.0011895425850525498,0.004461331758648157,11.248598098754883,33.108551025390625,,75149
,,,,,,,,6.25e-05,75150
501,0.19460277259349823,1.9186996221542358,0.18892675638198853,0.0011206179624423385,0.004555364139378071,11.26567268371582,33.03644561767578,,75299
,,,,,,,,6.25e-05,75300
502,0.19369357824325562,1.9190099239349365,0.1879565566778183,0.001037159701809287,0.004699823912233114,11.267058372497559,32.974403381347656,,75449
,,,,,,,,6.25e-05,75450
503,0.1926300823688507,1.9188438653945923,0.1868368238210678,0.0011905839201062918,0.004602509085088968,11.275460243225098,32.9130973815918,,75599
,,,,,,,,6.25e-05,75600
504,0.1924416720867157,1.9182233810424805,0.18673823773860931,0.001190903247334063,0.0045124441385269165,11.289604187011719,32.82986068725586,,75749
,,,,,,,,6.25e-05,75750
505,0.1933763176202774,1.91923987865448,0.1877676546573639,0.0011307246750220656,0.004477932117879391,11.29841423034668,32.74883270263672,,75899
,,,,,,,,6.25e-05,75900
506,0.19280993938446045,1.9188294410705566,0.18697504699230194,0.0011434241896495223,0.004691482521593571,11.2903413772583,32.67259216308594,,76049
,,,,,,,,6.25e-05,76050
507,0.1917433738708496,1.922844409942627,0.1860729157924652,0.0011691448744386435,0.0045012542977929115,11.314298629760742,32.58112716674805,,76199
,,,,,,,,6.25e-05,76200
508,0.19000160694122314,1.9270458221435547,0.18426798284053802,0.0012024224270135164,0.004531173501163721,11.334565162658691,32.48408126831055,,76349
,,,,,,,,6.25e-05,76350
509,0.1892668604850769,1.9274793863296509,0.183358833193779,0.0011961854761466384,0.0047118267975747585,11.3511962890625,32.398075103759766,,76499
,,,,,,,,6.25e-05,76500
510,0.19019873440265656,1.9245755672454834,0.18422970175743103,0.0012398321414366364,0.004729204811155796,11.356546401977539,32.303611755371094,,76649
,,,,,,,,6.25e-05,76650
511,0.18925470113754272,1.9271302223205566,0.18358248472213745,0.0011796755716204643,0.004492416046559811,11.36883544921875,32.22893524169922,,76799
,,,,,,,,6.25e-05,76800
512,0.18935993313789368,1.931709885597229,0.18348678946495056,0.0012807116145268083,0.004592535085976124,11.370396614074707,32.17253875732422,,76949
,,,,,,,,6.25e-05,76950
513,0.18908078968524933,1.937501072883606,0.18318606913089752,0.0012317891232669353,0.0046630059368908405,11.393250465393066,32.100826263427734,,77099
,,,,,,,,6.25e-05,77100
514,0.18731452524662018,1.9389363527297974,0.18133008480072021,0.0011665085330605507,0.004817997105419636,11.3959379196167,32.03304672241211,,77249
,,,,,,,,6.25e-05,77250
515,0.18646900355815887,1.9395315647125244,0.18041230738162994,0.001307691098190844,0.0047490536235272884,11.40425968170166,31.96745491027832,,77399
,,,,,,,,6.25e-05,77400
516,0.18660259246826172,1.9406230449676514,0.1807229071855545,0.0012487702770158648,0.004630893934518099,11.421842575073242,31.886049270629883,,77549
,,,,,,,,6.25e-05,77550
517,0.1875057816505432,1.943823218345642,0.18175584077835083,0.0011441382812336087,0.004605754744261503,11.432104110717773,31.8066349029541,,77699
,,,,,,,,6.25e-05,77700
518,0.18669258058071136,1.9451944828033447,0.18069757521152496,0.0011751141864806414,0.004819830879569054,11.42895793914795,31.728519439697266,,77849
,,,,,,,,6.25e-05,77850
519,0.18633799254894257,1.9511619806289673,0.18049167096614838,0.0012125492794439197,0.004633723758161068,11.457231521606445,31.639650344848633,,77999
,,,,,,,,6.25e-05,78000
520,0.18452458083629608,1.9562842845916748,0.17857521772384644,0.0012907885247841477,0.004658518824726343,11.478704452514648,31.54128074645996,,78149
,,,,,,,,6.25e-05,78150
521,0.18370679020881653,1.957682728767395,0.1776089370250702,0.0012432340299710631,0.0048546320758759975,11.494362831115723,31.45449447631836,,78299
,,,,,,,,6.25e-05,78300
522,0.18503671884536743,1.9557901620864868,0.17891491949558258,0.0012654910096898675,0.004856271669268608,11.501871109008789,31.360376358032227,,78449
,,,,,,,,6.25e-05,78450
523,0.1841319501399994,1.95917546749115,0.17830295860767365,0.0011762360809370875,0.004652747884392738,11.516569137573242,31.28241729736328,,78599
,,,,,,,,6.25e-05,78600
524,0.18435902893543243,1.9650394916534424,0.17838135361671448,0.0012634741142392159,0.004714198876172304,11.524044036865234,31.223922729492188,,78749
,,,,,,,,6.25e-05,78750
525,0.1844782531261444,1.9739842414855957,0.17845278978347778,0.001239219680428505,0.0047861747443675995,11.55124282836914,31.15506935119629,,78899
,,,,,,,,6.25e-05,78900
526,0.1828043907880783,1.9764248132705688,0.17664743959903717,0.0011940521653741598,0.004962879233062267,11.554041862487793,31.088077545166016,,79049
,,,,,,,,6.25e-05,79050
527,0.18177430331707,1.9774582386016846,0.17553070187568665,0.001318258699029684,0.004925238434225321,11.559215545654297,31.02186393737793,,79199
,,,,,,,,6.25e-05,79200
528,0.18210548162460327,1.9790860414505005,0.17609459161758423,0.0012234143214300275,0.004787437617778778,11.576911926269531,30.945966720581055,,79349
,,,,,,,,6.25e-05,79350
529,0.18324624001979828,1.9832220077514648,0.17737816274166107,0.0011119344271719456,0.004756147041916847,11.58652114868164,30.870664596557617,,79499
,,,,,,,,6.25e-05,79500
530,0.18248556554317474,1.9857159852981567,0.1764449179172516,0.0011166139738634229,0.004923987668007612,11.588665008544922,30.789857864379883,,79649
,,,,,,,,6.25e-05,79650
531,0.18266135454177856,1.9921621084213257,0.1766880750656128,0.0011734295403584838,0.004799915477633476,11.616117477416992,30.701326370239258,,79799
,,,,,,,,6.25e-05,79800
532,0.18107929825782776,1.9976929426193237,0.17499813437461853,0.0012788426829501987,0.004802267998456955,11.637646675109863,30.606149673461914,,79949
,,,,,,,,6.25e-05,79950
533,0.17977093160152435,1.998995065689087,0.1735655963420868,0.0012058010324835777,0.004999534692615271,11.650263786315918,30.51910400390625,,80099
,,,,,,,,6.25e-05,80100
534,0.181151881814003,1.9971901178359985,0.17497260868549347,0.001216698088683188,0.00496260542422533,11.660090446472168,30.42519187927246,,80249
,,,,,,,,6.25e-05,80250
535,0.18069329857826233,1.9999570846557617,0.17470356822013855,0.0011480322573333979,0.004841721151024103,11.673904418945312,30.341453552246094,,80399
,,,,,,,,6.25e-05,80400
536,0.18084144592285156,2.006007432937622,0.17481347918510437,0.0011948952451348305,0.004833119921386242,11.686887741088867,30.278743743896484,,80549
,,,,,,,,6.25e-05,80550
537,0.1810324490070343,2.0162343978881836,0.1749773472547531,0.0011449998710304499,0.004910169634968042,11.716878890991211,30.21059226989746,,80699
,,,,,,,,6.25e-05,80700
538,0.17956537008285522,2.018893241882324,0.17334990203380585,0.0011312562273815274,0.005084197968244553,11.721481323242188,30.144412994384766,,80849
,,,,,,,,6.25e-05,80850
539,0.1784234344959259,2.019432783126831,0.17218241095542908,0.0011581371072679758,0.0050828964449465275,11.722013473510742,30.076786041259766,,80999
,,,,,,,,6.25e-05,81000
540,0.1788402795791626,2.020716905593872,0.1727229207754135,0.0011635549599304795,0.004953904077410698,11.738434791564941,30.006851196289062,,81149
,,,,,,,,6.25e-05,81150
541,0.1802441030740738,2.025805711746216,0.17430558800697327,0.0010333131067454815,0.004905214067548513,11.749077796936035,29.938961029052734,,81299
,,,,,,,,6.25e-05,81300
542,0.17936871945858002,2.0302741527557373,0.17330984771251678,0.001052812091074884,0.0050060623325407505,11.759339332580566,29.86258888244629,,81449
,,,,,,,,6.25e-05,81450
543,0.17992667853832245,2.0375478267669678,0.1738906353712082,0.0010151708265766501,0.005020911805331707,11.781533241271973,29.7794132232666,,81599
,,,,,,,,6.25e-05,81600
544,0.1784362494945526,2.0427589416503906,0.17229755222797394,0.0011374421883374453,0.0050011854618787766,11.797574043273926,29.696950912475586,,81749
,,,,,,,,6.25e-05,81750
545,0.17671814560890198,2.0440142154693604,0.17054757475852966,0.001061365706846118,0.005109203513711691,11.806839942932129,29.605195999145508,,81899
,,,,,,,,6.25e-05,81900
546,0.1780453473329544,2.042687177658081,0.17201879620552063,0.0010192744666710496,0.0050072940066456795,11.82556438446045,29.505393981933594,,82049
,,,,,,,,6.25e-05,82050
547,0.1790107935667038,2.0434775352478027,0.17300577461719513,0.000972828536760062,0.005032198037952185,11.829955101013184,29.414915084838867,,82199
,,,,,,,,6.25e-05,82200
548,0.17805105447769165,2.046947479248047,0.1719789206981659,0.0011150751961395144,0.004957069177180529,11.847959518432617,29.329315185546875,,82349
,,,,,,,,6.25e-05,82350
549,0.17962296307086945,2.055847644805908,0.17372733354568481,0.0009876993717625737,0.004907903261482716,11.879343032836914,29.250877380371094,,82499
,,,,,,,,6.25e-05,82500
550,0.176873579621315,2.060065507888794,0.17072254419326782,0.0010577671928331256,0.005093167070299387,11.899914741516113,29.183542251586914,,82649
,,,,,,,,6.25e-05,82650
551,0.17604376375675201,2.0594260692596436,0.16980493068695068,0.0009751133620738983,0.005263729952275753,11.890130996704102,29.116125106811523,,82799
,,,,,,,,6.25e-05,82800
552,0.17623049020767212,2.060363531112671,0.17011502385139465,0.001024498138576746,0.005090915597975254,11.908448219299316,29.065624237060547,,82949
,,,,,,,,6.25e-05,82950
553,0.1777440756559372,2.0669898986816406,0.1717400699853897,0.0010057407198473811,0.004998280666768551,11.916105270385742,29.01129913330078,,83099
,,,,,,,,6.25e-05,83100
