x,t,u_pred,u_true,error,D_pred,D_true
2.040816e-02,3.877551e-01,4.527187e-02,5.106227e-02,5.790394e-03,1.132209e-01,1.063939e-01
2.040816e-02,4.081632e-01,4.441208e-02,4.997791e-02,5.565830e-03,1.135993e-01,1.063939e-01
2.040816e-02,4.285714e-01,4.357266e-02,4.892288e-02,5.350221e-03,1.139271e-01,1.063939e-01
2.040816e-02,4.489796e-01,4.274940e-02,4.789709e-02,5.147682e-03,1.141137e-01,1.063939e-01
2.040816e-02,4.693877e-01,4.193920e-02,4.689682e-02,4.957624e-03,1.140489e-01,1.063939e-01
2.040816e-02,4.897959e-01,4.114029e-02,4.592411e-02,4.783821e-03,1.137059e-01,1.063939e-01
2.040816e-02,5.102041e-01,4.035103e-02,4.497563e-02,4.624595e-03,1.131601e-01,1.063939e-01
2.040816e-02,5.306122e-01,3.956938e-02,4.405048e-02,4.481102e-03,1.125097e-01,1.063939e-01
2.040816e-02,5.510204e-01,3.879300e-02,4.314967e-02,4.356673e-03,1.117965e-01,1.063939e-01
2.040816e-02,5.714286e-01,3.801939e-02,4.226967e-02,4.250282e-03,1.110472e-01,1.063939e-01
2.040816e-02,5.918368e-01,3.724581e-02,4.141171e-02,4.165902e-03,1.104111e-01,1.063939e-01
2.040816e-02,6.122449e-01,3.647092e-02,4.057414e-02,4.103217e-03,1.100278e-01,1.063939e-01
2.040816e-02,6.326531e-01,3.569484e-02,3.975533e-02,4.060494e-03,1.098648e-01,1.063939e-01
2.040816e-02,6.530612e-01,3.491962e-02,3.895715e-02,4.037526e-03,1.098591e-01,1.063939e-01
2.040816e-02,6.734694e-01,3.414905e-02,3.817626e-02,4.027205e-03,1.100659e-01,1.063939e-01
2.040816e-02,6.938776e-01,3.338799e-02,3.741338e-02,4.025391e-03,1.105397e-01,1.063939e-01
2.040816e-02,7.142857e-01,3.264093e-02,3.666803e-02,4.027100e-03,1.110288e-01,1.063939e-01
2.040816e-02,7.346939e-01,3.191131e-02,3.593838e-02,4.027069e-03,1.115361e-01,1.063939e-01
2.040816e-02,7.551020e-01,3.120014e-02,3.522608e-02,4.025941e-03,1.120624e-01,1.063939e-01
2.040816e-02,7.755102e-01,3.050649e-02,3.452874e-02,4.022252e-03,1.125377e-01,1.063939e-01
2.040816e-02,7.959183e-01,2.982736e-02,3.384643e-02,4.019078e-03,1.127556e-01,1.063939e-01
2.040816e-02,8.163266e-01,2.915844e-02,3.317950e-02,4.021060e-03,1.125431e-01,1.063939e-01
2.040816e-02,8.367347e-01,2.849513e-02,3.252607e-02,4.030933e-03,1.119371e-01,1.063939e-01
2.040816e-02,8.571429e-01,2.783310e-02,3.188728e-02,4.054178e-03,1.110857e-01,1.063939e-01
2.040816e-02,8.775510e-01,2.716875e-02,3.126177e-02,4.093023e-03,1.100007e-01,1.063939e-01
2.040816e-02,8.979592e-01,2.649939e-02,3.064900e-02,4.149614e-03,1.084927e-01,1.063939e-01
2.040816e-02,9.183673e-01,2.582306e-02,3.004993e-02,4.226876e-03,1.065872e-01,1.063939e-01
2.040816e-02,9.387755e-01,2.513874e-02,2.946263e-02,4.323892e-03,1.043458e-01,1.063939e-01
2.040816e-02,9.591837e-01,2.444580e-02,2.888786e-02,4.442057e-03,1.016999e-01,1.063939e-01
2.040816e-02,9.795918e-01,2.374375e-02,2.832501e-02,4.581264e-03,9.869748e-02,1.063939e-01
2.040816e-02,1.000000e+00,2.303195e-02,2.777309e-02,4.741137e-03,9.576190e-02,1.063939e-01
4.081633e-02,0.000000e+00,1.262126e-01,1.278586e-01,1.645918e-03,1.135726e-01,1.126827e-01
4.081633e-02,2.040816e-02,1.293393e-01,1.360840e-01,6.744694e-03,1.137384e-01,1.126827e-01
4.081633e-02,4.081633e-02,1.305056e-01,1.380721e-01,7.566521e-03,1.135591e-01,1.126827e-01
4.081633e-02,6.122449e-02,1.300941e-01,1.376784e-01,7.584288e-03,1.137934e-01,1.126827e-01
4.081633e-02,8.163265e-02,1.285226e-01,1.361511e-01,7.628515e-03,1.142930e-01,1.126827e-01
4.081633e-02,1.020408e-01,1.261826e-01,1.340575e-01,7.874816e-03,1.150424e-01,1.126827e-01
4.081633e-02,1.224490e-01,1.233889e-01,1.316022e-01,8.213300e-03,1.157304e-01,1.126827e-01
4.081633e-02,1.428571e-01,1.203713e-01,1.289916e-01,8.620322e-03,1.161696e-01,1.126827e-01
4.081633e-02,1.632653e-01,1.172893e-01,1.262989e-01,9.009648e-03,1.163605e-01,1.126827e-01
4.081633e-02,1.836735e-01,1.142485e-01,1.235861e-01,9.337599e-03,1.162995e-01,1.126827e-01
4.081633e-02,2.040816e-01,1.113148e-01,1.208884e-01,9.573586e-03,1.159448e-01,1.126827e-01
4.081633e-02,2.244898e-01,1.085245e-01,1.182295e-01,9.705001e-03,1.154425e-01,1.126827e-01
4.081633e-02,2.448980e-01,1.058918e-01,1.156225e-01,9.730701e-03,1.150329e-01,1.126827e-01
4.081633e-02,2.653061e-01,1.034156e-01,1.130723e-01,9.656739e-03,1.148665e-01,1.126827e-01
4.081633e-02,2.857143e-01,1.010843e-01,1.105910e-01,9.506630e-03,1.149539e-01,1.126827e-01
4.081633e-02,3.061225e-01,9.888047e-02,1.081715e-01,9.291023e-03,1.152634e-01,1.126827e-01
4.081633e-02,3.265306e-01,9.678437e-02,1.058192e-01,9.034789e-03,1.157560e-01,1.126827e-01
4.081633e-02,3.469388e-01,9.477668e-02,1.035325e-01,8.755872e-03,1.163626e-01,1.126827e-01
4.081633e-02,3.673469e-01,9.284015e-02,1.013056e-01,8.465473e-03,1.169935e-01,1.126827e-01
4.081633e-02,3.877551e-01,9.096122e-02,9.914522e-02,8.184000e-03,1.175982e-01,1.126827e-01
4.081633e-02,4.081632e-01,8.913006e-02,9.704097e-02,7.910908e-03,1.181719e-01,1.126827e-01
4.081633e-02,4.285714e-01,8.734024e-02,9.499359e-02,7.653353e-03,1.186891e-01,1.126827e-01
4.081633e-02,4.489796e-01,8.558857e-02,9.300285e-02,7.414274e-03,1.190487e-01,1.126827e-01
4.081633e-02,4.693877e-01,8.387338e-02,9.106160e-02,7.188219e-03,1.191224e-01,1.126827e-01
4.081633e-02,4.897959e-01,8.219364e-02,8.917373e-02,6.980091e-03,1.188845e-01,1.126827e-01
4.081633e-02,5.102041e-01,8.054826e-02,8.733284e-02,6.784581e-03,1.184195e-01,1.126827e-01
4.081633e-02,5.306122e-01,7.893483e-02,8.553716e-02,6.602331e-03,1.178123e-01,1.126827e-01
4.081633e-02,5.510204e-01,7.734945e-02,8.378867e-02,6.439213e-03,1.170994e-01,1.126827e-01
4.081633e-02,5.714286e-01,7.578711e-02,8.208051e-02,6.293398e-03,1.163213e-01,1.126827e-01
4.081633e-02,5.918368e-01,7.424186e-02,8.041508e-02,6.173219e-03,1.156414e-01,1.126827e-01
4.081633e-02,6.122449e-01,7.270843e-02,7.878917e-02,6.080745e-03,1.152087e-01,1.126827e-01
4.081633e-02,6.326531e-01,7.118297e-02,7.719966e-02,6.016692e-03,1.149985e-01,1.126827e-01
4.081633e-02,6.530612e-01,6.966409e-02,7.565013e-02,5.986036e-03,1.149659e-01,1.126827e-01
4.081633e-02,6.734694e-01,6.815350e-02,7.413414e-02,5.980641e-03,1.151701e-01,1.126827e-01
4.081633e-02,6.938776e-01,6.665510e-02,7.265309e-02,5.997991e-03,1.156255e-01,1.126827e-01
4.081633e-02,7.142857e-01,6.517506e-02,7.120604e-02,6.030987e-03,1.161225e-01,1.126827e-01
4.081633e-02,7.346939e-01,6.371993e-02,6.978944e-02,6.069511e-03,1.166117e-01,1.126827e-01
4.081633e-02,7.551020e-01,6.229562e-02,6.840649e-02,6.110878e-03,1.170995e-01,1.126827e-01
4.081633e-02,7.755102e-01,6.090647e-02,6.705258e-02,6.146107e-03,1.175174e-01,1.126827e-01
4.081633e-02,7.959183e-01,5.955499e-02,6.572782e-02,6.172822e-03,1.176267e-01,1.126827e-01
4.081633e-02,8.163266e-01,5.824125e-02,6.443290e-02,6.191649e-03,1.172155e-01,1.126827e-01
4.081633e-02,8.367347e-01,5.696350e-02,6.316416e-02,6.200657e-03,1.163019e-01,1.126827e-01
4.081633e-02,8.571429e-01,5.571875e-02,6.192386e-02,6.205107e-03,1.150208e-01,1.126827e-01
4.081633e-02,8.775510e-01,5.450314e-02,6.070932e-02,6.206174e-03,1.133959e-01,1.126827e-01
4.081633e-02,8.979592e-01,5.331242e-02,5.951950e-02,6.207078e-03,1.112733e-01,1.126827e-01
4.081633e-02,9.183673e-01,5.214274e-02,5.835627e-02,6.213526e-03,1.086890e-01,1.126827e-01
4.081633e-02,9.387755e-01,5.099106e-02,5.721587e-02,6.224810e-03,1.057084e-01,1.126827e-01
4.081633e-02,9.591837e-01,4.985511e-02,5.609980e-02,6.244690e-03,1.023576e-01,1.126827e-01
4.081633e-02,9.795918e-01,4.873383e-02,5.500688e-02,6.273049e-03,9.870449e-02,1.126827e-01
4.081633e-02,1.000000e+00,4.762730e-02,5.393515e-02,6.307852e-03,9.505570e-02,1.126827e-01
6.122449e-02,0.000000e+00,1.894734e-01,1.911389e-01,1.665525e-03,1.165033e-01,1.187634e-01
6.122449e-02,2.040816e-02,1.930782e-01,1.995576e-01,6.479444e-03,1.174531e-01,1.187634e-01
6.122449e-02,4.081633e-02,1.941398e-01,2.016598e-01,7.520067e-03,1.178390e-01,1.187634e-01
6.122449e-02,6.122449e-02,1.931276e-01,2.007458e-01,7.618234e-03,1.184347e-01,1.187634e-01
6.122449e-02,8.163265e-02,1.905642e-01,1.983408e-01,7.776646e-03,1.190567e-01,1.187634e-01
6.122449e-02,1.020408e-01,1.869651e-01,1.951847e-01,8.219641e-03,1.197828e-01,1.187634e-01
6.122449e-02,1.224490e-01,1.827653e-01,1.915499e-01,8.784588e-03,1.203800e-01,1.187634e-01
6.122449e-02,1.428571e-01,1.782894e-01,1.877126e-01,9.423109e-03,1.207298e-01,1.187634e-01
6.122449e-02,1.632653e-01,1.737591e-01,1.837716e-01,1.001256e-02,1.208321e-01,1.187634e-01
6.122449e-02,1.836735e-01,1.693136e-01,1.798118e-01,1.049812e-02,1.206857e-01,1.187634e-01
6.122449e-02,2.040816e-01,1.650323e-01,1.758798e-01,1.084743e-02,1.202946e-01,1.187634e-01
6.122449e-02,2.244898e-01,1.609529e-01,1.720085e-01,1.105554e-02,1.197956e-01,1.187634e-01
6.122449e-02,2.448980e-01,1.570849e-01,1.682153e-01,1.113040e-02,1.194343e-01,1.187634e-01
6.122449e-02,2.653061e-01,1.534196e-01,1.645062e-01,1.108665e-02,1.193741e-01,1.187634e-01
6.122449e-02,2.857143e-01,1.499376e-01,1.608984e-01,1.096073e-02,1.196107e-01,1.187634e-01
6.122449e-02,3.061225e-01,1.466149e-01,1.573810e-01,1.076606e-02,1.200947e-01,1.187634e-01
6.122449e-02,3.265306e-01,1.434268e-01,1.539615e-01,1.053477e-02,1.207736e-01,1.187634e-01
6.122449e-02,3.469388e-01,1.403509e-01,1.506377e-01,1.028679e-02,1.215694e-01,1.187634e-01
6.122449e-02,3.673469e-01,1.373692e-01,1.474007e-01,1.003141e-02,1.223962e-01,1.187634e-01
6.122449e-02,3.877551e-01,1.344686e-01,1.442602e-01,9.791569e-03,1.232057e-01,1.187634e-01
6.122449e-02,4.081632e-01,1.316413e-01,1.412013e-01,9.559957e-03,1.239865e-01,1.187634e-01
6.122449e-02,4.285714e-01,1.288835e-01,1.382248e-01,9.341340e-03,1.247030e-01,1.187634e-01
6.122449e-02,4.489796e-01,1.261945e-01,1.353306e-01,9.136094e-03,1.252373e-01,1.187634e-01
6.122449e-02,4.693877e-01,1.235750e-01,1.325081e-01,8.933166e-03,1.254424e-01,1.187634e-01
6.122449e-02,4.897959e-01,1.210257e-01,1.297631e-01,8.737432e-03,1.252918e-01,1.187634e-01
6.122449e-02,5.102041e-01,1.185455e-01,1.270862e-01,8.540764e-03,1.248836e-01,1.187634e-01
6.122449e-02,5.306122e-01,1.161310e-01,1.244750e-01,8.343932e-03,1.242932e-01,1.187634e-01
6.122449e-02,5.510204e-01,1.137756e-01,1.219322e-01,8.156546e-03,1.235499e-01,1.187634e-01
6.122449e-02,5.714286e-01,1.114702e-01,1.194479e-01,7.977706e-03,1.227035e-01,1.187634e-01
6.122449e-02,5.918368e-01,1.092040e-01,1.170256e-01,7.821661e-03,1.219145e-01,1.187634e-01
6.122449e-02,6.122449e-01,1.069659e-01,1.146607e-01,7.694837e-03,1.213554e-01,1.187634e-01
6.122449e-02,6.326531e-01,1.047466e-01,1.123487e-01,7.602074e-03,1.210213e-01,1.187634e-01
6.122449e-02,6.530612e-01,1.025397e-01,1.100947e-01,7.554955e-03,1.208827e-01,1.187634e-01
6.122449e-02,6.734694e-01,1.003435e-01,1.078894e-01,7.545896e-03,1.210071e-01,1.187634e-01
6.122449e-02,6.938776e-01,9.816077e-02,1.057349e-01,7.574092e-03,1.213957e-01,1.187634e-01
6.122449e-02,7.142857e-01,9.599872e-02,1.036297e-01,7.631000e-03,1.218493e-01,1.187634e-01
6.122449e-02,7.346939e-01,9.386805e-02,1.015688e-01,7.700752e-03,1.222978e-01,1.187634e-01
6.122449e-02,7.551020e-01,9.178111e-02,9.955678e-02,7.775674e-03,1.227727e-01,1.187634e-01
6.122449e-02,7.755102e-01,8.975008e-02,9.758695e-02,7.836868e-03,1.231801e-01,1.187634e-01
6.122449e-02,7.959183e-01,8.778566e-02,9.565949e-02,7.873825e-03,1.232572e-01,1.187634e-01
6.122449e-02,8.163266e-01,8.589551e-02,9.377539e-02,7.879886e-03,1.227788e-01,1.187634e-01
6.122449e-02,8.367347e-01,8.408383e-02,9.192936e-02,7.845534e-03,1.217325e-01,1.187634e-01
6.122449e-02,8.571429e-01,8.235085e-02,9.012466e-02,7.773806e-03,1.202052e-01,1.187634e-01
6.122449e-02,8.775510e-01,8.069354e-02,8.835741e-02,7.663863e-03,1.182291e-01,1.187634e-01
6.122449e-02,8.979592e-01,7.910566e-02,8.662610e-02,7.520438e-03,1.157042e-01,1.187634e-01
6.122449e-02,9.183673e-01,7.757948e-02,8.493344e-02,7.353959e-03,1.126399e-01,1.187634e-01
6.122449e-02,9.387755e-01,7.610653e-02,8.327399e-02,7.167459e-03,1.090867e-01,1.187634e-01
6.122449e-02,9.591837e-01,7.467894e-02,8.164993e-02,6.970984e-03,1.051285e-01,1.187634e-01
6.122449e-02,9.795918e-01,7.329024e-02,8.005951e-02,6.769267e-03,1.008943e-01,1.187634e-01
6.122449e-02,1.000000e+00,7.193622e-02,7.849992e-02,6.563702e-03,9.663340e-02,1.187634e-01
8.163265e-02,0.000000e+00,2.520109e-01,2.536047e-01,1.593764e-03,1.200440e-01,1.245359e-01
8.163265e-02,2.040816e-02,2.551721e-01,2.606285e-01,5.456409e-03,1.220310e-01,1.245359e-01
8.163265e-02,4.081633e-02,2.554672e-01,2.620956e-01,6.628459e-03,1.230535e-01,1.245359e-01
8.163265e-02,6.122449e-02,2.534314e-01,2.603455e-01,6.914073e-03,1.239572e-01,1.245359e-01
8.163265e-02,8.163265e-02,2.496592e-01,2.569268e-01,7.267694e-03,1.246426e-01,1.245359e-01
8.163265e-02,1.020408e-01,2.447397e-01,2.526589e-01,7.919117e-03,1.253100e-01,1.245359e-01
8.163265e-02,1.224490e-01,2.391723e-01,2.478519e-01,8.679598e-03,1.257759e-01,1.245359e-01
8.163265e-02,1.428571e-01,2.333271e-01,2.428226e-01,9.495499e-03,1.260025e-01,1.245359e-01
8.163265e-02,1.632653e-01,2.274525e-01,2.376867e-01,1.023426e-02,1.259999e-01,1.245359e-01
8.163265e-02,1.836735e-01,2.217005e-01,2.325439e-01,1.084331e-02,1.257728e-01,1.245359e-01
8.163265e-02,2.040816e-01,2.161540e-01,2.274472e-01,1.129325e-02,1.253449e-01,1.245359e-01
8.163265e-02,2.244898e-01,2.108486e-01,2.224365e-01,1.158784e-02,1.248498e-01,1.245359e-01
8.163265e-02,2.448980e-01,2.057897e-01,2.175310e-01,1.174125e-02,1.245312e-01,1.245359e-01
8.163265e-02,2.653061e-01,2.009639e-01,2.127368e-01,1.177293e-02,1.245536e-01,1.245359e-01
8.163265e-02,2.857143e-01,1.963475e-01,2.080752e-01,1.172769e-02,1.248954e-01,1.245359e-01
8.163265e-02,3.061225e-01,1.919136e-01,2.035315e-01,1.161784e-02,1.254917e-01,1.245359e-01
8.163265e-02,3.265306e-01,1.876361e-01,1.991147e-01,1.147866e-02,1.262886e-01,1.245359e-01
8.163265e-02,3.469388e-01,1.834927e-01,1.948217e-01,1.132898e-02,1.272156e-01,1.245359e-01
8.163265e-02,3.673469e-01,1.794668e-01,1.906406e-01,1.117382e-02,1.281891e-01,1.245359e-01
8.163265e-02,3.877551e-01,1.755482e-01,1.865843e-01,1.103601e-02,1.291519e-01,1.245359e-01
8.163265e-02,4.081632e-01,1.717324e-01,1.826329e-01,1.090054e-02,1.300814e-01,1.245359e-01
8.163265e-02,4.285714e-01,1.680192e-01,1.787879e-01,1.076866e-02,1.309311e-01,1.245359e-01
8.163265e-02,4.489796e-01,1.644114e-01,1.750487e-01,1.063729e-02,1.315755e-01,1.245359e-01
8.163265e-02,4.693877e-01,1.609125e-01,1.714020e-01,1.048947e-02,1.318688e-01,1.245359e-01
8.163265e-02,4.897959e-01,1.575247e-01,1.678550e-01,1.033029e-02,1.317800e-01,1.245359e-01
8.163265e-02,5.102041e-01,1.542468e-01,1.643958e-01,1.014900e-02,1.314101e-01,1.245359e-01
8.163265e-02,5.306122e-01,1.510739e-01,1.610211e-01,9.947200e-03,1.308358e-01,1.245359e-01
8.163265e-02,5.510204e-01,1.479963e-01,1.577347e-01,9.738352e-03,1.300646e-01,1.245359e-01
8.163265e-02,5.714286e-01,1.450001e-01,1.545236e-01,9.523536e-03,1.291731e-01,1.245359e-01
8.163265e-02,5.918368e-01,1.420688e-01,1.513925e-01,9.323697e-03,1.282905e-01,1.245359e-01
8.163265e-02,6.122449e-01,1.391850e-01,1.483353e-01,9.150356e-03,1.275774e-01,1.245359e-01
8.163265e-02,6.326531e-01,1.363325e-01,1.453463e-01,9.013837e-03,1.270738e-01,1.245359e-01
8.163265e-02,6.530612e-01,1.334993e-01,1.424321e-01,8.932833e-03,1.267823e-01,1.245359e-01
8.163265e-02,6.734694e-01,1.306791e-01,1.395808e-01,8.901676e-03,1.267834e-01,1.245359e-01
8.163265e-02,6.938776e-01,1.278724e-01,1.367949e-01,8.922525e-03,1.270597e-01,1.245359e-01
8.163265e-02,7.142857e-01,1.250868e-01,1.340728e-01,8.986073e-03,1.274156e-01,1.245359e-01
8.163265e-02,7.346939e-01,1.223357e-01,1.314078e-01,9.072113e-03,1.277963e-01,1.245359e-01
8.163265e-02,7.551020e-01,1.196370e-01,1.288059e-01,9.168918e-03,1.282399e-01,1.245359e-01
8.163265e-02,7.755102e-01,1.170107e-01,1.262584e-01,9.247731e-03,1.286297e-01,1.245359e-01
8.163265e-02,7.959183e-01,1.144761e-01,1.237657e-01,9.289520e-03,1.287024e-01,1.245359e-01
8.163265e-02,8.163266e-01,1.120502e-01,1.213289e-01,9.278704e-03,1.282481e-01,1.245359e-01
8.163265e-02,8.367347e-01,1.097449e-01,1.189413e-01,9.196427e-03,1.272328e-01,1.245359e-01
8.163265e-02,8.571429e-01,1.075666e-01,1.166071e-01,9.040535e-03,1.257000e-01,1.245359e-01
8.163265e-02,8.775510e-01,1.055153e-01,1.143213e-01,8.806024e-03,1.236758e-01,1.245359e-01
8.163265e-02,8.979592e-01,1.035851e-01,1.120819e-01,8.496815e-03,1.210910e-01,1.245359e-01
8.163265e-02,9.183673e-01,1.017656e-01,1.098925e-01,8.126907e-03,1.178825e-01,1.245359e-01
8.163265e-02,9.387755e-01,1.000431e-01,1.077459e-01,7.702795e-03,1.140719e-01,1.245359e-01
