x,t,u_pred,u_true,error
7.551020e-01,4.897959e-01,-3.179139e-01,-2.838975e-01,3.401640e-02
7.551020e-01,5.102041e-01,-3.099661e-01,-2.860945e-01,2.387163e-02
7.551020e-01,5.306122e-01,-3.020774e-01,-2.842166e-01,1.786086e-02
7.551020e-01,5.510204e-01,-2.942566e-01,-2.736033e-01,2.065334e-02
7.551020e-01,5.714286e-01,-2.865162e-01,-2.568938e-01,2.962250e-02
7.551020e-01,5.918368e-01,-2.788706e-01,-2.510204e-01,2.785021e-02
7.551020e-01,6.122449e-01,-2.713346e-01,-2.424348e-01,2.889989e-02
7.551020e-01,6.326531e-01,-2.639228e-01,-2.443867e-01,1.953600e-02
7.551020e-01,6.530612e-01,-2.566489e-01,-2.402661e-01,1.638275e-02
7.551020e-01,6.734694e-01,-2.495251e-01,-2.391954e-01,1.032962e-02
7.551020e-01,6.938776e-01,-2.425625e-01,-2.152081e-01,2.735439e-02
7.551020e-01,7.142857e-01,-2.357701e-01,-2.053646e-01,3.040546e-02
7.551020e-01,7.346939e-01,-2.291564e-01,-1.816489e-01,4.750748e-02
7.551020e-01,7.551020e-01,-2.227285e-01,-1.766499e-01,4.607861e-02
7.551020e-01,7.755102e-01,-2.164935e-01,-1.852851e-01,3.120838e-02
7.551020e-01,7.959183e-01,-2.104578e-01,-1.732912e-01,3.716661e-02
7.551020e-01,8.163266e-01,-2.046290e-01,-1.806282e-01,2.400081e-02
7.551020e-01,8.367347e-01,-1.990153e-01,-1.649163e-01,3.409901e-02
7.551020e-01,8.571429e-01,-1.936265e-01,-1.484432e-01,4.518327e-02
7.551020e-01,8.775510e-01,-1.884739e-01,-1.487456e-01,3.972822e-02
7.551020e-01,8.979592e-01,-1.835713e-01,-1.432133e-01,4.035793e-02
7.551020e-01,9.183673e-01,-1.789339e-01,-1.142161e-01,6.471777e-02
7.551020e-01,9.387755e-01,-1.745791e-01,-1.102270e-01,6.435205e-02
7.551020e-01,9.591837e-01,-1.705242e-01,-1.154840e-01,5.504023e-02
7.551020e-01,9.795918e-01,-1.667871e-01,-9.786262e-02,6.892452e-02
7.551020e-01,1.000000e+00,-1.633840e-01,-1.018498e-01,6.153414e-02
7.959183e-01,0.000000e+00,-5.910887e-01,-5.961110e-01,5.022347e-03
7.959183e-01,2.040816e-02,-5.623659e-01,-5.696481e-01,7.282257e-03
7.959183e-01,4.081633e-02,-5.354923e-01,-5.384601e-01,2.967834e-03
7.959183e-01,6.122449e-02,-5.105147e-01,-5.056139e-01,4.900813e-03
7.959183e-01,8.163265e-02,-4.875286e-01,-4.894505e-01,1.921862e-03
7.959183e-01,1.020408e-01,-4.666041e-01,-4.588845e-01,7.719606e-03
7.959183e-01,1.224490e-01,-4.477307e-01,-4.453003e-01,2.430409e-03
7.959183e-01,1.428571e-01,-4.308015e-01,-4.366202e-01,5.818665e-03
7.959183e-01,1.632653e-01,-4.156241e-01,-4.070984e-01,8.525789e-03
7.959183e-01,1.836735e-01,-4.019562e-01,-4.018972e-01,5.900860e-05
7.959183e-01,2.040816e-01,-3.895395e-01,-3.773338e-01,1.220578e-02
7.959183e-01,2.244898e-01,-3.781298e-01,-3.780210e-01,1.088381e-04
7.959183e-01,2.448980e-01,-3.675135e-01,-3.606598e-01,6.853759e-03
7.959183e-01,2.653061e-01,-3.575164e-01,-3.476385e-01,9.877861e-03
7.959183e-01,2.857143e-01,-3.480026e-01,-3.381519e-01,9.850711e-03
7.959183e-01,3.061225e-01,-3.388720e-01,-3.233715e-01,1.550043e-02
7.959183e-01,3.265306e-01,-3.300520e-01,-3.061800e-01,2.387205e-02
7.959183e-01,3.469388e-01,-3.214935e-01,-3.204137e-01,1.079828e-03
7.959183e-01,3.673469e-01,-3.131629e-01,-3.110859e-01,2.076924e-03
7.959183e-01,3.877551e-01,-3.050392e-01,-2.844154e-01,2.062374e-02
7.959183e-01,4.081632e-01,-2.971087e-01,-2.826912e-01,1.441744e-02
7.959183e-01,4.285714e-01,-2.893636e-01,-2.599752e-01,2.938846e-02
7.959183e-01,4.489796e-01,-2.817987e-01,-2.701157e-01,1.168299e-02
7.959183e-01,4.693877e-01,-2.744108e-01,-2.655174e-01,8.893430e-03
7.959183e-01,4.897959e-01,-2.671971e-01,-2.733068e-01,6.109685e-03
7.959183e-01,5.102041e-01,-2.601553e-01,-2.316850e-01,2.847026e-02
7.959183e-01,5.306122e-01,-2.532821e-01,-2.507090e-01,2.573043e-03
7.959183e-01,5.510204e-01,-2.465744e-01,-2.189314e-01,2.764295e-02
7.959183e-01,5.714286e-01,-2.400285e-01,-2.345946e-01,5.433902e-03
7.959183e-01,5.918368e-01,-2.336406e-01,-2.162547e-01,1.738593e-02
7.959183e-01,6.122449e-01,-2.274068e-01,-2.017550e-01,2.565171e-02
7.959183e-01,6.326531e-01,-2.213232e-01,-2.091885e-01,1.213466e-02
7.959183e-01,6.530612e-01,-2.153860e-01,-1.854727e-01,2.991331e-02
7.959183e-01,6.734694e-01,-2.095923e-01,-1.750834e-01,3.450894e-02
7.959183e-01,6.938776e-01,-2.039394e-01,-1.800171e-01,2.392228e-02
7.959183e-01,7.142857e-01,-1.984255e-01,-1.555549e-01,4.287055e-02
