x,t,u_pred,u_true,error
-9.183673e-01,5.510204e-01,8.803311e-02,8.799860e-02,3.451109e-05
-9.183673e-01,5.714286e-01,8.582650e-02,7.539085e-02,1.043566e-02
-9.183673e-01,5.918368e-01,8.380751e-02,9.199060e-02,8.183084e-03
-9.183673e-01,6.122449e-01,8.195734e-02,9.031829e-02,8.360952e-03
-9.183673e-01,6.326531e-01,8.025602e-02,7.616560e-02,4.090413e-03
-9.183673e-01,6.530612e-01,7.868427e-02,7.843315e-02,2.511218e-04
-9.183673e-01,6.734694e-01,7.722437e-02,5.614676e-02,2.107762e-02
-9.183673e-01,6.938776e-01,7.585990e-02,6.335270e-02,1.250720e-02
-9.183673e-01,7.142857e-01,7.457735e-02,6.815962e-02,6.417722e-03
-9.183673e-01,7.346939e-01,7.336596e-02,6.526476e-02,8.101195e-03
-9.183673e-01,7.551020e-01,7.221711e-02,5.869083e-02,1.352628e-02
-9.183673e-01,7.755102e-01,7.112518e-02,6.123871e-02,9.886473e-03
-9.183673e-01,7.959183e-01,7.008621e-02,5.724154e-02,1.284467e-02
-9.183673e-01,8.163266e-01,6.909859e-02,5.027295e-02,1.882565e-02
-9.183673e-01,8.367347e-01,6.816263e-02,5.003444e-02,1.812820e-02
-9.183673e-01,8.571429e-01,6.727932e-02,4.490557e-02,2.237376e-02
-9.183673e-01,8.775510e-01,6.645100e-02,4.981044e-02,1.664056e-02
-9.183673e-01,8.979592e-01,6.568031e-02,2.668560e-02,3.899471e-02
-9.183673e-01,9.183673e-01,6.496964e-02,4.009381e-02,2.487584e-02
-9.183673e-01,9.387755e-01,6.432143e-02,5.076718e-02,1.355425e-02
-9.183673e-01,9.591837e-01,6.373753e-02,3.433812e-02,2.939941e-02
-9.183673e-01,9.795918e-01,6.321862e-02,3.349764e-02,2.972098e-02
-9.183673e-01,1.000000e+00,6.276473e-02,1.476662e-02,4.799811e-02
-8.775510e-01,0.000000e+00,3.756633e-01,3.797520e-01,4.088759e-03
-8.775510e-01,2.040816e-02,3.530507e-01,3.510747e-01,1.976073e-03
-8.775510e-01,4.081633e-02,3.340065e-01,3.305286e-01,3.477842e-03
-8.775510e-01,6.122449e-02,3.162877e-01,3.202282e-01,3.940463e-03
-8.775510e-01,8.163265e-02,3.007418e-01,2.970611e-01,3.680646e-03
-8.775510e-01,1.020408e-01,2.879099e-01,2.920138e-01,4.103899e-03
-8.775510e-01,1.224490e-01,2.757971e-01,2.811904e-01,5.393296e-03
-8.775510e-01,1.428571e-01,2.647671e-01,2.737001e-01,8.933067e-03
-8.775510e-01,1.632653e-01,2.540377e-01,2.645040e-01,1.046625e-02
-8.775510e-01,1.836735e-01,2.436670e-01,2.482944e-01,4.627436e-03
