epoch,loss,loss/D_u,loss/D_v,loss/F,loss/bc_bottom_u,loss/bc_bottom_v,loss/bc_left_u,loss/bc_left_v,loss/bc_right_u,loss/bc_right_v,loss/bc_top_u,loss/bc_top_v,loss/data,loss/ic_u,loss/ic_v,loss/k,loss/pde_u,loss/pde_v,loss/smma,lr,step
,,,,,,,,,,,,,,,,,,,,0.0009969258257386613,6678
106,0.09455139935016632,2.781040906906128,0.6368968486785889,6.489831447601318,2.2438385713030584e-05,1.0470873348822352e-05,3.470990850473754e-05,1.1932153938687406e-05,8.006081043276936e-05,9.912808309309185e-06,6.153622962301597e-05,9.753501217346638e-06,0.005027927458286285,0.060931116342544556,0.025177910923957825,5.087382793426514,0.0030328179709613323,0.00014082038251217455,0.157947838306427,,6740
,,,,,,,,,,,,,,,,,,,,0.000996867609835675,6741
107,0.10999058932065964,2.8413901329040527,0.640078604221344,6.555517196655273,1.4092024684941862e-05,5.812455583509291e-06,1.2049305041728076e-05,9.425030839338433e-06,7.293248927453533e-06,7.548475878138561e-06,7.312340585485799e-06,7.639585419383366e-06,0.005281834863126278,0.057750605046749115,0.026389606297016144,5.175356388092041,0.02034401334822178,0.00015338744560722262,0.15554997324943542,,6803
,,,,,,,,,,,,,,,,,,,,0.0009968088496047443,6804
108,0.09962467104196548,2.9744999408721924,0.6437410712242126,6.647256851196289,9.990651051339228e-06,8.446595529676415e-06,1.2967170732736122e-05,1.2348056770861149e-05,2.034237240877701e-06,8.810444342088886e-06,3.1542442684440175e-06,1.2321703252382576e-05,0.004835857544094324,0.05769140273332596,0.026952192187309265,5.282352924346924,0.009840176440775394,0.00023499163216911256,0.15275371074676514,,6866
,,,,,,,,,,,,,,,,,,,,0.000996749545110307,6867
109,0.15781737864017487,3.0550687313079834,0.6516276001930237,6.7251176834106445,1.4520351214741822e-05,6.487025075330166e-06,7.773640390951186e-06,8.6040245150798e-06,8.284768227895256e-06,7.698683475609869e-06,3.6072678994969465e-06,1.6980591681203805e-05,0.009002145379781723,0.09419401735067368,0.025763336569070816,5.375887393951416,0.02849005162715912,0.00029388596885837615,0.1530068963766098,,6929
,,,,,,,,,,,,,,,,,,,,0.0009966896964173982,6930
110,0.12013330310583115,3.1047489643096924,0.6609919667243958,6.822677135467529,3.2314703275915235e-05,1.38577106554294e-05,2.4323420802829787e-05,5.1390579756116495e-06,2.290584598085843e-05,4.8701231207815e-06,1.943092684086878e-05,1.2671653166762553e-05,0.0076177120208740234,0.0855218693614006,0.025279451161623,5.46109676361084,0.0012459361460059881,0.00033284310484305024,0.15136322379112244,,6992
,,,,,,,,,,,,,,,,,,,,0.0009966293035916487,6993
111,0.12678560614585876,3.1383607387542725,0.6747004985809326,6.894583225250244,3.0431576760747703e-06,1.4055522115086205e-05,5.451471679407405e-06,9.513306395092513e-06,3.1417780519404914e-06,1.2860995411756448e-05,1.8152536540583242e-06,1.102408623410156e-05,0.006388269830495119,0.056892890483140945,0.030302507802844048,5.545441150665283,0.032888978719711304,0.0002520409761928022,0.15013433992862701,,7055
,,,,,,,,,,,,,,,,,,,,0.000996568366699287,7056
112,0.14290092885494232,3.189497470855713,0.6848307251930237,6.9680352210998535,3.792899860854959e-06,3.7620088733092416e-07,7.198538696684409e-06,4.0248832533507084e-07,4.798516783921514e-06,7.430697905874695e-07,9.083183272196038e-07,7.308444764930755e-07,0.005238098558038473,0.05054192990064621,0.02537550963461399,5.623092174530029,0.061694372445344925,3.2066585845313966e-05,0.14977267384529114,,7118
,,,,,,,,,,,,,,,,,,,,0.0009965068858071376,7119
113,0.11092790216207504,3.2728450298309326,0.6866864562034607,7.005662441253662,1.2623046131921e-05,2.4943578864622395e-06,5.842913196829613e-06,1.7010773945003166e-06,1.1043474842153955e-05,5.249747573543573e-06,1.0504308193048928e-05,2.8730435133184073e-06,0.007031571585685015,0.06914637982845306,0.028539370745420456,5.669940948486328,0.00597968976944685,0.0001785578642738983,0.14783042669296265,,7181
,,,,,,,,,,,,,,,,,,,,0.0009964448609826222,7182
114,0.11340619623661041,3.3246517181396484,0.6954300999641418,7.075840473175049,4.047854963573627e-05,8.936355698097032e-06,4.7512410674244165e-05,6.222082447493449e-06,3.37897363351658e-05,1.1714733773260377e-05,3.709012162289582e-05,5.629664428852266e-06,0.004891193937510252,0.06924503296613693,0.025988910347223282,5.742504119873047,0.012482741847634315,0.0006069388473406434,0.1461092233657837,,7244
,,,,,,,,,,,,,,,,,,,,0.0009963822922937583,7245
115,0.09895317256450653,3.3743269443511963,0.7182614207267761,7.166547775268555,3.279099109931849e-05,9.835499440669082e-06,4.705026003648527e-05,7.576878488180228e-06,9.613778274797369e-06,7.712836122664157e-06,7.095325145201059e-06,6.4867990658967756e-06,0.0052947113290429115,0.052863530814647675,0.02509891614317894,5.814560413360596,0.015184823423624039,0.00038302555913105607,0.14375141263008118,,7307
,,,,,,,,,,,,,,,,,,,,0.0009963191798091603,7308
116,0.11807216703891754,3.4569036960601807,0.7403286099433899,7.2458577156066895,3.2263558296108386e-06,5.73450142837828e-06,4.3630352593027055e-06,1.1222286957490724e-05,3.7036438698123675e-06,3.976836978836218e-06,1.5463600675502676e-06,3.7297834296623478e-06,0.00572748901322484,0.05589901655912399,0.03659529611468315,5.91743803024292,0.01880318857729435,0.0010096683399751782,0.1424674540758133,,7370
,,,,,,,,,,,,,,,,,,,,0.0009962555235980388,7371
117,0.11993786692619324,3.484125852584839,0.7499813437461853,7.337632656097412,2.06745789910201e-05,7.366669706243556e-06,1.9122298908769153e-05,6.424872481147759e-06,1.96470100490842e-05,3.1159777336142724e-06,1.8360326066613197e-05,1.8327687030250672e-06,0.009621277451515198,0.07672350108623505,0.02885548397898674,6.058164596557617,0.004423942882567644,0.0002171590313082561,0.141340970993042,,7433
,,,,,,,,,,,,,,,,,,,,0.0009961913237302004,7434
118,0.0932760164141655,3.5707337856292725,0.7600129246711731,7.445311546325684,5.177319053473184e-06,8.464950951747596e-06,2.588009692772175e-06,8.92892148840474e-06,8.454902058474545e-07,1.4082585948926862e-05,9.603917305867071e-07,1.1914466995222028e-05,0.004640367813408375,0.04831068590283394,0.020902924239635468,6.129487037658691,0.018916696310043335,0.00045241715270094573,0.13893772661685944,,7496
,,,,,,,,,,,,,,,,,,,,0.0009961265802760485,7497
119,0.10511893033981323,3.65079665184021,0.7915461659431458,7.491777420043945,5.434035301732365e-07,4.830068064620718e-06,5.543660108742188e-07,9.038370990310796e-06,4.468770669063815e-07,5.8125001487496775e-06,9.727295946504455e-07,7.345923222601414e-06,0.00382948387414217,0.0444372333586216,0.02287253737449646,6.186608791351318,0.03311428800225258,0.0008358455379493535,0.13724678754806519,,7559
,,,,,,,,,,,,,,,,,,,,0.0009960612933065823,7560
120,0.14802320301532745,3.72818660736084,0.8116938471794128,7.558093547821045,5.208480797591619e-05,4.669916961574927e-06,4.233893923810683e-05,2.760490815489902e-06,5.565089850279037e-06,2.161834345315583e-06,1.1746325981221162e-05,5.015349870518548e-06,0.011188643984496593,0.09978710860013962,0.023522401228547096,6.253046035766602,0.012452075257897377,0.0009466212359257042,0.13778561353683472,,7622
,,,,,,,,,,,,,,,,,,,,0.0009959954628933963,7623
121,0.09849981963634491,3.7619516849517822,0.8420626521110535,7.649387836456299,2.0418481653905474e-05,1.3997703717905097e-05,1.1955280569964088e-05,9.047313142218627e-06,4.566610641631996e-06,6.567267973878188e-06,6.339056653814623e-06,1.998427433136385e-05,0.004743026569485664,0.06086639314889908,0.021259747445583344,6.314877510070801,0.010519549250602722,0.0010182260302826762,0.13582131266593933,,7685
,,,,,,,,,,,,,,,,,,,,0.0009959290891086822,7686
122,0.186897873878479,3.8649730682373047,0.9134737849235535,7.726199150085449,2.2563453967450187e-06,8.143952072714455e-06,4.76004061056301e-06,2.2887006707605906e-06,6.352041168611322e-07,7.98621476860717e-06,7.584478112221404e-07,1.486103701608954e-05,0.004818007815629244,0.07701146602630615,0.023213325068354607,6.383459568023682,0.07952617108821869,0.002287169685587287,0.1383751481771469,,7748
,,,,,,,,,,,,,,,,,,,,0.0009958621720252269,7749
123,0.1191558688879013,3.923760414123535,0.9671645760536194,7.801305294036865,3.351968189235777e-05,2.2931823551175512e-08,4.635976074496284e-05,7.347693564696556e-09,5.513480573426932e-06,1.021523488020648e-08,1.1526384696480818e-05,7.055442008407908e-09,0.0028985238168388605,0.03356858715415001,0.02693820372223854,6.488348960876465,0.05562707409262657,2.6506870199227706e-05,0.13741418719291687,,7811
,,,,,,,,,,,,,,,,,,,,0.000995794711716413,7812
124,0.11515908688306808,3.997380495071411,0.968055784702301,7.856285572052002,6.108522029535379e-06,5.4088040997157805e-06,2.766869783954462e-06,4.629712748283055e-06,1.916182327477145e-06,2.9995412660355214e-06,6.652296633546939e-06,3.708266149260453e-06,0.0037249047309160233,0.04377203807234764,0.02383677288889885,6.562776565551758,0.04368419200181961,0.00010696938261389732,0.1363014280796051,,7874
,,,,,,,,,,,,,,,,,,,,0.000995726708256219,7875
125,0.10089965909719467,4.090347766876221,0.9733380079269409,7.9083991050720215,1.1982403975707712e-06,1.029691247822484e-05,2.57983515439264e-06,9.731697900861036e-06,1.0062919955089455e-06,6.812701030867174e-06,1.4447483636104153e-06,2.3238275389303453e-05,0.004236715845763683,0.04538169130682945,0.02394726127386093,6.617977142333984,0.027093909680843353,0.00018373806960880756,0.13453133404254913,,7937
,,,,,,,,,,,,,,,,,,,,0.0009956581617192194,7938
126,0.45565178990364075,4.135354518890381,0.9787172079086304,7.963457107543945,1.6904905351111665e-06,1.5777070075273514e-05,3.3759720281523187e-06,1.1294761861790903e-05,1.9206215711164987e-06,6.644642780884169e-06,4.292110133974347e-06,1.0635389116941951e-05,0.004877474159002304,0.03933893144130707,0.024904565885663033,6.678292274475098,0.38617223501205444,0.00030292337760329247,0.15058736503124237,,8000
,,,,,,,,,,,,,,,,,,,,0.0009955890721805834,8001
127,0.14211158454418182,4.226956367492676,0.9943999648094177,8.02324390411377,1.5440082279383205e-05,3.179485065629706e-05,8.280265433313616e-07,2.0677460270235315e-05,1.205096396006411e-06,1.2889069694210775e-05,7.521164206991671e-06,1.8803655621013604e-05,0.004096401389688253,0.039335962384939194,0.025768157094717026,6.751288890838623,0.07187401503324509,0.0009279150981456041,0.15016357600688934,,8063
,,,,,,,,,,,,,,,,,,,,0.0009955194397160763,8064
128,0.07390093058347702,4.259615421295166,1.015124797821045,8.083561897277832,6.42706345388433e-06,2.7740994482883252e-05,1.1349828810125473e-06,8.9987706815009e-06,6.728934067723458e-07,7.328075298573822e-06,8.413599061896093e-06,2.014940037042834e-05,0.0024403645657002926,0.03005090355873108,0.02381163462996483,6.837868690490723,0.016939332708716393,0.0005778084159828722,0.1463504433631897,,8126
,,,,,,,,,,,,,,,,,,,,0.0009954492644020589,8127
129,0.3589257001876831,4.315728664398193,1.0505244731903076,8.138433456420898,2.858644165826263e-06,1.473996599088423e-05,7.406661666209402e-07,4.210520273773e-06,4.0217665286945703e-07,2.375805479459814e-06,5.571878773480421e-06,2.904197117459262e-06,0.003213880816474557,0.03600272163748741,0.02699889987707138,6.928561687469482,0.29234614968299866,0.00033034777152352035,0.15697920322418213,,8189
,,,,,,,,,,,,,,,,,,,,0.0009953785463154867,8190
130,0.09246337413787842,4.35491943359375,1.064324140548706,8.187335968017578,1.1328261280141305e-05,4.054395503771957e-06,9.351395419798791e-06,5.350064839149127e-06,2.51764777203789e-06,2.0073769064765656e-06,3.709736847667955e-05,1.2945997696078848e-05,0.002637299010530114,0.029344908893108368,0.022973382845520973,6.995652675628662,0.03733021393418312,9.292556205764413e-05,0.15375341475009918,,8252
,,,,,,,,,,,,,,,,,,,,0.000995307285533911,8253
131,0.09959232062101364,4.411754608154297,1.0697338581085205,8.231278419494629,5.741064342146274e-06,9.08093079488026e-06,4.849529773309769e-07,5.580659035331337e-06,1.906162907516773e-07,7.830462891433854e-06,1.5722233683845843e-06,1.1582981642277446e-05,0.003608040977269411,0.03262319415807724,0.027040543034672737,7.072411060333252,0.03607907146215439,0.00019941464415751398,0.15104535222053528,,8315
,,,,,,,,,,,,,,,,,,,,0.0009952354821354777,8316
132,0.06956332921981812,4.438392639160156,1.0907753705978394,8.295581817626953,1.734235956973862e-05,2.3826552933314815e-05,9.981727089325432e-07,1.2989194146939553e-05,9.82907863544824e-07,1.4362241927301511e-05,3.638410362327704e-06,1.7804442904889584e-05,0.0028173630125820637,0.03194645047187805,0.021269503980875015,7.177052021026611,0.012530638836324215,0.0009074151166714728,0.14697125554084778,,8378
,,,,,,,,,,,,,,,,,,,,0.0009951631361989285,8379
133,0.07487153261899948,4.476054668426514,1.1433110237121582,8.349647521972656,1.4878129150019959e-05,1.0699825907067861e-05,1.2590282949531684e-06,3.6761819046660094e-06,1.4767285847483436e-06,2.332139956706669e-06,8.532912943337578e-06,4.156389422860229e-06,0.0032109718304127455,0.0419558621942997,0.0248560830950737,7.2690749168396,0.004178576171398163,0.0006230280268937349,0.1433662623167038,,8441
,,,,,,,,,,,,,,,,,,,,0.0009950902478035992,8442
134,0.6748653054237366,4.5045576095581055,1.1565672159194946,8.4064302444458,4.8418869482702576e-06,2.2029671526979655e-06,5.439110282168258e-07,2.6295790576114086e-06,9.51341235122527e-07,2.248772716484382e-06,5.737364972446812e-06,2.8081635718990583e-06,0.002657755045220256,0.02231752686202526,0.025331513956189156,7.367640972137451,0.6244632601737976,7.313952664844692e-05,0.16994121670722961,,8504
,,,,,,,,,,,,,,,,,,,,0.000995016817029421,8505
135,0.06005462631583214,4.523535251617432,1.166381597518921,8.470552444458008,3.135037104584626e-06,1.430501743016066e-05,7.421772352245171e-07,1.2285308912396431e-05,8.163620464074484e-07,6.317005500022788e-06,7.844821084290743e-06,8.522716598236002e-06,0.0025543367955833673,0.019825544208288193,0.025254953652620316,7.490828990936279,0.012005994096398354,0.00035983772249892354,0.1644468903541565,,8567
,,,,,,,,,,,,,,,,,,,,0.0009949428439569197,8568
136,4.0520219802856445,4.54250955581665,1.1877624988555908,8.549610137939453,2.887275741159101e-06,5.416136446001474e-06,1.3297084251462366e-06,2.7351281460141763e-05,1.0192776471740217e-06,5.085882094135741e-06,8.78248829394579e-06,5.05779053128208e-06,0.003040425246581435,0.02086762525141239,0.026205994188785553,7.634793281555176,4.001589775085449,0.0002616492274682969,0.3588256537914276,,8630
,,,,,,,,,,,,,,,,,,,,0.000994868328667216,8631
137,5.360230445861816,4.5671706199646,1.2088266611099243,8.64262866973877,2.884798050217796e-06,9.899998076434713e-06,9.342591056338279e-07,1.1598782293731347e-05,1.2240913065397763e-06,1.2599978617799934e-05,8.074623110587709e-06,7.5758734965347685e-06,0.0031393449753522873,0.04073876515030861,0.02382349595427513,7.8100714683532715,5.29193115234375,0.0005428506410680711,0.6088958978652954,,8693
,,,,,,,,,,,,,,,,,,,,0.0009947932712420246,8694
138,0.08925344794988632,4.631438732147217,1.258093237876892,8.729257583618164,1.2729815352940932e-06,2.215523818449583e-05,7.841802585062396e-07,7.255242053361144e-06,5.709330253012013e-07,2.3025584596325643e-05,8.320422239194158e-06,1.1613201422733255e-05,0.002903999062255025,0.03538021445274353,0.023515839129686356,7.950150489807129,0.026308482512831688,0.0010699073318392038,0.5829137563705444,,8756
,,,,,,,,,,,,,,,,,,,,0.0009947176717636558,8757
139,0.13035130500793457,4.663431167602539,1.3251562118530273,8.796554565429688,1.3397192333286512e-07,8.80117659107782e-06,4.280652206034574e-07,3.4832730307243764e-05,3.0315538879222004e-07,1.530591725895647e-05,2.2010792690707603e-06,3.02262506011175e-05,0.0032851037103682756,0.029093192890286446,0.02112816646695137,8.070462226867676,0.07540979236364365,0.0013428389793261886,0.5602856278419495,,8819
,,,,,,,,,,,,,,,,,,,,0.0009946415303150131,8820
140,0.06379788368940353,4.68716287612915,1.372624158859253,8.859548568725586,5.494311849929545e-08,7.921413271105848e-06,2.0606324824257172e-07,1.2075642189302016e-05,2.459856318637321e-07,1.436015372746624e-05,6.49449759748677e-07,1.1745794836315326e-05,0.0036498336121439934,0.02952144481241703,0.024816880002617836,8.14974308013916,0.00507749430835247,0.000684972619637847,0.5354612469673157,,8882
,,,,,,,,,,,,,,,,,,,,0.0009945648469795953,8883
141,0.6341238617897034,4.707704544067383,1.409126877784729,8.917362213134766,3.783747359875633e-08,6.819327154516941e-06,1.181790025839291e-07,5.646500540024135e-06,1.2295841145260056e-07,6.380782906489912e-06,4.025494035886368e-07,7.836328222765587e-06,0.0033456634264439344,0.027376001700758934,0.02162642404437065,8.23740291595459,0.5806729197502136,0.0010756029514595866,0.5403943657875061,,8945
,,,,,,,,,,,,,,,,,,,,0.000994487621841495,8946
142,0.13455121219158173,4.725216865539551,1.4575982093811035,8.971651077270508,5.521436818867187e-08,1.8928622012026608e-05,1.8847592286874715e-07,1.3055744602752384e-05,3.731258857442299e-07,2.497424247849267e-05,4.2694779267549166e-07,7.6215624176256824e-06,0.004110504873096943,0.024332253262400627,0.031081072986125946,8.317444801330566,0.07149367779493332,0.0034680995158851147,0.5201022028923035,,9008
,,,,,,,,,,,,,,,,,,,,0.000994409854985399,9009
143,0.5434242486953735,4.744729518890381,1.521715521812439,9.026166915893555,3.614277943597699e-08,1.9221570255467668e-05,9.858938199158729e-08,1.2676531468969188e-06,1.9993576927390677e-07,5.809550657431828e-06,2.5984482476815174e-07,7.750758413749281e-06,0.002298632636666298,0.017917634919285774,0.01819293014705181,8.405177116394043,0.03278433531522751,0.4721960425376892,0.5212683081626892,,9071
,,,,,,,,,,,,,,,,,,,,0.0009943315464965884,9072
144,2.521249532699585,4.758080005645752,1.599547028541565,9.077896118164062,4.619289128982018e-08,9.471960765949916e-06,1.0935740846207409e-07,5.911756488785613e-06,1.503851621009744e-07,7.59246950110537e-06,3.336717497859354e-07,3.008158273587469e-06,0.0021807930897921324,0.020003920421004295,0.024436939507722855,8.488069534301758,2.4740030765533447,0.0005973427323624492,0.6212673783302307,,9134
,,,,,,,,,,,,,,,,,,,,0.0009942526964609377,9135
145,0.16208061575889587,4.777080535888672,1.6240931749343872,9.121392250061035,7.927249612293963e-08,1.4739609468961135e-05,1.7910193150783016e-07,8.476653420075309e-06,1.5388526719561924e-07,5.429825705505209e-06,3.7973094890730863e-07,5.4270562941383105e-06,0.00271407887339592,0.0258004292845726,0.026399122551083565,8.538152694702148,0.10700512677431107,0.0001270012726308778,0.5983080267906189,,9197
,,,,,,,,,,,,,,,,,,,,0.000994173304964916,9198
146,0.0615738108754158,4.799643039703369,1.6309778690338135,9.181147575378418,9.273493617456552e-08,5.152137873665197e-06,2.4519414409951423e-07,3.585246531656594e-06,3.126983472157008e-07,6.59937722957693e-06,6.169465791572293e-07,7.293248472706182e-06,0.0031516754534095526,0.02431458979845047,0.026293562725186348,8.627925872802734,0.007407219149172306,0.0003828794870059937,0.5714713335037231,,9260
,,,,,,,,,,,,,,,,,,,,0.0009940933720955856,9261
147,0.04950055852532387,4.81968879699707,1.6547752618789673,9.24714183807373,5.61825679312733e-08,8.798597264103591e-06,1.1875685856921336e-07,5.74489968130365e-06,2.6666185704016243e-07,2.2908629944140557e-06,3.4728384434856707e-07,2.941299271697062e-06,0.0023863473907113075,0.02138550579547882,0.023521889001131058,8.736058235168457,0.0011150335194543004,0.001071221544407308,0.5453727841377258,,9323
,,,,,,,,,,,,,,,,,,,,0.0009940128979406026,9324
148,0.05637659877538681,4.8355607986450195,1.6906065940856934,9.31265640258789,6.921215600641517e-08,6.193507942953147e-06,1.0415754303494396e-07,9.356055670650676e-06,1.8903502052580734e-07,2.4959620077424916e-06,1.8238534948977758e-07,1.1378041563148145e-05,0.0029051864985376596,0.02517436444759369,0.02700519934296608,8.847140312194824,0.0003461587184574455,0.0009157162276096642,0.5209229588508606,,9386
,,,,,,,,,,,,,,,,,,,,0.0009939318825882167,9387
149,0.04535909369587898,4.851833343505859,1.7178876399993896,9.374129295349121,6.599650959060455e-08,8.284679097414482e-06,1.1676238642621684e-07,5.544373379962053e-06,1.2412701266839576e-07,4.554634870146401e-06,9.286259938789954e-08,1.493051149736857e-05,0.002522313268855214,0.016133250668644905,0.02535712718963623,8.94848918914795,0.0012060398003086448,0.0001066450568032451,0.49714478850364685,,9449
,,,,,,,,,,,,,,,,,,,,0.0009938503261272716,9450
150,0.0840311050415039,4.865084648132324,1.7245126962661743,9.437200546264648,4.548822118977114e-08,1.5320976672228426e-05,7.14623951125759e-08,6.1997166085348e-06,8.280201768684492e-08,6.00878684053896e-06,6.039526567747089e-08,2.877025144698564e-05,0.00274768122471869,0.025031760334968567,0.02517150156199932,9.050848007202148,0.03056398592889309,0.0004596094659063965,0.4764890968799591,,9512
,,,,,,,,,,,,,,,,,,,,0.0009937682286472037,9513
151,0.047280896455049515,4.878642559051514,1.7468187808990479,9.505892753601074,5.2751357060287773e-08,1.6377029169234447e-05,4.235385731021779e-08,6.572920483449707e-06,6.866191881726991e-08,5.163093192095403e-06,6.368598803874193e-08,1.156906637334032e-05,0.0032093243207782507,0.021654143929481506,0.02081167884171009,9.153923034667969,0.0006027606432326138,0.0009630616405047476,0.4550286829471588,,9575
,,,,,,,,,,,,,,,,,,,,0.0009936855902380431,9576
152,0.04719284921884537,4.8916192054748535,1.7795144319534302,9.577319145202637,3.112275237526774e-08,1.4447922694671433e-05,2.2063996851784395e-08,8.35104310681345e-06,3.659418723600538e-08,6.225992365216371e-06,3.096354461717965e-08,2.0629453501896933e-05,0.002460157498717308,0.019664200022816658,0.022495869547128677,9.247657775878906,0.0020081119146198034,0.0005147489719092846,0.4346368908882141,,9638
,,,,,,,,,,,,,,,,,,,,0.0009936024109904126,9639
153,0.05170007422566414,4.903597831726074,1.8005530834197998,9.650052070617676,5.024779525797385e-08,1.2528986189863645e-05,5.13643030330968e-08,1.0100542567670345e-05,5.987131856954875e-08,1.2414623597578611e-05,4.1974342224193606e-08,1.8962289686896838e-05,0.0037503570783883333,0.02262190729379654,0.02407214231789112,9.360259056091309,0.00045372630120255053,0.0007477217586711049,0.415490061044693,,9701
,,,,,,,,,,,,,,,,,,,,0.0009935186909955287,9702
154,0.04841920733451843,4.911888599395752,1.844411015510559,9.733894348144531,3.104499768369351e-08,4.873351372225443e-06,3.577540041987959e-08,7.14979478289024e-06,2.952608113560018e-08,2.989616177728749e-06,2.000287757653041e-08,1.0267381185258273e-05,0.0028496424201875925,0.021097995340824127,0.02336377464234829,9.471508979797363,0.00010064545494969934,0.0009817577665671706,0.39713650941848755,,9764
,,,,,,,,,,,,,,,,,,,,0.0009934344303452005,9765
155,0.04780445247888565,4.915892124176025,1.86931312084198,9.806097984313965,3.576113982717288e-08,3.0972178137744777e-06,2.181409719526073e-08,8.759146112424787e-06,2.334953563831732e-08,6.5212971094297245e-06,1.7145847408528425e-08,8.953692486102227e-06,0.002505473094061017,0.018200991675257683,0.022044867277145386,9.579200744628906,0.00394077692180872,0.0010849111713469028,0.3796699047088623,,9827
,,,,,,,,,,,,,,,,,,,,0.0009933496291318303,9828
156,0.04555733501911163,4.926730155944824,1.9143928289413452,9.88496208190918,1.8115667188567386e-08,6.042684503881901e-07,6.477122393988566e-09,5.216736553848023e-07,1.4308155549258572e-08,1.3992674894325319e-06,7.35816474417561e-09,1.6354464378309785e-06,0.0029984002467244864,0.01787264458835125,0.024089645594358444,9.697087287902832,0.0005739989574067295,1.8446382455294952e-05,0.36296430230140686,,9890
,,,,,,,,,,,,,,,,,,,,0.0009932642874484132,9891
157,0.04582294821739197,4.935086250305176,1.9214845895767212,9.960515975952148,3.415494020941878e-08,1.5230385542963631e-05,1.7604959268169296e-08,9.569592293701135e-06,2.1436896702198283e-08,3.2153238862520084e-06,1.137479355151072e-08,3.991411176684778e-06,0.0025571095757186413,0.015610902570188046,0.027239220216870308,9.80058479309082,0.00029104534769430757,9.258019417757168e-05,0.3471072316169739,,9953
,,,,,,,,,,,,,,,,,,,,0.0009931784053885363,9954
158,0.1516534686088562,4.942101001739502,1.9269706010818481,10.043388366699219,3.092672429261256e-08,7.4906820373144e-06,1.9873272805170927e-08,7.69676080381032e-06,1.887628009455966e-08,5.392660568759311e-06,2.0770954733961844e-08,1.8073345700031496e-06,0.003417123341932893,0.02855939418077469,0.024820895865559578,9.920087814331055,0.09470047056674957,0.0001331117091467604,0.337334543466568,,10016
,,,,,,,,,,,,,,,,,,,,0.0009930919830463804,10017
159,0.05427326634526253,4.958062648773193,1.942284107208252,10.161145210266113,3.0964482533590854e-08,3.288700827397406e-05,1.403768656871307e-08,3.0168625016813166e-05,1.5340937409291655e-08,4.64972217741888e-05,1.8088512021563474e-08,3.915393244824372e-05,0.0027875311207026243,0.025506386533379555,0.025007659569382668,10.098913192749023,0.00011756712046917528,0.0007053333683870733,0.32318148016929626,,10079
,,,,,,,,,,,,,,,,,,,,0.0009930050205167176,10080
160,0.043552905321121216,4.965226650238037,1.9738268852233887,10.280970573425293,2.1651258563792908e-08,2.310688068973832e-05,1.3378466334756922e-08,1.4287437807070091e-05,1.2230361612353136e-08,1.3825065252603963e-05,1.1231938046307732e-08,2.8020374884363264e-05,0.0022462080232799053,0.01892058365046978,0.020674800500273705,10.277946472167969,0.0005259836907498538,0.0011060258839279413,0.3092000484466553,,10142
,,,,,,,,,,,,,,,,,,,,0.0009929175178949134,10143
161,0.04410920664668083,4.979440212249756,2.0193586349487305,10.369793891906738,3.686259830715244e-08,2.1351796021917835e-05,2.0439758330326185e-08,5.859869361302117e-06,2.253731246071311e-08,6.4300520534743555e-06,2.31409629236623e-08,1.2347506526566576e-05,0.002940806793048978,0.01710597611963749,0.022760426625609398,10.402488708496094,0.0001145909700426273,0.0011413170723244548,0.29594549536705017,,10205
,,,,,,,,,,,,,,,,,,,,0.000992829475276925,10206
162,0.0538756288588047,4.982895851135254,2.077514886856079,10.448265075683594,4.161132949320745e-08,2.0796125681954436e-05,1.6746318109994718e-08,9.13565145310713e-06,3.266478287855534e-08,4.011619239463471e-06,4.8528818297199905e-08,1.1562898180272896e-05,0.004473677836358547,0.02593114785850048,0.02233337052166462,10.502869606018066,6.744063739461126e-06,0.0010850365506485105,0.283841997385025,,10268
,,,,,,,,,,,,,,,,,,,,0.000992740892759302,10269
163,0.04691501334309578,4.983125686645508,2.112541913986206,10.541482925415039,2.2325345128137997e-08,6.75735236654873e-06,1.0261101301978215e-08,5.125732968735974e-06,1.7293887211167203e-08,4.59172861155821e-06,3.004413784424287e-08,7.872306923673023e-06,0.0030396240763366222,0.02300742268562317,0.01980249211192131,10.596726417541504,3.165652742609382e-05,0.001009394763968885,0.2719956636428833,,10331
,,,,,,,,,,,,,,,,,,,,0.0009926517704391857,10332
164,4.357988357543945,4.985400199890137,2.158565044403076,10.638155937194824,2.6011761633526476e-08,3.360830305609852e-05,1.3757193606522833e-08,6.816861423430964e-05,2.2483723327582084e-08,1.0032633326773066e-05,3.852356300626525e-08,4.989164517610334e-05,0.004121470730751753,0.022959165275096893,0.032634127885103226,10.731999397277832,4.290533065795898,0.0075791156850755215,0.4762952923774719,,10394
,,,,,,,,,,,,,,,,,,,,0.00099256210841431,10395
165,0.13252994418144226,4.991537570953369,2.251621961593628,10.77639389038086,1.1137989197607112e-08,2.0714969650725834e-06,5.053668594712235e-09,1.0570965059741866e-05,1.825323359128106e-08,5.343016255210387e-06,2.7005260250234642e-08,1.473272823204752e-05,0.0034765705931931734,0.022571491077542305,0.026464572176337242,10.937350273132324,0.07906430214643478,0.00092021853197366,0.45910701155662537,,10457
,,,,,,,,,,,,,,,,,,,,0.0009924719067830002,10458
