x,t,u_pred,u_true,error
2.040816e-02,3.469388e-01,2.829703e-02,2.963493e-02,1.337906e-03
2.040816e-02,3.673469e-01,2.463232e-02,2.593456e-02,1.302233e-03
2.040816e-02,3.877551e-01,2.087467e-02,2.212762e-02,1.252947e-03
2.040816e-02,4.081632e-01,1.703228e-02,1.822975e-02,1.197463e-03
2.040816e-02,4.285714e-01,1.311197e-02,1.425696e-02,1.144994e-03
2.040816e-02,4.489796e-01,9.122539e-03,1.022560e-02,1.103060e-03
2.040816e-02,4.693877e-01,5.074638e-03,6.152218e-03,1.077579e-03
2.040816e-02,4.897959e-01,9.826901e-04,2.053547e-03,1.070857e-03
2.040816e-02,5.102041e-01,-3.135901e-03,-2.053553e-03,1.082348e-03
2.040816e-02,5.306122e-01,-7.259947e-03,-6.152216e-03,1.107731e-03
2.040816e-02,5.510204e-01,-1.136557e-02,-1.022561e-02,1.139962e-03
2.040816e-02,5.714286e-01,-1.542942e-02,-1.425697e-02,1.172444e-03
2.040816e-02,5.918368e-01,-1.942797e-02,-1.822975e-02,1.198215e-03
2.040816e-02,6.122449e-01,-2.334059e-02,-2.212762e-02,1.212975e-03
2.040816e-02,6.326531e-01,-2.715028e-02,-2.593456e-02,1.215724e-03
2.040816e-02,6.530612e-01,-3.084321e-02,-2.963494e-02,1.208272e-03
2.040816e-02,6.734694e-01,-3.440775e-02,-3.321354e-02,1.194201e-03
2.040816e-02,6.938776e-01,-3.783448e-02,-3.665566e-02,1.178820e-03
2.040816e-02,7.142857e-01,-4.111270e-02,-3.994714e-02,1.165558e-03
2.040816e-02,7.346939e-01,-4.423205e-02,-4.307448e-02,1.157574e-03
2.040816e-02,7.551020e-01,-4.717932e-02,-4.602481e-02,1.154516e-03
2.040816e-02,7.755102e-01,-4.994289e-02,-4.878602e-02,1.156874e-03
2.040816e-02,7.959183e-01,-5.251123e-02,-5.134675e-02,1.164474e-03
2.040816e-02,8.163266e-01,-5.487458e-02,-5.369650e-02,1.178078e-03
2.040816e-02,8.367347e-01,-5.702607e-02,-5.582559e-02,1.200482e-03
2.040816e-02,8.571429e-01,-5.895914e-02,-5.772528e-02,1.233857e-03
2.040816e-02,8.775510e-01,-6.066729e-02,-5.938777e-02,1.279522e-03
2.040816e-02,8.979592e-01,-6.214003e-02,-6.080622e-02,1.333810e-03
2.040816e-02,9.183673e-01,-6.336106e-02,-6.197480e-02,1.386262e-03
2.040816e-02,9.387755e-01,-6.430556e-02,-6.288872e-02,1.416840e-03
2.040816e-02,9.591837e-01,-6.494056e-02,-6.354421e-02,1.396343e-03
2.040816e-02,9.795918e-01,-6.522684e-02,-6.393859e-02,1.288250e-03
2.040816e-02,1.000000e+00,-6.513377e-02,-6.407022e-02,1.063541e-03
4.081633e-02,0.000000e+00,1.269336e-01,1.278772e-01,9.435713e-04
4.081633e-02,2.040816e-02,1.266708e-01,1.276144e-01,9.436607e-04
4.081633e-02,4.081633e-02,1.258927e-01,1.268273e-01,9.346306e-04
4.081633e-02,6.122449e-02,1.246004e-01,1.255190e-01,9.186268e-04
4.081633e-02,8.163265e-02,1.227955e-01,1.236949e-01,8.994117e-04
4.081633e-02,1.020408e-01,1.204799e-01,1.213626e-01,8.826852e-04
4.081633e-02,1.224490e-01,1.176578e-01,1.185315e-01,8.736625e-04
4.081633e-02,1.428571e-01,1.143366e-01,1.152133e-01,8.767173e-04
4.081633e-02,1.632653e-01,1.105267e-01,1.114218e-01,8.950680e-04
4.081633e-02,1.836735e-01,1.062418e-01,1.071723e-01,9.305179e-04
4.081633e-02,2.040816e-01,1.015006e-01,1.024825e-01,9.819195e-04
4.081633e-02,2.244898e-01,9.632547e-02,9.737155e-02,1.046076e-03
4.081633e-02,2.448980e-01,9.074287e-02,9.186047e-02,1.117602e-03
4.081633e-02,2.653061e-01,8.478336e-02,8.597193e-02,1.188569e-03
4.081633e-02,2.857143e-01,7.847975e-02,7.973012e-02,1.250364e-03
4.081633e-02,3.061225e-01,7.186578e-02,7.316065e-02,1.294866e-03
4.081633e-02,3.265306e-01,6.497468e-02,6.629056e-02,1.315884e-03
4.081633e-02,3.469388e-01,5.783703e-02,5.914808e-02,1.311056e-03
4.081633e-02,3.673469e-01,5.048101e-02,5.176254e-02,1.281526e-03
4.081633e-02,3.877551e-01,4.293047e-02,4.416430e-02,1.233827e-03
4.081633e-02,4.081632e-01,3.520872e-02,3.638458e-02,1.175862e-03
4.081633e-02,4.285714e-01,2.733691e-02,2.845534e-02,1.118422e-03
4.081633e-02,4.489796e-01,1.933776e-02,2.040918e-02,1.071416e-03
4.081633e-02,4.693877e-01,1.123797e-02,1.227915e-02,1.041186e-03
4.081633e-02,4.897959e-01,3.067690e-03,4.098656e-03,1.030966e-03
4.081633e-02,5.102041e-01,-5.137723e-03,-4.098668e-03,1.039056e-03
4.081633e-02,5.306122e-01,-1.334007e-02,-1.227915e-02,1.060917e-03
4.081633e-02,5.510204e-01,-2.149792e-02,-2.040920e-02,1.088714e-03
4.081633e-02,5.714286e-01,-2.957044e-02,-2.845536e-02,1.115080e-03
4.081633e-02,5.918368e-01,-3.751824e-02,-3.638459e-02,1.133654e-03
4.081633e-02,6.122449e-01,-4.530500e-02,-4.416431e-02,1.140688e-03
4.081633e-02,6.326531e-01,-5.289839e-02,-5.176254e-02,1.135845e-03
4.081633e-02,6.530612e-01,-6.027041e-02,-5.914809e-02,1.122318e-03
4.081633e-02,6.734694e-01,-6.739490e-02,-6.629060e-02,1.104295e-03
4.081633e-02,6.938776e-01,-7.424845e-02,-7.316068e-02,1.087770e-03
4.081633e-02,7.142857e-01,-8.080764e-02,-7.973013e-02,1.077510e-03
4.081633e-02,7.346939e-01,-8.704795e-02,-8.597194e-02,1.076005e-03
4.081633e-02,7.551020e-01,-9.294350e-02,-9.186048e-02,1.083024e-03
4.081633e-02,7.755102e-01,-9.846891e-02,-9.737156e-02,1.097359e-03
4.081633e-02,7.959183e-01,-1.035974e-01,-1.024825e-01,1.114853e-03
4.081633e-02,8.163266e-01,-1.083064e-01,-1.071723e-01,1.134053e-03
4.081633e-02,8.367347e-01,-1.125762e-01,-1.114218e-01,1.154430e-03
4.081633e-02,8.571429e-01,-1.163910e-01,-1.152133e-01,1.177609e-03
4.081633e-02,8.775510e-01,-1.197384e-01,-1.185315e-01,1.206897e-03
4.081633e-02,8.979592e-01,-1.226072e-01,-1.213626e-01,1.244597e-03
4.081633e-02,9.183673e-01,-1.249835e-01,-1.236949e-01,1.288585e-03
4.081633e-02,9.387755e-01,-1.268492e-01,-1.255190e-01,1.330182e-03
4.081633e-02,9.591837e-01,-1.281786e-01,-1.268273e-01,1.351252e-03
4.081633e-02,9.795918e-01,-1.289384e-01,-1.276144e-01,1.323968e-03
4.081633e-02,1.000000e+00,-1.290912e-01,-1.278772e-01,1.214057e-03
6.122449e-02,0.000000e+00,1.901893e-01,1.911586e-01,9.693503e-04
6.122449e-02,2.040816e-02,1.897987e-01,1.907659e-01,9.671748e-04
6.122449e-02,4.081633e-02,1.886345e-01,1.895892e-01,9.546876e-04
6.122449e-02,6.122449e-02,1.866991e-01,1.876335e-01,9.344369e-04
6.122449e-02,8.163265e-02,1.839964e-01,1.849068e-01,9.103417e-04
6.122449e-02,1.020408e-01,1.805333e-01,1.814202e-01,8.869320e-04
6.122449e-02,1.224490e-01,1.763199e-01,1.771881e-01,8.682907e-04
6.122449e-02,1.428571e-01,1.713691e-01,1.722280e-01,8.588880e-04
6.122449e-02,1.632653e-01,1.656979e-01,1.665601e-01,8.621514e-04
6.122449e-02,1.836735e-01,1.593266e-01,1.602078e-01,8.812100e-04
6.122449e-02,2.040816e-01,1.522797e-01,1.531971e-01,9.174198e-04
6.122449e-02,2.244898e-01,1.445880e-01,1.455570e-01,9.689331e-04
6.122449e-02,2.448980e-01,1.362860e-01,1.373187e-01,1.032650e-03
6.122449e-02,2.653061e-01,1.274147e-01,1.285161e-01,1.101404e-03
6.122449e-02,2.857143e-01,1.180187e-01,1.191855e-01,1.166798e-03
6.122449e-02,3.061225e-01,1.081455e-01,1.093650e-01,1.219541e-03
6.122449e-02,3.265306e-01,9.784316e-02,9.909520e-02,1.252048e-03
6.122449e-02,3.469388e-01,8.715828e-02,8.841819e-02,1.259916e-03
6.122449e-02,3.673469e-01,7.613508e-02,7.737782e-02,1.242734e-03
6.122449e-02,3.877551e-01,6.481449e-02,6.601951e-02,1.205020e-03
6.122449e-02,4.081632e-01,5.323480e-02,5.438991e-02,1.155104e-03
6.122449e-02,4.285714e-01,4.143410e-02,4.253678e-02,1.102686e-03
6.122449e-02,4.489796e-01,2.945169e-02,3.050889e-02,1.057208e-03
6.122449e-02,4.693877e-01,1.733040e-02,1.835563e-02,1.025235e-03
6.122449e-02,4.897959e-01,5.117107e-03,6.126923e-03,1.009816e-03
6.122449e-02,5.102041e-01,-7.136476e-03,-6.126940e-03,1.009536e-03
6.122449e-02,5.306122e-01,-1.937551e-02,-1.835563e-02,1.019888e-03
6.122449e-02,5.510204e-01,-3.154437e-02,-3.050893e-02,1.035439e-03
6.122449e-02,5.714286e-01,-4.358582e-02,-4.253682e-02,1.048993e-03
6.122449e-02,5.918368e-01,-5.544616e-02,-5.438992e-02,1.056239e-03
6.122449e-02,6.122449e-01,-6.707461e-02,-6.601952e-02,1.055092e-03
6.122449e-02,6.326531e-01,-7.842357e-02,-7.737783e-02,1.045741e-03
6.122449e-02,6.530612e-01,-8.944903e-02,-8.841820e-02,1.030833e-03
6.122449e-02,6.734694e-01,-1.001105e-01,-9.909526e-02,1.015194e-03
6.122449e-02,6.938776e-01,-1.103679e-01,-1.093651e-01,1.002863e-03
